السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,2,الربع الثاني ,مكة المكرمة,جدة,طيبة,شقة,سكني,1,690000,195.23,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,حارة الباب الجديد,دوبلكس,سكني,1,950000,430.69,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,طيبة,أرض,سكني,4,2860000,3626.84,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الرويس,شقة,سكني,5,3353999.99,646.7,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,اليمامة,أرض,سكني,1,1500000,666.2,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,النزهة,أرض,سكني,1,610000,380,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الفلاح,أرض,تجاري,1,1650000,360,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,أبحر الشمالية,أرض,تجاري,3,8350000,1302.5,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,الأخباب,أرض,سكني,2,1200000,1618.12,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,المليساء,أرض,سكني,2,2764781.74,1237.75,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,شهار,أرض,سكني,1,3600000,1931.7,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الرياض,شقة,سكني,4,2400000,636.05,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,القمرية,شقة,سكني,1,625000,130.25,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الرويس,أرض,سكني,1,400000,120.48,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,القنفذة,أخرى,دور,سكني,2,450000,392.76,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,مريخ,أخرى,أخرى,4,1920000,138.26,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,السر,دوبلكس,سكني,1,1130000,362.49,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,الرحبة,فيلا,سكني,3,2227649,1048.07,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,الراشدية,أرض,سكني,1,800000,487.93,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الصفوة,أرض,تجاري,2,2100000,1207.5,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,المعارض,شقة,سكني,1,660000,232.31,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الفلاح,أرض,تجاري,1,1600000,900,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,أم العراد,شقة,سكني,2,1500000,452.04,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,أبحر الشمالية,دوبلكس,سكني,1,2300000,659.49,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,الشفاء,أرض,زراعي,2,3450000,8106.79,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الرحمانية,أرض,تجاري,1,1300000,737.5,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,المقام,شقة,سكني,5,2707407.26,862.48,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,مكة المكرمة,حارة الباب الجديد,أرض,تجاري,5,7640000,3027.91,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الهنداوية,أرض,تجاري,1,682119.3,274.1,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,المحجر,أرض,تجاري,3,18000000,78845.5,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,الخالدية,أرض,سكني,1,50000,281.69,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,السبيل,أرض,تجاري,1,438150,87.63,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,جدة,الرياض,دوبلكس,سكني,1,850000,261.25,NULL,NULL,NULL
2025,2,الربع الثاني ,مكة المكرمة,الطائف,شبرا,شقة,سكني,1,300000,235.28,NULL,NULL,NULL
