السنة,الربع,الربع ,رقم الربع ,المنطقة,المدينة,الحي,نوع العقار,عدد الصكوك ,مجموع سعر العقار,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2024,2,الربع الثانى,20242,الرياض,الرياض,المروج,شقة,13,13497943.63,1460.65,8553.08181,12147.08,7291.35
2024,2,الربع الثانى,20242,الرياض,الرياض,الملك عبدالله,شقة,2,1035122,320.15,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,المنار,شقة,20,15952775,2736.77,5827.445422,7058.82,5134.7
2024,2,الربع الثانى,20242,الرياض,الرياض,النرجس,شقة,599,591661957.2,79560.26,7142.35177,8221.13,6166.3
2024,2,الربع الثانى,20242,الرياض,الرياض,النزهة,شقة,42,50415700,5241.27,9495.786471,10094.04,9135.68
2024,2,الربع الثانى,20242,الرياض,الرياض,العريجاء الغربي,شقة,7,3536225,1039.77,3601.634104,4170.64,3027.77
2024,2,الربع الثانى,20242,الرياض,الرياض,القدس,شقة,44,42206804.02,6128.28,6716.845407,8037.09,5982.332551
2024,2,الربع الثانى,20242,الرياض,الرياض,الملز,شقة,13,6202843,1350.97,4423.157783,5671.24,3229.05
2024,2,الربع الثانى,20242,الرياض,الرياض,اليرموك,شقة,66,56796116.85,10575.379,5608.573272,6387.14,4949.27
2024,2,الربع الثانى,20242,الرياض,الرياض,العوالي,شقة,86,48948611,13276.15,3805.311979,4478.72,3286.13
2024,2,الربع الثانى,20242,الرياض,الرياض,الغدير,شقة,5,5300000,616.16,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,الملك سلمان,شقة,8,10441000,1033.81,10172.45893,11286.04,9200.03
2024,2,الربع الثانى,20242,الرياض,الرياض,الملك فهد,شقة,4,4095000,412.24,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,النظيم,شقة,8,3770089.66,958.93,4223.901152,4690.47,3966.4
2024,2,الربع الثانى,20242,الرياض,الرياض,النفل,شقة,2,2245000,286.74,NULL,NULL,NULL
2024,2,الربع الثانى,20242,الرياض,الرياض,الياسمين,شقة,245,273068234.9,32462.15,9010.697405,10106.38298,6450.81
2024,2,الربع الثانى,20242,الرياض,الرياض,المنصورة (خنشليلة),شقة,3,1347893,425.758,NULL,NULL,NULL
