السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,2,الثاني ,حائل,حائل,الشفاء,شقة,سكني,2,200000,306,NULL,NULL,NULL
2025,2,الثاني ,حائل,سميراء,أخرى,أرض,سكني,3,109000,3501.5,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,درة مشار,أرض,سكني,1,532875,735,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,قفار,أرض,تجاري,1,340000,500,NULL,NULL,NULL
2025,2,الثاني ,حائل,الشملي,أخرى,أرض,زراعي,3,80000,123620,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الياسمين,دور,سكني,1,605371,232.89,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الزبارة,فيلا,سكني,1,324000,475.2,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,السلام,أرض,سكني,2,2767860,962,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,شراف,أرض,تجاري,1,1500000,441.45,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الرصف,أرض,تجاري,3,5000000,2473.82,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,النفل,شقة,سكني,1,675000,207.88,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,النفل,أخرى,أخرى,1,437000,320.05,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الجبل,أخرى,أخرى,1,13510000,31944,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,النصية,أرض,تجاري,3,2198550,2188.09,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,المصيف,أرض,سكني,4,2380000,2342,NULL,NULL,NULL
2025,2,الثاني ,حائل,بقعاء,أخرى,أرض,تجاري,4,144000,3200,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,الوسيطا,أرض,سكني,4,2140000,2520,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,النصية,أرض,تجاري,3,1651472,2188.09,NULL,NULL,NULL
2025,2,الثاني ,حائل,حائل,عقده,أرض,زراعي,1,1900000,2267.25,NULL,NULL,NULL
