السنة,الربع,المنطقة,المدينة,نوع العقار,مجموع الصفقات,المتوسط
2021,4,جازان,أبو عريش - أبو عريش,دور - سكني,12,22768.83333
2021,4,جازان,أحد المسارحة,دور - سكني,2,19090.5
2021,4,جازان,احد المسارحة - المنجاره,دور - سكني,1,12000
2021,4,جازان,بيش,دور - سكني,9,83696.66667
2021,4,جازان,جازان,دور - سكني,30,26491.26087
2021,4,جازان,صامطة,دور - سكني,20,17463.10526
2021,4,جازان,صبياء,دور - سكني,9,19555.55556
2021,4,جازان,ضمد,دور - سكني,2,28200
2021,4,جازان,فرسان - فرسان,دور - سكني,1,27000
2021,4,جازان,أبو عريش - أبو عريش,شقة - سكني,644,17343.2744
2021,4,جازان,أحد المسارحة,شقة - سكني,187,16863.88811
2021,4,جازان,احد المسارحة - المنجاره,شقة - سكني,16,14131.46154
2021,4,جازان,البيطاريه,شقة - سكني,8,15400
2021,4,جازان,بيش,شقة - سكني,219,15196.37063
2021,4,جازان,جازان,شقة - سكني,2666,18733.23066
2021,4,جازان,صامطة,شقة - سكني,507,17347.44044
2021,4,جازان,صامطة - القائم,شقة - سكني,1,12000
2021,4,جازان,صبياء,شقة - سكني,825,17177.83148
2021,4,جازان,ضمد,شقة - سكني,63,14252.0339
2021,4,جازان,فرسان - فرسان,شقة - سكني,39,18600
2021,4,جازان,أحد المسارحة,فيلا - سكني,1,23563
2021,4,جازان,بيش,فيلا - سكني,10,30240
2021,4,جازان,جازان,فيلا - سكني,6,35280.75
2021,4,جازان,صامطة,فيلا - سكني,4,19200
2021,4,جازان,صبياء,فيلا - سكني,1,19200
2021,4,جازان,أبو عريش - أبو عريش,محل - تجاري,273,602.162157
2021,4,جازان,أحد المسارحة,محل - تجاري,109,576.094991
2021,4,جازان,احد المسارحة - الحصامه,محل - تجاري,2,345
2021,4,جازان,احد المسارحة - المنجاره,محل - تجاري,1,480
2021,4,جازان,بيش,محل - تجاري,202,593.549296
2021,4,جازان,جازان,محل - تجاري,481,805.920972
2021,4,جازان,صامطة,محل - تجاري,209,738.159536
2021,4,جازان,صبياء,محل - تجاري,511,633.18074
2021,4,جازان,ضمد,محل - تجاري,41,436.310824
2021,4,جازان,فرسان - فرسان,محل - تجاري,13,314.400149
2021,4,جازان,أبو عريش - أبو عريش,معرض تجاري - تجاري,3,233.29302
2021,4,جازان,بيش,معرض تجاري - تجاري,3,421.90171
2021,4,جازان,جازان,معرض تجاري - تجاري,162,555.307633
2021,4,جازان,صامطة,معرض تجاري - تجاري,5,657.142858
2021,4,جازان,صبياء,معرض تجاري - تجاري,37,257.448768
2021,4,جازان,أبو عريش - أبو عريش,مكتب - تجاري,2,356.25
2021,4,جازان,أحد المسارحة,مكتب - تجاري,2,938.4
2021,4,جازان,بيش,مكتب - تجاري,5,703.048386
2021,4,جازان,جازان,مكتب - تجاري,99,403.794431
2021,4,جازان,صامطة,مكتب - تجاري,1,1000
2021,4,جازان,صبياء,مكتب - تجاري,3,787.301586
2022,1,جازان,أبو عريش - أبو عريش,استديو - سكني,48,10465.11628
2022,1,جازان,أحد المسارحة,استديو - سكني,1,12000
2022,1,جازان,بيش,استديو - سكني,2,17000
2022,1,جازان,جازان,استديو - سكني,88,14306.89655
2022,1,جازان,صامطة,استديو - سكني,60,11626.66667
2022,1,جازان,صبياء,استديو - سكني,26,10058.82353
2022,1,جازان,ضمد,استديو - سكني,12,10036.36364
2022,1,جازان,أبو عريش - أبو عريش,دوبلاكس - سكني,2,27000
2022,1,جازان,جازان,دوبلاكس - سكني,6,20916.66667
2022,1,جازان,أبو عريش - أبو عريش,دور - سكني,17,17413.33333
2022,1,جازان,أحد المسارحة,دور - سكني,7,14057.14286
2022,1,جازان,البيطاريه,دور - سكني,3,18000
2022,1,جازان,بيش,دور - سكني,3,12000
2022,1,جازان,جازان,دور - سكني,41,25113.15789
2022,1,جازان,صامطة,دور - سكني,19,17475
2022,1,جازان,صبياء,دور - سكني,10,14228.57143
2022,1,جازان,فرسان - فرسان,دور - سكني,3,21600
2022,1,جازان,أبو عريش - أبو عريش,شقة - سكني,736,17487.17873
2022,1,جازان,أحد المسارحة,شقة - سكني,250,15300
2022,1,جازان,احد المسارحة - الحصامه,شقة - سكني,2,18000
2022,1,جازان,احد المسارحة - المنجاره,شقة - سكني,11,16440
2022,1,جازان,البيطاريه,شقة - سكني,12,13440
2022,1,جازان,بيش,شقة - سكني,415,15466.31179
2022,1,جازان,جازان,شقة - سكني,2830,18445.50298
2022,1,جازان,صامطة,شقة - سكني,490,16490.30733
2022,1,جازان,صامطة - القائم,شقة - سكني,3,8000
2022,1,جازان,صبياء,شقة - سكني,1088,16880.19718
2022,1,جازان,ضمد,شقة - سكني,121,15690.26549
2022,1,جازان,فرسان - فرسان,شقة - سكني,71,16053.06122
2022,1,جازان,أبو عريش - أبو عريش,فيلا - سكني,2,24000
2022,1,جازان,أحد المسارحة,فيلا - سكني,1,12000
2022,1,جازان,جازان,فيلا - سكني,14,36925
2022,1,جازان,صامطة,فيلا - سكني,1,15000
2022,1,جازان,صبياء,فيلا - سكني,2,24000
2022,1,جازان,أبو عريش - أبو عريش,محل - تجاري,370,633.475092
2022,1,جازان,أحد المسارحة,محل - تجاري,179,555.929891
2022,1,جازان,احد المسارحة - المنجاره,محل - تجاري,1,375
2022,1,جازان,البيطاريه,محل - تجاري,1,181.81818
2022,1,جازان,بيش,محل - تجاري,250,609.114483
2022,1,جازان,جازان,محل - تجاري,816,793.464128
2022,1,جازان,صامطة,محل - تجاري,276,736.531061
2022,1,جازان,صامطة - القائم,محل - تجاري,3,245
2022,1,جازان,صبياء,محل - تجاري,470,597.210392
2022,1,جازان,ضمد,محل - تجاري,67,470.463163
2022,1,جازان,فرسان - فرسان,محل - تجاري,32,353.44589
2022,1,جازان,أبو عريش - أبو عريش,معرض تجاري - تجاري,5,795.733334
2022,1,جازان,أحد المسارحة,معرض تجاري - تجاري,2,370
2022,1,جازان,بيش,معرض تجاري - تجاري,2,192
2022,1,جازان,جازان,معرض تجاري - تجاري,55,695.24391
2022,1,جازان,صامطة,معرض تجاري - تجاري,6,619.285714
2022,1,جازان,صبياء,معرض تجاري - تجاري,23,436.013555
2022,1,جازان,أبو عريش - أبو عريش,مكتب - تجاري,5,337.859277
2022,1,جازان,بيش,مكتب - تجاري,4,336.363636
2022,1,جازان,جازان,مكتب - تجاري,80,362.746214
2022,1,جازان,صامطة,مكتب - تجاري,4,396.25
2022,1,جازان,صبياء,مكتب - تجاري,8,611.68201
2022,2,جازان,أبو عريش - أبو عريش,استديو - سكني,26,10307.69231
2022,2,جازان,أحد المسارحة,استديو - سكني,2,10800
2022,2,جازان,بيش,استديو - سكني,6,7800
2022,2,جازان,جازان,استديو - سكني,58,12907.23404
2022,2,جازان,صامطة,استديو - سكني,50,11959.09091
2022,2,جازان,صبياء,استديو - سكني,9,11733.33333
2022,2,جازان,فرسان - فرسان,استديو - سكني,1,4200
2022,2,جازان,أبو عريش - أبو عريش,دوبلاكس - سكني,1,30000
2022,2,جازان,بيش,دوبلاكس - سكني,1,18000
2022,2,جازان,جازان,دوبلاكس - سكني,1,19200
2022,2,جازان,صامطة,دوبلاكس - سكني,3,10500
2022,2,جازان,أبو عريش - أبو عريش,دور - سكني,16,17714.28571
2022,2,جازان,أحد المسارحة,دور - سكني,10,16960
2022,2,جازان,احد المسارحة - الحصامه,دور - سكني,1,18000
2022,2,جازان,بيش,دور - سكني,11,15755.55556
2022,2,جازان,جازان,دور - سكني,43,30730.59459
2022,2,جازان,صامطة,دور - سكني,22,17550
2022,2,جازان,صامطة - القائم,دور - سكني,1,18000
2022,2,جازان,صبياء,دور - سكني,8,18100
2022,2,جازان,أبو عريش - أبو عريش,شقة - سكني,804,16248.73504
2022,2,جازان,أحد المسارحة,شقة - سكني,345,15284.46863
2022,2,جازان,احد المسارحة - الحصامه,شقة - سكني,4,14000
2022,2,جازان,احد المسارحة - المنجاره,شقة - سكني,8,13337.5
2022,2,جازان,البيطاريه,شقة - سكني,23,15028.57143
2022,2,جازان,بيش,شقة - سكني,482,13090.28777
2022,2,جازان,جازان,شقة - سكني,2758,18202.69387
2022,2,جازان,صامطة,شقة - سكني,617,15502.60331
2022,2,جازان,صامطة - القائم,شقة - سكني,4,25600
2022,2,جازان,صبياء,شقة - سكني,1268,16570.39151
2022,2,جازان,ضمد,شقة - سكني,137,15047.15447
2022,2,جازان,فرسان - فرسان,شقة - سكني,71,14058.62069
2022,2,جازان,أبو عريش - أبو عريش,فيلا - سكني,2,16800
2022,2,جازان,احد المسارحة - الحصامه,فيلا - سكني,1,24000
2022,2,جازان,بيش,فيلا - سكني,1,50000
2022,2,جازان,جازان,فيلا - سكني,2,36000
2022,2,جازان,صامطة,فيلا - سكني,2,12000
2022,2,جازان,أبو عريش - أبو عريش,محل - تجاري,315,649.027201
2022,2,جازان,أحد المسارحة,محل - تجاري,149,566.667215
2022,2,جازان,احد المسارحة - المنجاره,محل - تجاري,1,192
2022,2,جازان,البيطاريه,محل - تجاري,4,350.86207
2022,2,جازان,بيش,محل - تجاري,122,565.018781
2022,2,جازان,جازان,محل - تجاري,687,766.078047
2022,2,جازان,صامطة,محل - تجاري,221,740.790906
2022,2,جازان,صبياء,محل - تجاري,451,638.487658
2022,2,جازان,ضمد,محل - تجاري,69,420.234222
2022,2,جازان,فرسان - فرسان,محل - تجاري,21,446.699266
2022,2,جازان,أبو عريش - أبو عريش,معرض تجاري - تجاري,4,475.294117
2022,2,جازان,أحد المسارحة,معرض تجاري - تجاري,6,666.0966
2022,2,جازان,جازان,معرض تجاري - تجاري,40,820.204021
2022,2,جازان,صامطة,معرض تجاري - تجاري,2,1160.714285
2022,2,جازان,صبياء,معرض تجاري - تجاري,19,331.758408
2022,2,جازان,أبو عريش - أبو عريش,مكتب - تجاري,2,281.481485
2022,2,جازان,بيش,مكتب - تجاري,2,500
2022,2,جازان,جازان,مكتب - تجاري,53,392.922022
2022,2,جازان,صامطة,مكتب - تجاري,7,448.057547
2022,2,جازان,صبياء,مكتب - تجاري,2,401.785715
2022,2,جازان,ضمد,مكتب - تجاري,1,720
2022,3,جازان,أبو عريش - أبو عريش,استديو - سكني,74,9309.090909
2022,3,جازان,أحد المسارحة,استديو - سكني,6,8000
2022,3,جازان,بيش,استديو - سكني,69,6690.90909
2022,3,جازان,جازان,استديو - سكني,214,11844.09357
2022,3,جازان,صامطة,استديو - سكني,127,11796.1165
2022,3,جازان,صبياء,استديو - سكني,47,7923.076923
2022,3,جازان,ضمد,استديو - سكني,21,8933.333333
2022,3,جازان,فرسان - فرسان,استديو - سكني,5,15720
2022,3,جازان,جازان,دوبلاكس - سكني,4,30250
2022,3,جازان,صبياء,دوبلاكس - سكني,1,30000
2022,3,جازان,ضمد,دوبلاكس - سكني,4,13500
2022,3,جازان,أبو عريش - أبو عريش,دور - سكني,21,19555.55556
2022,3,جازان,أحد المسارحة,دور - سكني,4,12150
2022,3,جازان,احد المسارحة - المنجاره,دور - سكني,1,18000
2022,3,جازان,البيطاريه,دور - سكني,1,14400
2022,3,جازان,بيش,دور - سكني,15,27018.18182
2022,3,جازان,جازان,دور - سكني,54,26965.625
2022,3,جازان,صامطة,دور - سكني,37,17470.96774
2022,3,جازان,صبياء,دور - سكني,23,24066.66667
2022,3,جازان,ضمد,دور - سكني,1,12000
2022,3,جازان,فرسان - فرسان,دور - سكني,3,23200
2022,3,جازان,أبو عريش - أبو عريش,شقة - سكني,2511,12753.22425
2022,3,جازان,أحد المسارحة,شقة - سكني,549,13053.79098
2022,3,جازان,احد المسارحة - الحصامه,شقة - سكني,1,12000
2022,3,جازان,احد المسارحة - المنجاره,شقة - سكني,19,12728.57143
2022,3,جازان,البيطاريه,شقة - سكني,34,10088.88889
2022,3,جازان,بيش,شقة - سكني,2014,12218.85393
2022,3,جازان,جازان,شقة - سكني,5640,16641.05074
2022,3,جازان,صامطة,شقة - سكني,1817,11882.08388
2022,3,جازان,صامطة - القائم,شقة - سكني,1,18000
2022,3,جازان,صبياء,شقة - سكني,2426,14192.01812
2022,3,جازان,ضمد,شقة - سكني,415,12867.14865
2022,3,جازان,فرسان - فرسان,شقة - سكني,244,14945.97701
2022,3,جازان,أبو عريش - أبو عريش,فيلا - سكني,3,26200
2022,3,جازان,جازان,فيلا - سكني,25,32147.82609
2022,3,جازان,صبياء,فيلا - سكني,1,18000
2022,3,جازان,ضمد,فيلا - سكني,1,7500
2022,3,جازان,أبو عريش - أبو عريش,محل - تجاري,323,660.549616
2022,3,جازان,أحد المسارحة,محل - تجاري,124,601.605777
2022,3,جازان,احد المسارحة - الحصامه,محل - تجاري,1,666.66667
2022,3,جازان,احد المسارحة - المنجاره,محل - تجاري,1,33.81643
2022,3,جازان,البيطاريه,محل - تجاري,18,348.93882
2022,3,جازان,بيش,محل - تجاري,152,616.181543
2022,3,جازان,جازان,محل - تجاري,666,838.076633
2022,3,جازان,صامطة,محل - تجاري,323,676.803999
2022,3,جازان,صبياء,محل - تجاري,549,629.579414
2022,3,جازان,ضمد,محل - تجاري,82,423.926015
2022,3,جازان,فرسان - فرسان,محل - تجاري,36,362.023054
2022,3,جازان,أبو عريش - أبو عريش,معرض تجاري - تجاري,4,868.14427
2022,3,جازان,أحد المسارحة,معرض تجاري - تجاري,2,736.842105
2022,3,جازان,بيش,معرض تجاري - تجاري,14,761.90476
2022,3,جازان,جازان,معرض تجاري - تجاري,46,574.162323
2022,3,جازان,صامطة,معرض تجاري - تجاري,5,646.72619
2022,3,جازان,صبياء,معرض تجاري - تجاري,20,381.658992
2022,3,جازان,أبو عريش - أبو عريش,مكتب - تجاري,5,284.383117
2022,3,جازان,أحد المسارحة,مكتب - تجاري,2,902
2022,3,جازان,بيش,مكتب - تجاري,6,390.326798
2022,3,جازان,جازان,مكتب - تجاري,99,394.140476
2022,3,جازان,صامطة,مكتب - تجاري,7,727.040815
2022,3,جازان,صبياء,مكتب - تجاري,5,326.208332
2022,3,جازان,ضمد,مكتب - تجاري,2,260.416665
2022,3,جازان,فرسان - فرسان,مكتب - تجاري,1,23.80952
2022,4,جازان,أبو عريش - أبو عريش,استديو - سكني,53,11080
2022,4,جازان,أحد المسارحة,استديو - سكني,13,9850
2022,4,جازان,بيش,استديو - سكني,18,6428.571428
2022,4,جازان,جازان,استديو - سكني,157,12415.96639
2022,4,جازان,صامطة,استديو - سكني,106,11827.77778
2022,4,جازان,صبياء,استديو - سكني,94,7510.843373
2022,4,جازان,ضمد,استديو - سكني,37,8000
2022,4,جازان,فرسان - فرسان,استديو - سكني,5,13560
2022,4,جازان,أبو عريش - أبو عريش,دوبلاكس - سكني,1,12000
2022,4,جازان,جازان,دوبلاكس - سكني,7,29771.42857
2022,4,جازان,صامطة,دوبلاكس - سكني,1,12000
2022,4,جازان,ضمد,دوبلاكس - سكني,2,12000
2022,4,جازان,أبو عريش - أبو عريش,دور - سكني,21,16457.14286
2022,4,جازان,أحد المسارحة,دور - سكني,6,20200
2022,4,جازان,احد المسارحة - الحصامه,دور - سكني,1,12000
2022,4,جازان,احد المسارحة - المنجاره,دور - سكني,1,6000
2022,4,جازان,البيطاريه,دور - سكني,1,9600
2022,4,جازان,بيش,دور - سكني,13,15755.55556
2022,4,جازان,جازان,دور - سكني,64,29938.88889
2022,4,جازان,صامطة,دور - سكني,32,14296.42857
2022,4,جازان,صبياء,دور - سكني,35,16557.14286
2022,4,جازان,ضمد,دور - سكني,7,15933.33333
2022,4,جازان,فرسان - فرسان,دور - سكني,1,13200
2022,4,جازان,أبو عريش - أبو عريش,شقة - سكني,2664,13416.69918
2022,4,جازان,أحد المسارحة,شقة - سكني,679,12696.38171
2022,4,جازان,احد المسارحة - المنجاره,شقة - سكني,14,11200
2022,4,جازان,البيطاريه,شقة - سكني,23,12785.71429
2022,4,جازان,بيش,شقة - سكني,1484,10784.05034
2022,4,جازان,جازان,شقة - سكني,5866,15585.27859
2022,4,جازان,صامطة,شقة - سكني,1993,10663.62328
2022,4,جازان,صامطة - القائم,شقة - سكني,10,13050
2022,4,جازان,صبياء,شقة - سكني,2385,14241.94957
2022,4,جازان,ضمد,شقة - سكني,389,12477.74481
2022,4,جازان,فرسان - فرسان,شقة - سكني,179,13579.03226
2022,4,جازان,أبو عريش - أبو عريش,فيلا - سكني,6,14100
2022,4,جازان,أحد المسارحة,فيلا - سكني,3,17266.66667
2022,4,جازان,بيش,فيلا - سكني,3,54000
2022,4,جازان,جازان,فيلا - سكني,36,41680
2022,4,جازان,صامطة,فيلا - سكني,5,13800
2022,4,جازان,صبياء,فيلا - سكني,2,24000
2022,4,جازان,أبو عريش - أبو عريش,محل - تجاري,589,673.412872
2022,4,جازان,أحد المسارحة,محل - تجاري,187,585.91181
2022,4,جازان,احد المسارحة - الحصامه,محل - تجاري,1,163.63636
2022,4,جازان,احد المسارحة - المنجاره,محل - تجاري,1,641.02404
2022,4,جازان,بيش,محل - تجاري,274,570.719889
2022,4,جازان,جازان,محل - تجاري,780,829.166953
2022,4,جازان,صامطة,محل - تجاري,359,775.067797
2022,4,جازان,صبياء,محل - تجاري,530,719.385358
2022,4,جازان,ضمد,محل - تجاري,94,364.494079
2022,4,جازان,فرسان - فرسان,محل - تجاري,45,436.351327
2022,4,جازان,أبو عريش - أبو عريش,معرض تجاري - تجاري,3,77.562813
2022,4,جازان,أحد المسارحة,معرض تجاري - تجاري,2,357.954545
2022,4,جازان,بيش,معرض تجاري - تجاري,1,321.42857
2022,4,جازان,جازان,معرض تجاري - تجاري,75,742.30483
2022,4,جازان,صامطة,معرض تجاري - تجاري,18,538.908578
2022,4,جازان,صبياء,معرض تجاري - تجاري,29,581.575031
2022,4,جازان,ضمد,معرض تجاري - تجاري,3,416.65625
2022,4,جازان,فرسان - فرسان,معرض تجاري - تجاري,2,548.214285
2022,4,جازان,أبو عريش - أبو عريش,مكتب - تجاري,5,352.988462
2022,4,جازان,أحد المسارحة,مكتب - تجاري,1,533.33333
2022,4,جازان,بيش,مكتب - تجاري,8,368.863636
2022,4,جازان,جازان,مكتب - تجاري,87,396.594649
2022,4,جازان,صامطة,مكتب - تجاري,11,494.344194
2022,4,جازان,صبياء,مكتب - تجاري,6,431.663333
2022,4,جازان,فرسان - فرسان,مكتب - تجاري,1,400
2023,1,جازان,أبو عريش - أبو عريش,استديو - سكني,53,10742.85714
2023,1,جازان,أحد المسارحة,استديو - سكني,1,12000
2023,1,جازان,بيش,استديو - سكني,7,6000
2023,1,جازان,جازان,استديو - سكني,178,13248.39695
2023,1,جازان,صامطة,استديو - سكني,107,13385.16854
2023,1,جازان,صبياء,استديو - سكني,25,11454.54545
2023,1,جازان,ضمد,استديو - سكني,37,9652.941176
2023,1,جازان,فرسان - فرسان,استديو - سكني,3,14400
2023,1,جازان,أبو عريش - أبو عريش,دوبلاكس - سكني,1,18000
2023,1,جازان,جازان,دوبلاكس - سكني,2,19800
2023,1,جازان,ضمد,دوبلاكس - سكني,1,11500
2023,1,جازان,أبو عريش - أبو عريش,دور - سكني,35,22440.74074
2023,1,جازان,أحد المسارحة,دور - سكني,12,18654.54545
2023,1,جازان,البيطاريه,دور - سكني,1,18000
2023,1,جازان,بيش,دور - سكني,5,13200
2023,1,جازان,جازان,دور - سكني,56,21893.18182
2023,1,جازان,صامطة,دور - سكني,44,15462.85714
2023,1,جازان,صبياء,دور - سكني,26,18010
2023,1,جازان,ضمد,دور - سكني,8,27066.66667
2023,1,جازان,أبو عريش - أبو عريش,شقة - سكني,2980,13033.67259
2023,1,جازان,أحد المسارحة,شقة - سكني,661,11987.92396
2023,1,جازان,احد المسارحة - المنجاره,شقة - سكني,21,16552.94118
2023,1,جازان,البيطاريه,شقة - سكني,12,9437.5
2023,1,جازان,بيش,شقة - سكني,1316,11627.09984
2023,1,جازان,جازان,شقة - سكني,6391,15284.65448
2023,1,جازان,صامطة,شقة - سكني,1404,12210.81527
2023,1,جازان,صامطة - القائم,شقة - سكني,8,13800
2023,1,جازان,صبياء,شقة - سكني,2308,13114.78295
2023,1,جازان,ضمد,شقة - سكني,448,10839.26531
2023,1,جازان,فرسان - فرسان,شقة - سكني,137,14522.58065
2023,1,جازان,أبو عريش - أبو عريش,فيلا - سكني,2,24000
2023,1,جازان,بيش,فيلا - سكني,6,24000
2023,1,جازان,جازان,فيلا - سكني,32,33752.17391
2023,1,جازان,صامطة,فيلا - سكني,2,25800
2023,1,جازان,صبياء,فيلا - سكني,3,23600
2023,1,جازان,أبو عريش - أبو عريش,محل - تجاري,719,694.001121
2023,1,جازان,أحد المسارحة,محل - تجاري,225,556.664976
2023,1,جازان,احد المسارحة - الحصامه,محل - تجاري,3,385.75307
2023,1,جازان,احد المسارحة - المنجاره,محل - تجاري,3,306.526625
2023,1,جازان,البيطاريه,محل - تجاري,6,267.668971
2023,1,جازان,بيش,محل - تجاري,240,498.798741
2023,1,جازان,جازان,محل - تجاري,868,807.896973
2023,1,جازان,صامطة,محل - تجاري,351,683.059651
2023,1,جازان,صبياء,محل - تجاري,594,716.629841
2023,1,جازان,ضمد,محل - تجاري,103,434.138492
2023,1,جازان,فرسان - فرسان,محل - تجاري,66,350.583664
2023,1,جازان,أبو عريش - أبو عريش,معرض تجاري - تجاري,4,376.683307
2023,1,جازان,أحد المسارحة,معرض تجاري - تجاري,1,842.10526
2023,1,جازان,بيش,معرض تجاري - تجاري,16,341.53846
2023,1,جازان,جازان,معرض تجاري - تجاري,28,580.928089
2023,1,جازان,صامطة,معرض تجاري - تجاري,6,309.41475
2023,1,جازان,صبياء,معرض تجاري - تجاري,95,524.963682
2023,1,جازان,أبو عريش - أبو عريش,مكتب - تجاري,4,665.76923
2023,1,جازان,أحد المسارحة,مكتب - تجاري,2,135
2023,1,جازان,احد المسارحة - الحصامه,مكتب - تجاري,1,325.79186
2023,1,جازان,بيش,مكتب - تجاري,9,604.656592
2023,1,جازان,جازان,مكتب - تجاري,99,388.156324
2023,1,جازان,صامطة,مكتب - تجاري,8,515.735961
2023,1,جازان,صبياء,مكتب - تجاري,7,325.968272
2023,1,جازان,ضمد,مكتب - تجاري,2,711.11111
2023,2,جازان,أبو عريش - أبو عريش,استديو - سكني,114,8344.444444
2023,2,جازان,أحد المسارحة,استديو - سكني,9,8400
2023,2,جازان,بيش,استديو - سكني,84,6176.315789
2023,2,جازان,جازان,استديو - سكني,211,10250.98039
2023,2,جازان,صامطة,استديو - سكني,224,8971.655502
2023,2,جازان,صبياء,استديو - سكني,47,9487.5
2023,2,جازان,ضمد,استديو - سكني,42,8820
2023,2,جازان,فرسان - فرسان,استديو - سكني,1,4800
2023,2,جازان,أبو عريش - أبو عريش,دوبلاكس - سكني,2,27000
2023,2,جازان,جازان,دوبلاكس - سكني,3,18800
2023,2,جازان,صبياء,دوبلاكس - سكني,1,24000
2023,2,جازان,ضمد,دوبلاكس - سكني,1,10000
2023,2,جازان,أبو عريش - أبو عريش,دور - سكني,34,18229.62963
2023,2,جازان,أحد المسارحة,دور - سكني,15,18000
2023,2,جازان,البيطاريه,دور - سكني,5,13800
2023,2,جازان,بيش,دور - سكني,6,16600
2023,2,جازان,جازان,دور - سكني,64,32378.84615
2023,2,جازان,صامطة,دور - سكني,39,16113.51351
2023,2,جازان,صامطة - القائم,دور - سكني,1,18000
2023,2,جازان,صبياء,دور - سكني,28,15568.18182
2023,2,جازان,ضمد,دور - سكني,3,18000
2023,2,جازان,فرسان - فرسان,دور - سكني,1,19200
2023,2,جازان,أبو عريش - أبو عريش,شقة - سكني,2278,13520.72148
2023,2,جازان,أحد المسارحة,شقة - سكني,714,12299.4902
2023,2,جازان,احد المسارحة - الحصامه,شقة - سكني,1,9600
2023,2,جازان,احد المسارحة - المنجاره,شقة - سكني,19,14618.18182
2023,2,جازان,البيطاريه,شقة - سكني,16,12272.72727
2023,2,جازان,بيش,شقة - سكني,1120,11691.03448
2023,2,جازان,جازان,شقة - سكني,6676,14323.51819
2023,2,جازان,صامطة,شقة - سكني,1464,11948.63813
2023,2,جازان,صامطة - القائم,شقة - سكني,1,12000
2023,2,جازان,صبياء,شقة - سكني,2351,12782.72086
2023,2,جازان,ضمد,شقة - سكني,464,10840.27778
2023,2,جازان,فرسان - فرسان,شقة - سكني,119,13362.02532
2023,2,جازان,أبو عريش - أبو عريش,فيلا - سكني,1,30000
2023,2,جازان,بيش,فيلا - سكني,1,50000
2023,2,جازان,جازان,فيلا - سكني,23,40735
2023,2,جازان,صامطة,فيلا - سكني,2,19800
2023,2,جازان,صبياء,فيلا - سكني,1,24000
2023,2,جازان,ضمد,فيلا - سكني,1,24000
2023,2,جازان,أبو عريش - أبو عريش,محل - تجاري,376,659.642289
2023,2,جازان,أحد المسارحة,محل - تجاري,147,595.021678
2023,2,جازان,احد المسارحة - الحصامه,محل - تجاري,1,180
2023,2,جازان,احد المسارحة - المنجاره,محل - تجاري,1,150
2023,2,جازان,البيطاريه,محل - تجاري,2,87.272725
2023,2,جازان,بيش,محل - تجاري,160,508.453708
2023,2,جازان,جازان,محل - تجاري,875,756.558952
2023,2,جازان,صامطة,محل - تجاري,308,687.535388
2023,2,جازان,صبياء,محل - تجاري,406,656.110144
2023,2,جازان,ضمد,محل - تجاري,99,416.390077
2023,2,جازان,فرسان - فرسان,محل - تجاري,20,398.056817
2023,2,جازان,أبو عريش - أبو عريش,معرض تجاري - تجاري,1,240
2023,2,جازان,جازان,معرض تجاري - تجاري,46,650.334267
2023,2,جازان,صامطة,معرض تجاري - تجاري,2,306.77485
2023,2,جازان,صبياء,معرض تجاري - تجاري,163,627.684498
2023,2,جازان,أبو عريش - أبو عريش,مكتب - تجاري,7,328.74848
2023,2,جازان,أحد المسارحة,مكتب - تجاري,2,264.210525
2023,2,جازان,بيش,مكتب - تجاري,2,136
2023,2,جازان,جازان,مكتب - تجاري,66,376.338207
2023,2,جازان,صامطة,مكتب - تجاري,11,540.37799
2023,2,جازان,صبياء,مكتب - تجاري,1,300
2023,2,جازان,فرسان - فرسان,مكتب - تجاري,1,333.33333
2023,3,جازان,أبو عريش - أبو عريش,استديو - سكني,95,8490.410958
2023,3,جازان,أحد المسارحة,استديو - سكني,20,8181.818181
2023,3,جازان,بيش,استديو - سكني,23,9436.363636
2023,3,جازان,جازان,استديو - سكني,281,10977.55656
2023,3,جازان,صامطة,استديو - سكني,161,9740.864
2023,3,جازان,صبياء,استديو - سكني,123,9053.333333
2023,3,جازان,ضمد,استديو - سكني,35,9025.806451
2023,3,جازان,فرسان - فرسان,استديو - سكني,1,18600
2023,3,جازان,جازان,دوبلاكس - سكني,5,22880
2023,3,جازان,ضمد,دوبلاكس - سكني,1,12000
2023,3,جازان,أبو عريش - أبو عريش,دور - سكني,31,22656
2023,3,جازان,أحد المسارحة,دور - سكني,14,12678.57143
2023,3,جازان,احد المسارحة - الحصامه,دور - سكني,2,15000
2023,3,جازان,احد المسارحة - المنجاره,دور - سكني,2,13800
2023,3,جازان,البيطاريه,دور - سكني,3,17600
2023,3,جازان,بيش,دور - سكني,20,18720
2023,3,جازان,جازان,دور - سكني,94,23596.07843
2023,3,جازان,صامطة,دور - سكني,48,17811.90476
2023,3,جازان,صبياء,دور - سكني,27,14777.27273
2023,3,جازان,ضمد,دور - سكني,4,12000
2023,3,جازان,فرسان - فرسان,دور - سكني,1,12000
2023,3,جازان,أبو عريش - أبو عريش,شقة - سكني,2737,13447.27455
2023,3,جازان,أحد المسارحة,شقة - سكني,773,12316.11987
2023,3,جازان,احد المسارحة - الحصامه,شقة - سكني,26,7425
2023,3,جازان,احد المسارحة - المنجاره,شقة - سكني,17,9600
2023,3,جازان,البيطاريه,شقة - سكني,39,8986.206896
2023,3,جازان,بيش,شقة - سكني,1899,10849.22776
2023,3,جازان,جازان,شقة - سكني,7393,15977.5294
