السنة,الربع,الربع ,رقم الربع ,المنطقة,المدينة,الحي,نوع العقار,عدد الصكوك ,مجموع سعر العقار,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2024,1,الربع الأول,20241,الشرقية,الدمام,النورس,فيلا,3,1645688,569.77,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,العزيزية,فيلا,1,365700,104.8,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,طيبة,فيلا,14,12602848.91,4846.69,2898.353353,3523.5,2240.45
2024,1,الربع الأول,20241,الشرقية,الدمام,غرناطة,فيلا,6,5451000,2388.71,2330.821862,2572.61,2007.5
2024,1,الربع الأول,20241,الشرقية,الدمام,المزروعية,فيلا,2,670000,263.02,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الفيصلية,فيلا,11,26123708.23,6439.53,3524.020434,4101.72,3199.05
2024,1,الربع الأول,20241,الشرقية,الدمام,المريكبات,فيلا,2,2750000,718.84,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,بدر,فيلا,17,14691889,5676.8,2419.369081,3169.65,2080
2024,1,الربع الأول,20241,الشرقية,الدمام,ضاحية الملك فهد,فيلا,194,214418493.7,67619.63,3269.705196,4234.3,2396.45
2024,1,الربع الأول,20241,الشرقية,الدمام,هجر,فيلا,9,3776927.24,1657.59,2429.559761,2714.44,2001.72
2024,1,الربع الأول,20241,الشرقية,الدمام,الخالدية الجنوبية,قطعة أرض-تجارى,11,115232632,64705.77,1563.743048,2000,1400
2024,1,الربع الأول,20241,الشرقية,الدمام,الشروق,قطعة أرض-تجارى,1,891000,660,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الضباب,قطعة أرض-تجارى,3,18243436,6542.37,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الجامعيين,قطعة أرض-تجارى,1,1617000,892.5,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الجلوية,قطعة أرض-تجارى,2,18600000,4484,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,النزهة,قطعة أرض-تجارى,3,6423393.03,3135.46,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الجوهرة,قطعة أرض-تجارى,1,3298160,1649.08,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الزهور,قطعة أرض-تجارى,3,2760312,1981.36,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,السيف,قطعة أرض-تجارى,31,58099416.7,28301.38,1889.859049,2100,1780
2024,1,الربع الأول,20241,الشرقية,الدمام,الطبيشي,قطعة أرض-تجارى,1,1000000,500,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,ضاحية الملك فهد,قطعة أرض-تجارى,112,158498477.7,85563.62,1744.733238,3640,1093.75
2024,1,الربع الأول,20241,الشرقية,الدمام,غرب الدمام,قطعة أرض-تجارى,7,293476977.5,739443.84,1058.523224,1380,1000
2024,1,الربع الأول,20241,الشرقية,الدمام,الأثير,قطعة أرض-تجارى,1,900000,607,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,ابن خلدون,قطعة أرض-تجارى,2,700000,574.43,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,البديع,قطعة أرض-تجارى,6,24700000,7440,3319.892473,3528.23,2903.23
2024,1,الربع الأول,20241,الشرقية,الدمام,الرابية,قطعة أرض-تجارى,1,700000,697.44,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الخضرية,قطعة أرض-تجارى,2,9519940.8,3296.69,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الشعلة,قطعة أرض-تجارى,61,368213412.3,275653.06,1331.890954,1480,1300
2024,1,الربع الأول,20241,الشرقية,الدمام,الأمانة,قطعة أرض-تجارى,8,9473000,5984.49,1301.079365,1371.43,1257.14
2024,1,الربع الأول,20241,الشرقية,الدمام,الحسام,قطعة أرض-تجارى,2,2724166,1210.74,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,أحد,قطعة أرض-تجارى,6,13759700,5154.75,3275.637446,4000,2067.63
2024,1,الربع الأول,20241,الشرقية,الدمام,الأتصالات,قطعة أرض-تجارى,1,1240000,842.5,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الدانة,قطعة أرض-تجارى,2,4050000,1643.2,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,السلام,قطعة أرض-تجارى,4,18407292,4294.24,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,المحمدية,قطعة أرض-تجارى,1,1500000,800,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,النهضة,قطعة أرض-تجارى,3,5797752,2302.23,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,النور,قطعة أرض-تجارى,6,10130000,2922.15,1975.031445,2164.46,1800
2024,1,الربع الأول,20241,الشرقية,الدمام,الروضة,قطعة أرض-تجارى,7,14326540,3982.91,3601.90415,4420.78,2756.9
2024,1,الربع الأول,20241,الشرقية,الدمام,الصفا,قطعة أرض-تجارى,5,12423875.02,4553.87,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,العنود,قطعة أرض-تجارى,1,14211239.98,5149,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الفنار,قطعة أرض-تجارى,2,100000,13198,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الندى,قطعة أرض-تجارى,1,700000,437.5,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,بدر,قطعة أرض-تجارى,2,2950000,1782,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الفيصلية,قطعة أرض-تجارى,13,83855770,19888.51,3020.962629,3362,2500
2024,1,الربع الأول,20241,الشرقية,الدمام,المريكبات,قطعة أرض-تجارى,3,5880600,1782,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الخليج,قطعة أرض-تجارى,2,3000000,1132.5,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,النورس,قطعة أرض-تجارى,3,6889500,1959.09,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,المنار,قطعة أرض-تجارى,20,60947063.88,35787.86,1829.457616,2800,984.85
2024,1,الربع الأول,20241,الشرقية,الدمام,العزيزية,قطعة أرض-تجارى,2,3225000,1537.5,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الفرسان,قطعة أرض-تجارى,6,90927417,31981.64,2796.55835,2900,1258.57
2024,1,الربع الأول,20241,الشرقية,الدمام,المنتزة,قطعة أرض-تجارى,1,1885000,754.04,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الحمراء,قطعة أرض-تجارى,2,3950000,1538.25,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,طيبة,قطعة أرض-تجارى,12,22767298.8,6676.74,2478.543254,4844.23,1600
2024,1,الربع الأول,20241,الشرقية,الدمام,الريان,قطعة أرض-تجارى,1,2032000,375,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الفيحاء,قطعة أرض-تجارى,3,6050000,1947.28,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,ميناء الملك عبد العزيز,قطعة أرض-تجارى,1,1750000,794.5,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,مدينة العمال,قطعة أرض-تجارى,4,4950000,1149.59,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الأمانة,قطعة أرض-سكنى,30,30548691,15585.85,1813.159435,4000,1200
2024,1,الربع الأول,20241,الشرقية,الدمام,الجامعيين,قطعة أرض-سكنى,4,3948487,2836.6,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الجلوية,قطعة أرض-سكنى,15,15439995.5,8959.27,1779.076996,2000,1440
2024,1,الربع الأول,20241,الشرقية,الدمام,الزهور,قطعة أرض-سكنى,5,5920078,3562.58,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,السيف,قطعة أرض-سكنى,72,95960959.8,52758.66,1857.766608,1910,1780
2024,1,الربع الأول,20241,الشرقية,الدمام,السوق,قطعة أرض-سكنى,4,3810000,1053.94,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الشروق,قطعة أرض-سكنى,11,9227146,6251.46,1519.719342,1600,1400
2024,1,الربع الأول,20241,الشرقية,الدمام,الأثير,قطعة أرض-سكنى,2,4089149,992,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الضباب,قطعة أرض-سكنى,6,9360000,3613.74,1982.750074,2750,1478.56
2024,1,الربع الأول,20241,الشرقية,الدمام,القزاز,قطعة أرض-سكنى,5,2423696.13,699.43,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الطبيشي,قطعة أرض-سكنى,3,4248780,1715.03,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الفردوس,قطعة أرض-سكنى,5,7950000,2875.75,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الناصرية,قطعة أرض-سكنى,1,585000,371.79,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الحسام,قطعة أرض-سكنى,16,20198590,8607.77,2249.275676,2250,2241.63
2024,1,الربع الأول,20241,الشرقية,الدمام,الخضرية,قطعة أرض-سكنى,12,21680000,9264.12,2340.211483,2783.88,1609.74
2024,1,الربع الأول,20241,الشرقية,الدمام,الدانة,قطعة أرض-سكنى,1,2000000,1195.34,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الشاطئ الشرقي,قطعة أرض-سكنى,5,10345545,4538.02,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الجوهرة,قطعة أرض-سكنى,5,7423000,3579.94,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,النهضة,قطعة أرض-سكنى,11,22145965,6153.09,2538.410096,4564.1,2099.62
2024,1,الربع الأول,20241,الشرقية,الدمام,تهامة,قطعة أرض-سكنى,5,8875000,2120.5,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الخالدية الجنوبية,قطعة أرض-سكنى,6,3493000,1839.27,1822.580645,2125,1500
2024,1,الربع الأول,20241,الشرقية,الدمام,الخالدية الشمالية,قطعة أرض-سكنى,6,8113350,2886.5,4612.793089,6643.73,2400
2024,1,الربع الأول,20241,الشرقية,الدمام,النزهة,قطعة أرض-سكنى,10,21681162.61,5805.7,3326.651679,4945.45,2250
2024,1,الربع الأول,20241,الشرقية,الدمام,المريكبات,قطعة أرض-سكنى,7,6953178.5,3185.53,1875.217842,2250,1500
2024,1,الربع الأول,20241,الشرقية,الدمام,المزروعية,قطعة أرض-سكنى,11,12287000,6343.72,1585.46471,2400,709.33
2024,1,الربع الأول,20241,الشرقية,الدمام,المنار,قطعة أرض-سكنى,15,19764647,12614.92,1798.716686,1850,1750
2024,1,الربع الأول,20241,الشرقية,الدمام,ضاحية الملك فهد,قطعة أرض-سكنى,241,311964637.4,209203.85,1476.453971,1610,1340
2024,1,الربع الأول,20241,الشرقية,الدمام,غرب الدمام,قطعة أرض-سكنى,25,26027970.75,19844.8,1294.998985,1325,1250
2024,1,الربع الأول,20241,الشرقية,الدمام,السلام,قطعة أرض-سكنى,1,2958000,750,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الصفا,قطعة أرض-سكنى,10,20262904,5862.11,3990.5,5636,3385.71
2024,1,الربع الأول,20241,الشرقية,الدمام,العنود,قطعة أرض-سكنى,4,5450000,2407.53,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,الفنار,قطعة أرض-سكنى,1,1368000,720,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,القادسية,قطعة أرض-سكنى,20,5901455,4862.11,1085.18361,1495.73,746.27
2024,1,الربع الأول,20241,الشرقية,الدمام,النخيل,قطعة أرض-سكنى,4,2580000,1564.96,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,النورس,قطعة أرض-سكنى,6,8832000,3455.23,2619.533918,4518,1551.11
2024,1,الربع الأول,20241,الشرقية,الدمام,ابن خلدون,قطعة أرض-سكنى,6,2786800,2043.38,1363.818771,3074.84,768.71
2024,1,الربع الأول,20241,الشرقية,الدمام,البحيرة,قطعة أرض-سكنى,4,6295857.5,3071.15,NULL,NULL,NULL
2024,1,الربع الأول,20241,الشرقية,الدمام,أحد,قطعة أرض-سكنى,21,21811486.59,11730.69,1737.464047,2512.56,1187.05
2024,1,الربع الأول,20241,الشرقية,الدمام,البادية,قطعة أرض-سكنى,20,10736195,4922.31,1606.782337,3185.39,813.56
