السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,3,الربع الثالث,مكة المكرمة,جدة,الدرة,أرض,تجاري,2,1450000,1507.5,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,العمرة,دوبلكس,سكني,3,3308469,1241.47,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,الزاهر,فيلا,سكني,1,3000000,742.31,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الفيحاء,أرض,سكني,5,97224633.8,15629.02,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الروضة,دور,سكني,1,1112000,231.81,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,السناح,أرض,سكني,2,600000,2696.76,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,التوفيق,شقة,سكني,3,1580000,356.81,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,الهجلة الجديد,فيلا,سكني,5,5523000,2314.48,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,سلطانة,أرض,سكني,2,8400000,2985.88,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,البحيرات,شقة,سكني,3,1992000,559.06,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,الشرائع,شقة,سكني,4,2234400,655.68,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,الشوقية,فيلا,سكني,1,6065776,572.59,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,قروى,شقة,سكني,1,500000,221.85,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,النزلة اليمانية,أخرى,أخرى,2,892063.5,244.48,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الفلاح,دوبلكس,سكني,1,1000000,387.32,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,معشي,دور,سكني,2,1750000,504.4,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,الحسينية,فيلا,سكني,1,600000,600,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الشاطئ,دوبلكس,سكني,1,1600000,300.625,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,منتزة الطائف الوطني بسيسد,أرض,سكني,1,1400000,828.1,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,مشرفة,فيلا,سكني,1,5250000,1000,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,العمرة,أرض,تجاري,2,3500000,1511.06,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الورود,فيلا,سكني,1,630000,356.74,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,الشرائع,فيلا,سكني,2,3380000,960,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,المحمدية,أخرى,أخرى,5,2705687,911.02,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,المروة,أرض,سكني,5,14450000,3390,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,الفرقان,أرض,تجاري,2,1655545.16,1025,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,المضباع,أرض,سكني,5,9496541,4683.25,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الثغر,أخرى,أخرى,2,923712,295.9,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الربوة,أرض,تجاري,4,30462097,5588.37,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,الراشدية,فيلا,سكني,1,1300000,412.08,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,الشفاء,أرض,سكني,1,459000,247.42,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الوادي,أرض,تجاري,4,26159000,18871.2,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الرحمانية,دور,سكني,3,2288757,506.53,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,العزيزية,أرض,تجاري,3,12425625,2124,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,قروى,أرض,سكني,3,1526471,5737.78,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,العمارية,أرض,سكني,2,3878136,408.62,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,البحيرات,أرض,تجاري,1,1150000,625.02,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,حارة الباب الجديد,دوبلكس,سكني,2,2050000,866.01,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,رابغ,أخرى,أرض,تجاري,3,5750000,2771.28,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الشرقية,فيلا,سكني,1,446523,222,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,المقام,دور,سكني,1,928000,258.91,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,المحمدية,أرض,سكني,4,6750000,2403.92,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,السليمانية,دوبلكس,سكني,3,2422600,1030.67,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,الحلقة الشرقية,أرض,تجاري,4,4700000,2511,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,طوى,أرض,تجاري,1,1000000,488.75,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,الخالدية,أرض,سكني,1,2000000,463.3,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الأجواد,شقة,سكني,1,600000,191.7,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,الصفوة,فيلا,سكني,2,4250000,1235.17,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الرحاب,أرض,سكني,1,4352848.67,934.7,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,الواسط,شقة,سكني,4,2698090,854.05,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,المضباع,شقة,سكني,2,996000,301.62,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الشاطئ,شقة,سكني,4,18700000,1581.71,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,الشرفية,دوبلكس,سكني,1,1200000,434.13,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,الشهداء,أرض,سكني,1,1550000,597.41,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الربوة,فيلا,سكني,4,6700000,1238.5,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,الشهداء الشمالية,شقة,سكني,1,595000,196.95,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الفضل,أرض,سكني,1,534622,104.87,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,العزيزية,أرض,سكني,2,6300000,1576.11,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,المحمدية,أرض,تجاري,3,28900000,2108.97,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,النسيم,أرض,سكني,2,8360000,1439.25,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,القطبية الغربية,دور,سكني,1,967400,348.01,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الجزيرة,أرض,تجاري,1,217000,620,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,الرحاب,أرض,تجاري,2,1400000,1031.46,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الشويضي,أرض,سكني,2,1050000,1483.5,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,طيبة,أرض,سكني,5,5325950.78,3272.5,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,الرحاب,دوبلكس,سكني,1,1000000,351.64,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الأندلس,أرض,تجاري,1,68000000,4569.5,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,الطائف,سلطانة,شقة,سكني,2,820257,344.26,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,البلد,أرض,سكني,3,1325451,562.95,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الصواري,دوبلكس,سكني,1,1500000,381.15,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الشاطئ,فيلا,سكني,5,20900000,1739.03,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الهدا,أرض,سكني,4,4670000,2002.5,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الشرائع,أرض,تجاري,1,334471.63,887.5,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,مكة المكرمة,معاد,دور,سكني,2,1687000,505.87,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,السبيل,أرض,سكني,5,7194673,2615.95,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,مريخ,أرض,تجاري,5,17260632,4386.9,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,المنار,فيلا,سكني,2,6300000,940,NULL,NULL,NULL
2025,3,الربع الثالث,مكة المكرمة,جدة,الزمرد,دوبلكس,سكني,2,2400000,997.98,NULL,NULL,NULL
