السنة,الربع,الربع ,رقم الربع ,المنطقة,المدينة,الحي,نوع العقار,عدد الصكوك ,مجموع سعر العقار,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,النعيم,شقة,21,14571151,2998.82,5069.054972,5391.8,4678.48
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,طيبة,شقة,6,3577787,1107.2,3229.557943,3355.57,2967.44
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,مشرفة,شقة,66,40601608.92,12003.3,3460.436654,3993.71,2835.58
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,العزيزية,شقة,1,1000000,250.77,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,العمرة,شقة,23,13908245,4560.5,3144.174185,3953.04,2592.12
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الروضة,شقة,82,65330606.6,13245.47,5087.078401,5961.38,4429.27
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الرويس,شقة,9,8689741.55,1260.37,9183.61241,10561.94,5325.99
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الزهراء,شقة,91,85857533.01,15748.93,5595.282151,6236.46,4867.2
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,السامر,شقة,12,6237000,2086.29,2933.820348,3438.29,2748.58
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,النزهة,شقة,163,109151836.4,28276.24,3936.538797,4620.52,3367
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,بريمان,شقة,4,2121100,613.91,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,العزيزية,شقة,132,90584940.8,24777.38,3630.420968,4153.4,3304.17
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,الحمراء,شقة,53,16212191,5964.95,2423.877577,3533.83,1946.16
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,الرصيفة,شقة,6,3856000,1128.11,3544.920793,3577.82,3476.45
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,السلامة,شقة,30,16347060,5292.51,3056.349148,3287.98,2875.48
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,العسيلة,شقة,2,960000,346.71,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الشاطئ,شقة,23,29165192,3871.92,6227.080883,15508.33,5514.5
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الفيصلية,شقة,90,52004688.22,13678.36,3882.15844,4268.06,3247.84
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,البحيرات,شقة,48,28653017,9079.56,3107.402244,3579.95,2845.61
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,وادي جليل,شقة,50,30117045,10126.59,2998.805482,3384.42,2405.48
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,الراشدية,شقة,9,6097000,1624.65,3735.188867,4381.17,3226.42
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,مريخ,شقة,430,239309664.5,71824.527,3462.342459,4053.3,2702.26
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,العدل,شقة,30,17085965,5313.91,3081.790544,3721.68,2583.39
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,الملك فهد,شقة,25,18718571.44,5425.01,3468.135108,3796.74,3261.43
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,النسيم,شقة,37,16374465.4,5737.9,3160.046091,4482.41,1979.41
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,الشرائع,شقة,68,44259328,13413.22,3321.254724,3729.62,3045.22
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,المرسلات,شقة,1,400000,121.56,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,المسفلة,شقة,5,3016000,946.28,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,أبحر الجنوبية,عمارة,6,17708878.58,837.38,20393.95996,23093.35,18709.77
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الفضل,عمارة,1,396000,31.68,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,النزهة,عمارة,3,6701219,501.77,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,مدائن الفهد,عمارة,1,404187,78.28,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,العوالي,شقة,4,3884863,771.25,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,بني مالك,شقة,21,10306021.81,3829.38,2793.626393,3658.54,2314.64
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,التنعيم,شقة,22,12406370,4125.76,2951.1616,3299.6,2705.76
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,النزهة,شقة,11,8476442,2064.18,3734.821572,4035.09,3526
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,النسيم,شقة,13,18192239,2543.17,6798.019026,7138.12,6326.13
2024,4,الربع الرابع,20244,مكة المكرمة,مكة المكرمة,النوارية,شقة,6,3743000,1348.93,2597.515044,2966.98,2211.9
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الصوارى,عمارة,2,3000000,532.36,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الواحة,عمارة,5,3314000,157.34,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,البساتين,فيلا,2,15250000,1104.51,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الرحمانية,فيلا,153,193295720,51269.04,3888.414532,4400,3333.33
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الريان,فيلا,3,9500000,1825,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الصفوة,فيلا,1,795000,250,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الروابي,فيلا,2,568276,660.08,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,أبحر الجنوبية,فيلا,12,193271108.7,23782.26,6269.38779,7160.49,5968.72
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الأجاويد,فيلا,1,1000000,408.6,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الأجواد,فيلا,2,2750000,645.21,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,السنابل,فيلا,4,9922500,2458.34,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الأصالة,فيلا,4,6726046.44,1909.49,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الأمواج,فيلا,5,8888600,1610.38,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,البحيرات,فيلا,1,1800000,390.48,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الجامعة,فيلا,1,1491045,378.33,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الحمدانية,فيلا,32,48088963.29,12297.545,3672.215967,4480.62,2868.96
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الحمراء,فيلا,1,1101753,176.66,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,أبحر الشمالية,فيلا,41,109478795.3,17060,7010.264917,8625,4761.9
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,المنتزهات,فيلا,2,1597504,245,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الهنداوية,فيلا,1,3460920,607.24,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الورود,فيلا,1,2000000,650.7,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,البشائر,فيلا,19,25611165.56,8380.5,3005.257093,3333.33,2704
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الفروسية,فيلا,18,22872500,7247.57,3123.326051,3666.67,2777.78
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,السلامة,فيلا,1,1000000,353.48,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,السليمانية,فيلا,1,3700000,836.5,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الرحاب,فيلا,1,977000,80.28,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الرياض,فيلا,222,229632778.2,108435.21,2079.395188,3658.95,1392
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الخالدية,فيلا,3,12950000,1837,NULL,NULL,NULL
2024,4,الربع الرابع,20244,مكة المكرمة,جدة,الفيصلية,فيلا,14,82774450,8208.23,6549.369723,8903.51,5442.18
