السنة,الربع,الربع ,رقم الربع ,المنطقة,المدينة,الحي,نوع العقار,عدد الصكوك ,مجموع سعر العقار,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الزهرة,قطعة أرض-تجارى,2,2418604,1173.46,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الدويمة,قطعة أرض-تجارى,1,3000000,411.91,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,المندسة,قطعة أرض-تجارى,2,590000,1857.47,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,ذو الحليفة,قطعة أرض-تجارى,1,1534400,580,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,العنابس,قطعة أرض-تجارى,3,17730000,7098.64,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,عروة,قطعة أرض-تجارى,2,5000000,1273.12,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,عين الخيف,قطعة أرض-تجارى,14,23933069.3,13601.94,1759.533515,2249.61,1450
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,ورقان,قطعة أرض-تجارى,3,1876200,1875.92,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,وعيـرة,قطعة أرض-تجارى,2,1794750,1173.68,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,أبوبريقاء,قطعة أرض-تجارى,1,761615.88,622.82,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,وادي مذينب,قطعة أرض-تجارى,5,9745713,2662.44,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الأصيفرين,قطعة أرض-تجارى,1,281712,6.64,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الدويخلة,قطعة أرض-تجارى,2,3787500,1100,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,أبوكبير,قطعة أرض-تجارى,3,2700000,2392.06,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الخاتم,قطعة أرض-تجارى,1,3000000,723.41,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,ابيار الماشي,قطعة أرض-تجارى,4,1645000,3265.87,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,البلقاء,قطعة أرض-تجارى,3,1300000,1764.11,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,السـلام,قطعة أرض-تجارى,7,6794301.05,4090.82,1588.622155,1638.1,1523.81
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,جبل أحــد,قطعة أرض-تجارى,2,47000,1167.07,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الرانوناء,قطعة أرض-تجارى,15,34709652.13,13785.67,2218.01692,2982.45,1500
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الحساء,قطعة أرض-تجارى,28,18737438,16548.98,1042.365398,1200,945.29
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الراية,قطعة أرض-تجارى,1,6500000,571.83,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,السـد,قطعة أرض-تجارى,1,263712,219.76,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الشافية,قطعة أرض-تجارى,1,1350000,556,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,نبلاء,قطعة أرض-تجارى,28,37931074.81,19254.84,1544.143377,1815.46,1349.99
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,جشم,قطعة أرض-تجارى,16,36919911,10679.65,2770.08234,3304.84,2497.02
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,شـظاة,قطعة أرض-تجارى,3,2418328,1588.18,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,العاقول,قطعة أرض-تجارى,17,23575070.57,13149.92,1739.270009,1895.07,1400
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,العزيزية,قطعة أرض-تجارى,20,20199599.32,11918.52,1519.695461,1909.7,1300
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الجمعة,قطعة أرض-تجارى,1,1900000,372.81,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الخضراء,قطعة أرض-تجارى,8,6420000,5704.76,922.9153966,1179.73,625.92
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,السكب,قطعة أرض-تجارى,6,7121181.88,4336,1649.249701,1670.75,1596.73
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,وادي البطان,قطعة أرض-تجارى,10,4130000,5542.06,388.8974049,700,200
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,العصبة,قطعة أرض-تجارى,1,1426840,182.12,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,المبعوث,قطعة أرض-تجارى,13,17889536.11,9613.64,1962.489295,2481.39,1666.67
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الظاهرة,قطعة أرض-تجارى,1,6200000,524.94,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,بنى حارثة,قطعة أرض-تجارى,1,11186669,743.75,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,سكة الحديد,قطعة أرض-تجارى,1,124243,177.49,NULL,NULL,NULL
2024,4,الربع الرابع,20244,المدينة المنورة,المدينة المنورة,الهدراء,قطعة أرض-تجارى,2,4491592,1697.614,NULL,NULL,NULL
