السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,2,الربع الثاني ,الشرقية,الاحساء,السلمانية الرابع,أرض,تجاري,1,40858250,40858.25,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الدمام,النور,أرض,سكني,1,300000,450,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,القطيف,الراية,أرض,سكني,3,2090000,1238.52,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الخبر,صناعية الثقبة,أرض,سكني,1,400000,470.02,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الدمام,السلام,أرض,سكني,1,1400000,750,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الاحساء,المهندسين,أرض,تجاري,1,979000,325,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الدمام,السوق,فيلا,سكني,1,4270000,372.8,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الدمام,الحسام,فيلا,سكني,2,4781250,1189,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الخبر,العقيق,فيلا,سكني,3,3320665,927.49,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الدمام,أحد,أرض,تجاري,1,800000,625,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الخبر,غرب العزيزية,دوبلكس,سكني,1,875000,448.84,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الجبيل,طيبة,أرض,تجاري,1,1600000,350,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,حفر الباطن,البلدية,أرض,تجاري,5,340000,3190,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,حفر الباطن,البلدية,أرض,سكني,3,2128000,1855,NULL,NULL,NULL
2025,2,الربع الثاني ,الشرقية,الخبر,التحلية,فيلا,سكني,2,2890000,568.25,NULL,NULL,NULL
