السنة,الربع,المنطقة,المدينة,نوع العقار,مجموع الصفقات,المتوسط
2020,2,تبوك,تبوك,معرض تجاري - تجاري,1,180
2020,2,تبوك,أملج,مكتب - تجاري,1,300
2020,2,تبوك,تبوك,مكتب - تجاري,8,153.256405
2020,3,تبوك,تبوك,استديو - سكني,265,11447.67773
2020,3,تبوك,تيماء,استديو - سكني,5,7680
2020,3,تبوك,ضباء,استديو - سكني,3,9000
2020,3,تبوك,تبوك,دوبلاكس - سكني,9,16066.66667
2020,3,تبوك,الوجه,دور - سكني,1,14400
2020,3,تبوك,أملج,دور - سكني,1,6000
2020,3,تبوك,تبوك,دور - سكني,57,20563.80392
2020,3,تبوك,تيماء,دور - سكني,11,13720
2020,3,تبوك,حقل,دور - سكني,1,25000
2020,3,تبوك,ضباء,دور - سكني,8,18342.85714
2020,3,تبوك,البدع - البدع,شقة - سكني,15,8514.285714
2020,3,تبوك,الوجه,شقة - سكني,151,9847.567901
2020,3,تبوك,أملج,شقة - سكني,100,13334.46809
2020,3,تبوك,بئر بن هرماس,شقة - سكني,20,8492.857142
2020,3,تبوك,تبوك,شقة - سكني,4292,13999.37059
2020,3,تبوك,تيماء,شقة - سكني,202,9777.219178
2020,3,تبوك,حقل,شقة - سكني,41,8824.242424
2020,3,تبوك,ضباء,شقة - سكني,176,10265.00667
2020,3,تبوك,تبوك,فيلا - سكني,14,30179.46154
2020,3,تبوك,البدع - البدع,محل - تجاري,3,144.237703
2020,3,تبوك,الوجه,محل - تجاري,19,252.473991
2020,3,تبوك,أملج,محل - تجاري,22,405.095842
2020,3,تبوك,بئر بن هرماس,محل - تجاري,1,237.5
2020,3,تبوك,تبوك,محل - تجاري,534,519.187917
2020,3,تبوك,تيماء,محل - تجاري,25,458.397477
2020,3,تبوك,حقل,محل - تجاري,6,108.355895
2020,3,تبوك,ضباء,محل - تجاري,21,359.581876
2020,3,تبوك,تبوك,معرض تجاري - تجاري,4,291.002622
2020,3,تبوك,ضباء,معرض تجاري - تجاري,2,437.5
2020,3,تبوك,أملج,مكتب - تجاري,2,186.666665
2020,3,تبوك,تبوك,مكتب - تجاري,16,252.879661
2020,3,تبوك,ضباء,مكتب - تجاري,2,421.42857
2020,4,تبوك,أملج,استديو - سكني,1,4800
2020,4,تبوك,تبوك,استديو - سكني,248,11666.51163
2020,4,تبوك,تيماء,استديو - سكني,1,10800
2020,4,تبوك,أملج,دوبلاكس - سكني,1,160000
2020,4,تبوك,تبوك,دوبلاكس - سكني,13,21969.23077
2020,4,تبوك,ضباء,دوبلاكس - سكني,1,12000
2020,4,تبوك,الوجه,دور - سكني,1,30000
2020,4,تبوك,أملج,دور - سكني,2,11000
2020,4,تبوك,تبوك,دور - سكني,87,23050.97015
2020,4,تبوك,تيماء,دور - سكني,11,15218.18182
2020,4,تبوك,ضباء,دور - سكني,7,27200
2020,4,تبوك,البدع - البدع,شقة - سكني,3,10000
2020,4,تبوك,الوجه,شقة - سكني,37,11383.55556
2020,4,تبوك,أملج,شقة - سكني,68,18889.68889
2020,4,تبوك,بئر بن هرماس,شقة - سكني,6,9098
2020,4,تبوك,تبوك,شقة - سكني,3595,14814.97055
2020,4,تبوك,تيماء,شقة - سكني,117,10102.86047
2020,4,تبوك,حقل,شقة - سكني,6,12111
2020,4,تبوك,ضباء,شقة - سكني,119,13061.88608
2020,4,تبوك,تبوك,فيلا - سكني,6,29556.2
2020,4,تبوك,الوجه,محل - تجاري,20,475.17949
2020,4,تبوك,أملج,محل - تجاري,26,342.078982
2020,4,تبوك,بئر بن هرماس,محل - تجاري,5,242
2020,4,تبوك,تبوك,محل - تجاري,962,534.643383
2020,4,تبوك,تيماء,محل - تجاري,33,282.916856
2020,4,تبوك,حقل,محل - تجاري,12,366.058206
2020,4,تبوك,ضباء,محل - تجاري,27,341.839746
2020,4,تبوك,تبوك,معرض تجاري - تجاري,12,520.1747
2020,4,تبوك,الوجه,مكتب - تجاري,1,360
2020,4,تبوك,بئر بن هرماس,مكتب - تجاري,1,8
2020,4,تبوك,تبوك,مكتب - تجاري,27,293.461225
2020,4,تبوك,ضباء,مكتب - تجاري,4,343.75
2021,1,تبوك,تبوك,استديو - سكني,188,11466.02564
2021,1,تبوك,تيماء,استديو - سكني,3,9600
2021,1,تبوك,أملج,دوبلاكس - سكني,1,21600
2021,1,تبوك,تبوك,دوبلاكس - سكني,11,33600
2021,1,تبوك,ضباء,دوبلاكس - سكني,2,15000
2021,1,تبوك,الوجه,دور - سكني,2,18600
2021,1,تبوك,أملج,دور - سكني,1,21600
2021,1,تبوك,تبوك,دور - سكني,62,25797.91071
2021,1,تبوك,تيماء,دور - سكني,13,16292.30769
2021,1,تبوك,ضباء,دور - سكني,11,17333.33333
2021,1,تبوك,البدع - البدع,شقة - سكني,4,12612
2021,1,تبوك,الوجه,شقة - سكني,113,13517.32394
2021,1,تبوك,أملج,شقة - سكني,44,17421.5625
2021,1,تبوك,بئر بن هرماس,شقة - سكني,2,6000
2021,1,تبوك,تبوك,شقة - سكني,3079,14624.91524
