السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,1,الربع الأول ,الشرقية,الاحساء,الجامعيين,شقة,سكني,2,1578000,473.89,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,النعيرية,أخرى,فيلا,سكني,1,1000,729,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الاحساء,الفردوس,أرض,سكني,5,3800000,2279.2,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,حفر الباطن,الصناعية,أرض,سكني,4,1180448,2210,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,القطيف,أبو معن في محافظة القطيف,شقة,سكني,1,615000,231.7,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,الخالدية الشمالية,أخرى,تجاري,1,6450000,3000,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,النهضة,أخرى,أخرى,1,727541,196.09,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,الزهور,أخرى,أخرى,1,280000,92.3,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,المريكبات,أرض,تجاري,1,1428000,408.11,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الاحساء,الجوهرة,أرض,سكني,2,1407000,620,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,البادية,أرض,سكني,2,650000,581.21,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,حفر الباطن,الفيحاء,أرض,تجاري,2,555000,1340,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,أخرى,أرض,زراعي,4,39775185,3798479,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الجبيل,الحمراء,شقة,سكني,4,2420000,760.99,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الخبر,أخرى,دوبلكس,سكني,3,2511000,724.45,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,القطيف,الدبابية,أرض,سكني,1,800000,217.02,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الجبيل,الحمراء,فيلا,سكني,1,1108000,626.38,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الخبر,الرجاء,أرض,سكني,2,1115000,1149.12,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,الفنار,فيلا,سكني,1,1,664.47,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,حفر الباطن,الورود,أرض,سكني,1,150000,500,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,هجر,أخرى,أخرى,4,2352169,743.96,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الاحساء,العليا,أرض,سكني,1,938000,396,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,القطيف,الخصاب,أرض,سكني,1,1000000,325.59,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,القطيف,الجش,أرض,سكني,4,2754012,2356.34,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,حفر الباطن,المحمدية,أرض,تجاري,1,300000,580,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الجبيل,أخرى,أرض,زراعي,4,4485000,206250,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الخبر,الحزام الذهبي,أرض,سكني,1,2600000,600,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,الجوهرة,أرض,تجاري,1,5512320,2041.6,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,الرابية,أرض,سكني,1,2377760,772,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,الدوحة الجنوبية,فيلا,سكني,1,1700000,750.45,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الخبر,إشبيلية,أرض,سكني,2,7189695,2662.85,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,القطيف,الخويلدية,أرض,سكني,2,2000000,956,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الخبر,الحزام الذهبي,أرض,تجاري,3,59750715.31,30582,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,حفر الباطن,المصيف,أرض,سكني,1,200000,754,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الاحساء,العاصمة,أرض,سكني,1,1200000,270,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,ميناء الملك عبدالعزيز,أرض,سكني,3,13500000,7399.55,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,حفر الباطن,اليرموك,أرض,تجاري,3,840000,1980,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الدمام,القشلة,أرض,تجاري,1,51984000,8664,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الخبر,إشبيلية,شقة,سكني,4,3097650,747.93,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الخبر,الصواري,شقة,سكني,3,1957062,503.08,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,القطيف,الجامعيين في محافظة القطيف,أرض,سكني,1,465139,750,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الخبر,إشبيلية,أخرى,سكني,1,5400000,1209.52,NULL,NULL,NULL
2025,1,الربع الأول ,الشرقية,الخبر,غرب العزيزية,أرض,سكني,1,522980,662.47,NULL,NULL,NULL
