السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,1,الربع الأول ,حائل,حائل,البحيرة,أرض,سكني,1,50000,575,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,المصيف,أرض,سكني,3,1498000,2400,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الملك عبدالله,أرض,سكني,1,200000,600,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,القيروان,أرض,تجاري,1,434095,660,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,درة مشار,أرض,سكني,1,116985.86,300,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الزبارة,شقة,سكني,1,330000,142.17,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,المزعبر,أخرى,أخرى,1,1294852,135.64,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الشفاء,شقة,سكني,1,400000,187.9,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,أخرى,أخرى,أخرى,2,428334,1122.03,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الياسمين,شقة,سكني,4,2427565,848.05,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,درة مشار,أرض,تجاري,1,386750,595,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الوادي,فيلا,سكني,1,1315000,542.72,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,بقعاء,أخرى,أرض,تجاري,5,588447.19,102547.43,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,اللقيطة,دوبلكس,سكني,1,550000,95.4,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,النقرة,أرض,تجاري,3,7500000,2170,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,الشنان,أخرى,أرض,تجاري,2,2250000,2000751.78,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الياسمين,أرض,سكني,3,1665000,2360,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,أجا,أرض,تجاري,3,3889875,2626.2,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,قرطبة,أرض,سكني,3,1270000,1708.54,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,مغيضه,أرض,سكني,1,60000,400,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,حدري البلاد,أرض,سكني,4,1500000,1702,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,المصيف,شقة,سكني,1,626999,234.42,NULL,NULL,NULL
2025,1,الربع الأول ,حائل,حائل,الأندلس,شقة,سكني,1,700000,252.4,NULL,NULL,NULL
