المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,050,748"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,051,533"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,045,672"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,046,945"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,050,418"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,049,976"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,051,802"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,052,125"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,038,594"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,040,680"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,041,195"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,039,750"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/01,"27,046,172"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,041,313"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,048,535"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,035,362"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,039,880"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,051,156"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,051,806"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,049,980"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,046,928"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,050,772"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,038,605"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,045,717"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,040,743"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,051,549"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,052,417"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,050,408"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,052,134"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,036,363"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/02,"27,067,218"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/02,"27,068,641"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/02,"27,057,924"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/02,"27,055,822"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/02,"27,053,972"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/02,"27,066,583"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/02,"27,054,068"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/02,"27,054,144"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/02,"27,060,330"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/02,"27,054,109"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/02,"27,066,970"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/02,"27,068,880"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/02,"27,058,297"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/02,"27,054,135"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/02,"27,062,496"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/02,"27,054,146"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/02,"27,055,845"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/02,"27,053,993"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/02,"27,066,263"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/02,"27,053,392"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/02,"27,060,549"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/02,"27,066,971"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/02,"27,066,599"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/02,"27,064,697"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/02,"27,054,096"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/02,"27,067,227"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/02,"27,068,883"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/02,"27,060,418"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/02,"27,068,669"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/02,"27,057,253"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/03,"27,080,219"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/03,"27,080,440"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/03,"27,078,818"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/03,"27,077,873"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/04,"27,081,272"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/04,"27,086,122"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/04,"27,085,119"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/04,"27,086,007"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/04,"27,086,602"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/04,"27,081,273"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/04,"27,085,101"
