المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي للوكالة
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,331,908"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,332,642"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,332,666"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,332,680"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,333,079"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,333,092"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,334,313"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,334,687"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,334,880"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,335,299"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,335,702"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,335,709"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,336,764"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,337,023"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,337,781"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,337,825"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/01,"37,338,008"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,338,439"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,338,794"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,338,962"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,339,872"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,340,136"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,340,183"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,340,317"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,341,223"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,341,392"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,341,758"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,341,760"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,342,078"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,342,362"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,342,735"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,342,744"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,343,060"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,343,988"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,344,190"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,344,537"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,344,974"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,345,094"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,345,471"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,345,680"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,346,514"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,346,767"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,346,934"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,347,690"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,348,368"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,348,481"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,348,691"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,348,824"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,349,792"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,349,868"
