المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/01,"27,037,779"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/05,"27,089,763"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/08,"27,136,346"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/13,"27,197,332"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/13,"27,196,678"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/14,"27,220,425"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/14,"27,225,224"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/14,"27,224,890"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/19,"27,291,653"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/19,"27,295,906"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/21,"27,344,550"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/21,"27,345,416"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/23,"27,399,347"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/23,"27,399,927"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/26,"27,428,748"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/26,"27,426,900"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/26,"27,427,252"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/28,"27,479,838"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/28,"27,479,898"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/28,"27,479,793"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/28,"27,479,744"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/28,"27,474,646"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/28,"27,473,930"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/28,"27,474,207"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/28,"27,474,395"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/28,"27,479,995"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/29,"27,494,623"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/29,"27,494,934"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/02,"27,559,667"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/03,"27,583,538"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/05,"27,631,602"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/06,"27,654,636"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/10,"27,706,747"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/10,"27,714,831"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/12,"27,758,250"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/12,"27,759,597"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/13,"27,777,895"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/13,"27,777,682"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/18,"27,886,257"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/18,"27,886,831"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/18,"27,886,706"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/18,"27,886,582"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/18,"27,886,447"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/18,"27,886,944"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/19,"27,917,268"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/19,"27,916,738"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/19,"27,915,319"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/19,"27,917,472"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/19,"27,914,895"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/19,"27,916,572"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/19,"27,917,316"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/19,"27,916,376"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/19,"27,917,046"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/19,"27,916,136"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/19,"27,915,733"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/19,"27,915,935"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/19,"27,917,504"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/19,"27,916,897"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/20,"27,946,248"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/20,"27,937,712"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/24,"27,990,437"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/24,"27,990,609"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/26,"28,031,736"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/02/26,"28,032,364"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/03/02,"28,105,274"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/03/02,"28,105,551"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/03/03,"28,120,278"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/03/05,"28,173,123"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/03/06,"28,195,448"
 تبوك,تبوك,القطاع العام,خدمة إلكترونية جزئيا,2025/03/11,"28,285,990"
 تبوك,تبوك,القطاع العام,خدمة إلكترونية جزئيا,2025/03/11,"28,286,626"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/03/25,"28,550,946"
