المنطقة,المدينة,نوع السند الرئيسي,تاريخ القرار ميلادي,الرقم المرجعي
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/16,"16,848,858"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/16,"16,848,859"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/16,"16,842,663"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/16,"16,853,101"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/16,"16,852,507"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/16,"16,852,508"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/16,"16,852,509"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/16,"16,852,510"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/16,"16,855,148"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/16,"16,852,511"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/16,"16,852,512"
 مكة المكرمه,جده,مزاد,2025/11/16,"16,852,456"
 مكة المكرمه,جده,مزاد,2025/11/16,"16,854,284"
 مكة المكرمه,جده,مزاد,2025/11/16,"16,854,282"
 مكة المكرمه,جده,مزاد,2025/11/16,"16,854,577"
 مكة المكرمه,جده,مزاد,2025/11/16,"16,854,576"
 مكة المكرمه,الطائف,مزاد,2025/11/16,"16,854,024"
 المدينة المنوره,المدينة المنورة,مزاد,2025/11/16,"16,855,267"
 المدينة المنوره,المدينة المنورة,مزاد,2025/11/16,"16,851,516"
 المدينة المنوره,المدينة المنورة,مزاد,2025/11/16,"16,848,847"
 المدينة المنوره,المدينة المنورة,مزاد,2025/11/16,"16,851,517"
 المدينة المنوره,المدينة المنورة,مزاد,2025/11/16,"16,851,518"
 المدينة المنوره,المدينة المنورة,مزاد,2025/11/16,"16,851,519"
 المدينة المنوره,المدينة المنورة,مزاد,2025/11/16,"16,851,514"
 المدينة المنوره,المدينة المنورة,مزاد,2025/11/16,"16,851,515"
 القصيم,بريده,مزاد,2025/11/16,"16,856,003"
 القصيم,بريده,مزاد,2025/11/16,"16,852,853"
 الشرقية,الدمام,مزاد,2025/11/16,"16,854,952"
 الشرقية,الدمام,مزاد,2025/11/16,"16,854,432"
 حائل,حائل,مزاد,2025/11/16,"16,843,286"
 حائل,حائل,مزاد,2025/11/16,"16,842,526"
 حائل,حائل,مزاد,2025/11/16,"16,842,479"
 الباحة,الباحه,مزاد,2025/11/16,"16,851,157"
 الرياض,الرياض,مزاد,2025/11/17,"16,868,598"
 الرياض,الرياض,مزاد,2025/11/17,"16,871,369"
 مكة المكرمه,جده,مزاد,2025/11/17,"16,865,368"
 المدينة المنوره,المدينة المنورة,مزاد,2025/11/17,"16,868,220"
 القصيم,بريده,مزاد,2025/11/17,"16,865,996"
 الشرقية,الدمام,مزاد,2025/11/17,"16,869,470"
 الشرقية,الدمام,مزاد,2025/11/17,"16,859,251"
 الشرقية,حفر الباطن,مزاد,2025/11/17,"16,867,835"
 عسير,ابها,مزاد,2025/11/17,"16,869,067"
 حائل,حائل,مزاد,2025/11/17,"16,860,358"
 الرياض,الرياض,مزاد,2025/11/18,"16,883,759"
 الرياض,الرياض,مزاد,2025/11/18,"16,882,090"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/18,"16,883,325"
 مكة المكرمه,جده,مزاد,2025/11/18,"16,873,364"
 الشرقية,الدمام,مزاد,2025/11/18,"16,875,334"
 حائل,حائل,مزاد,2025/11/18,"16,872,906"
 حائل,حائل,مزاد,2025/11/18,"16,883,080"
 الرياض,الرياض,مزاد,2025/11/19,"16,894,250"
 الرياض,الرياض,مزاد,2025/11/19,"16,894,253"
 الرياض,الرياض,مزاد,2025/11/19,"16,894,257"
 الرياض,الرياض,مزاد,2025/11/19,"16,894,264"
 الرياض,الرياض,مزاد,2025/11/19,"16,894,270"
 الرياض,الرياض,مزاد,2025/11/19,"16,894,275"
 الرياض,الرياض,مزاد,2025/11/19,"16,894,284"
 الرياض,الرياض,مزاد,2025/11/19,"16,896,436"
 الرياض,الرياض,مزاد,2025/11/19,"16,887,842"
 الرياض,الرياض,مزاد,2025/11/19,"16,893,782"
 مكة المكرمه,جده,مزاد,2025/11/19,"16,894,116"
 مكة المكرمه,جده,مزاد,2025/11/19,"16,893,032"
 مكة المكرمه,جده,مزاد,2025/11/19,"16,892,821"
 مكة المكرمه,جده,مزاد,2025/11/19,"16,894,897"
 المدينة المنوره,المدينة المنورة,مزاد,2025/11/19,"16,894,335"
 القصيم,بريده,مزاد,2025/11/19,"16,893,832"
 القصيم,بريده,مزاد,2025/11/19,"16,894,495"
 القصيم,بريده,مزاد,2025/11/19,"16,893,833"
 الشرقية,الدمام,مزاد,2025/11/19,"16,895,938"
 الشرقية,الدمام,مزاد,2025/11/19,"16,894,756"
 الشرقية,الدمام,مزاد,2025/11/19,"16,894,017"
 الشرقية,الدمام,مزاد,2025/11/19,"16,893,761"
 الشرقية,الاحساء,مزاد,2025/11/19,"16,895,822"
 الشرقية,الاحساء,مزاد,2025/11/19,"16,895,827"
 الشرقية,الاحساء,مزاد,2025/11/19,"16,895,826"
 الشرقية,الاحساء,مزاد,2025/11/19,"16,895,825"
 الشرقية,الاحساء,مزاد,2025/11/19,"16,895,824"
 الشرقية,الاحساء,مزاد,2025/11/19,"16,895,823"
 الشرقية,حفر الباطن,مزاد,2025/11/19,"16,892,727"
 عسير,ابها,مزاد,2025/11/19,"16,889,845"
 حائل,حائل,مزاد,2025/11/19,"16,895,366"
 جازان,جيزان,مزاد,2025/11/19,"16,894,345"
 الرياض,الرياض,مزاد,2025/11/20,"16,904,518"
 الرياض,الرياض,مزاد,2025/11/20,"16,906,930"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/20,"16,898,143"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/20,"16,898,577"
 مكة المكرمه,الطائف,مزاد,2025/11/20,"16,901,706"
 الشرقية,الدمام,مزاد,2025/11/20,"16,904,793"
 الشرقية,الدمام,مزاد,2025/11/20,"16,901,890"
 حائل,حائل,مزاد,2025/11/20,"16,901,896"
 الرياض,الرياض,مزاد,2025/11/23,"16,929,729"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/23,"16,931,419"
 المدينة المنوره,المدينة المنورة,مزاد,2025/11/23,"16,931,072"
 المدينة المنوره,المدينة المنورة,مزاد,2025/11/23,"16,934,072"
 الشرقية,الدمام,مزاد,2025/11/23,"16,928,890"
 الشرقية,الدمام,مزاد,2025/11/23,"16,928,891"
 الشرقية,الدمام,مزاد,2025/11/23,"16,928,893"
 الشرقية,الدمام,مزاد,2025/11/23,"16,928,889"
 الشرقية,الدمام,مزاد,2025/11/23,"16,932,422"
 الشرقية,الدمام,مزاد,2025/11/23,"16,931,353"
 الشرقية,الدمام,مزاد,2025/11/23,"16,931,302"
 الشرقية,الدمام,مزاد,2025/11/23,"16,931,525"
 عسير,ابها,مزاد,2025/11/23,"16,926,027"
 الرياض,الرياض,مزاد,2025/11/24,"16,949,918"
 الرياض,الرياض,مزاد,2025/11/24,"16,939,307"
 الرياض,الرياض,مزاد,2025/11/24,"16,939,306"
 الرياض,الرياض,مزاد,2025/11/24,"16,939,308"
 مكة المكرمه,جده,مزاد,2025/11/24,"16,947,710"
 مكة المكرمه,جده,مزاد,2025/11/24,"16,950,308"
 مكة المكرمه,جده,مزاد,2025/11/24,"16,950,310"
 مكة المكرمه,جده,مزاد,2025/11/24,"16,942,038"
 مكة المكرمه,جده,مزاد,2025/11/24,"16,950,309"
 القصيم,بريده,مزاد,2025/11/24,"16,950,111"
 القصيم,بريده,مزاد,2025/11/24,"16,937,154"
 الشرقية,الدمام,مزاد,2025/11/24,"16,946,054"
 الشرقية,الدمام,مزاد,2025/11/24,"16,945,010"
 الشرقية,الدمام,مزاد,2025/11/24,"16,946,438"
 الشرقية,الدمام,مزاد,2025/11/24,"16,949,010"
 الشرقية,الدمام,مزاد,2025/11/24,"16,948,916"
 الشرقية,الدمام,مزاد,2025/11/24,"16,948,973"
 الشرقية,الدمام,مزاد,2025/11/24,"16,948,867"
 الرياض,الرياض,مزاد,2025/11/25,"16,952,285"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/25,"16,960,419"
 مكة المكرمه,جده,مزاد,2025/11/25,"16,959,213"
 القصيم,بريده,مزاد,2025/11/25,"16,951,120"
 القصيم,بريده,مزاد,2025/11/25,"16,950,887"
 القصيم,بريده,مزاد,2025/11/25,"16,950,886"
 حائل,حائل,مزاد,2025/11/25,"16,951,308"
 حائل,حائل,مزاد,2025/11/25,"16,958,172"
 الباحة,الباحه,مزاد,2025/11/25,"16,957,383"
 الباحة,الباحه,مزاد,2025/11/25,"16,957,382"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/26,"16,968,371"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/26,"16,967,612"
 المدينة المنوره,المدينة المنورة,مزاد,2025/11/26,"16,967,039"
 المدينة المنوره,المدينة المنورة,مزاد,2025/11/26,"16,967,084"
 المدينة المنوره,المدينة المنورة,مزاد,2025/11/26,"16,967,459"
 الشرقية,الدمام,مزاد,2025/11/26,"16,963,930"
 الشرقية,الدمام,مزاد,2025/11/26,"16,968,962"
 الشرقية,الدمام,مزاد,2025/11/26,"16,964,312"
 الشرقية,حفر الباطن,مزاد,2025/11/26,"16,967,682"
 تبوك,تبوك,مزاد,2025/11/26,"16,961,961"
 تبوك,تبوك,مزاد,2025/11/26,"16,961,960"
 تبوك,تبوك,مزاد,2025/11/26,"16,961,962"
 تبوك,تبوك,مزاد,2025/11/26,"16,961,963"
 حائل,حائل,مزاد,2025/11/26,"16,969,212"
 حائل,حائل,مزاد,2025/11/26,"16,969,206"
 حائل,حائل,مزاد,2025/11/26,"16,969,207"
 حائل,حائل,مزاد,2025/11/26,"16,969,208"
 حائل,حائل,مزاد,2025/11/26,"16,969,209"
 حائل,حائل,مزاد,2025/11/26,"16,969,210"
 حائل,حائل,مزاد,2025/11/26,"16,969,211"
 الرياض,الرياض,مزاد,2025/11/27,"16,979,554"
 الرياض,الرياض,مزاد,2025/11/27,"16,979,555"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/27,"16,979,533"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/27,"16,980,003"
 مكة المكرمه,جده,مزاد,2025/11/27,"16,976,988"
 مكة المكرمه,جده,مزاد,2025/11/27,"16,975,886"
 مكة المكرمه,جده,مزاد,2025/11/27,"16,979,950"
 الشرقية,الدمام,مزاد,2025/11/27,"16,979,958"
 الشرقية,الدمام,مزاد,2025/11/27,"16,980,558"
 الشرقية,الدمام,مزاد,2025/11/27,"16,976,394"
 الشرقية,الدمام,مزاد,2025/11/27,"16,976,179"
 الجوف,سكاكا,مزاد,2025/11/27,"16,971,432"
 الجوف,سكاكا,مزاد,2025/11/27,"16,971,433"
 الجوف,سكاكا,مزاد,2025/11/27,"16,971,434"
 الجوف,سكاكا,مزاد,2025/11/27,"16,971,435"
 الجوف,سكاكا,مزاد,2025/11/27,"16,971,436"
 الرياض,الرياض,مزاد,2025/11/30,"16,995,385"
 الرياض,الرياض,مزاد,2025/11/30,"17,007,946"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/30,"17,001,365"
 مكة المكرمه,جده,مزاد,2025/11/30,"17,008,238"
 مكة المكرمه,جده,مزاد,2025/11/30,"17,008,237"
 مكة المكرمه,جده,مزاد,2025/11/30,"17,007,109"
 مكة المكرمه,جده,مزاد,2025/11/30,"17,008,236"
 مكة المكرمه,جده,مزاد,2025/11/30,"17,008,240"
 مكة المكرمه,جده,مزاد,2025/11/30,"17,008,239"
 المدينة المنوره,المدينة المنورة,مزاد,2025/11/30,"17,007,419"
 المدينة المنوره,المدينة المنورة,مزاد,2025/11/30,"17,004,853"
 المدينة المنوره,المدينة المنورة,مزاد,2025/11/30,"17,007,459"
 القصيم,بريده,مزاد,2025/11/30,"16,995,780"
 الشرقية,الدمام,مزاد,2025/11/30,"16,999,503"
 الشرقية,الدمام,مزاد,2025/11/30,"16,999,505"
 الشرقية,الدمام,مزاد,2025/11/30,"16,999,499"
 الشرقية,الدمام,مزاد,2025/11/30,"16,999,502"
 الشرقية,الدمام,مزاد,2025/11/30,"17,001,419"
 الشرقية,الدمام,مزاد,2025/11/30,"17,001,584"
 الشرقية,الدمام,مزاد,2025/11/30,"17,001,987"
 الشرقية,الدمام,مزاد,2025/11/30,"17,001,054"
 الشرقية,الدمام,مزاد,2025/11/30,"17,001,278"
 الشرقية,الدمام,مزاد,2025/11/30,"17,005,608"
 الشرقية,الدمام,مزاد,2025/11/30,"17,005,609"
 الشرقية,الدمام,مزاد,2025/11/30,"17,001,134"
 الشرقية,الاحساء,مزاد,2025/11/30,"17,008,381"
 عسير,ابها,مزاد,2025/11/30,"17,007,083"
 حائل,حائل,مزاد,2025/11/30,"17,004,548"
 حائل,حائل,مزاد,2025/11/30,"17,004,549"
 الرياض,الرياض,مزاد,2025/12/01,"17,025,482"
 الرياض,الرياض,مزاد,2025/12/01,"17,023,571"
 الرياض,الرياض,مزاد,2025/12/01,"17,026,140"
 مكة المكرمه,مكة المكرمة,مزاد,2025/12/01,"17,024,330"
 مكة المكرمه,مكة المكرمة,مزاد,2025/12/01,"17,024,331"
 مكة المكرمه,مكة المكرمة,مزاد,2025/12/01,"17,024,332"
 مكة المكرمه,مكة المكرمة,مزاد,2025/12/01,"17,024,329"
 مكة المكرمه,مكة المكرمة,مزاد,2025/12/01,"17,021,096"
 مكة المكرمه,جده,مزاد,2025/12/01,"17,023,853"
 مكة المكرمه,جده,مزاد,2025/12/01,"17,011,301"
 مكة المكرمه,الطائف,مزاد,2025/12/01,"17,022,345"
 مكة المكرمه,الطائف,مزاد,2025/12/01,"17,013,844"
 مكة المكرمه,الطائف,مزاد,2025/12/01,"17,022,347"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/01,"17,023,737"
 القصيم,بريده,مزاد,2025/12/01,"17,011,092"
 القصيم,بريده,مزاد,2025/12/01,"17,011,265"
 الشرقية,الدمام,مزاد,2025/12/01,"17,013,125"
 الشرقية,الدمام,مزاد,2025/12/01,"17,026,547"
 الشرقية,الدمام,مزاد,2025/12/01,"17,026,623"
 الشرقية,الدمام,مزاد,2025/12/01,"17,021,080"
 الشرقية,الدمام,مزاد,2025/12/01,"17,026,483"
 الشرقية,الدمام,مزاد,2025/12/01,"17,026,521"
 الشرقية,الدمام,مزاد,2025/12/01,"17,012,866"
 الشرقية,الدمام,مزاد,2025/12/01,"17,013,991"
 الشرقية,الدمام,مزاد,2025/12/01,"17,026,425"
 الشرقية,الدمام,مزاد,2025/12/01,"17,026,609"
 عسير,ابها,مزاد,2025/12/01,"17,018,877"
 حائل,حائل,مزاد,2025/12/01,"17,023,229"
 حائل,حائل,مزاد,2025/12/01,"17,023,230"
 الجوف,سكاكا,مزاد,2025/12/01,"17,023,332"
 الرياض,الرياض,مزاد,2025/12/02,"17,040,745"
 مكة المكرمه,مكة المكرمة,مزاد,2025/12/02,"17,038,901"
 مكة المكرمه,مكة المكرمة,مزاد,2025/12/02,"17,038,902"
 مكة المكرمه,جده,مزاد,2025/12/02,"17,030,414"
 مكة المكرمه,الطائف,مزاد,2025/12/02,"17,036,866"
 القصيم,بريده,مزاد,2025/12/02,"17,029,342"
 القصيم,بريده,مزاد,2025/12/02,"17,029,344"
 عسير,ابها,مزاد,2025/12/02,"17,038,991"
 الجوف,سكاكا,مزاد,2025/12/02,"17,030,245"
 الباحة,الباحه,مزاد,2025/12/02,"17,039,147"
 الرياض,الرياض,مزاد,2025/12/03,"17,043,635"
 الرياض,الرياض,مزاد,2025/12/03,"17,043,633"
 الرياض,الرياض,مزاد,2025/12/03,"17,043,634"
 الرياض,الرياض,مزاد,2025/12/03,"17,046,733"
 الرياض,الرياض,مزاد,2025/12/03,"17,049,275"
 مكة المكرمه,مكة المكرمة,مزاد,2025/12/03,"17,047,153"
 مكة المكرمه,مكة المكرمة,مزاد,2025/12/03,"17,048,660"
 مكة المكرمه,جده,مزاد,2025/12/03,"17,042,125"
 مكة المكرمه,جده,مزاد,2025/12/03,"17,042,528"
 مكة المكرمه,جده,مزاد,2025/12/03,"17,046,804"
 مكة المكرمه,الطائف,مزاد,2025/12/03,"17,048,818"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/03,"17,047,151"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/03,"17,047,358"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/03,"17,049,438"
 القصيم,بريده,مزاد,2025/12/03,"17,043,350"
 القصيم,بريده,مزاد,2025/12/03,"17,043,155"
 عسير,ابها,مزاد,2025/12/03,"17,046,740"
 جازان,جيزان,مزاد,2025/12/03,"17,046,666"
 الباحة,الباحه,مزاد,2025/12/03,"17,049,236"
 مكة المكرمه,مكة المكرمة,مزاد,2025/12/04,"17,058,023"
 مكة المكرمه,جده,مزاد,2025/12/04,"17,059,652"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/04,"17,057,678"
 الشرقية,الدمام,مزاد,2025/12/04,"17,058,401"
 الرياض,الرياض,مزاد,2025/12/06,"17,073,021"
 الرياض,الرياض,مزاد,2025/12/06,"17,066,881"
 الرياض,الرياض,مزاد,2025/12/06,"17,073,022"
 الرياض,الرياض,مزاد,2025/12/06,"17,073,020"
 الرياض,الرياض,مزاد,2025/12/06,"17,066,882"
 الرياض,الرياض,مزاد,2025/12/06,"17,066,883"
 الرياض,الرياض,مزاد,2025/12/06,"17,066,880"
 جازان,جيزان,مزاد,2025/12/06,"17,072,847"
 نجران,نجران,مزاد,2025/12/06,"17,073,193"
 الرياض,الرياض,مزاد,2025/12/07,"17,073,794"
 الرياض,الرياض,مزاد,2025/12/07,"17,087,458"
 الرياض,الرياض,مزاد,2025/12/07,"17,088,380"
 الرياض,الرياض,مزاد,2025/12/07,"17,088,362"
 الرياض,الرياض,مزاد,2025/12/07,"17,074,385"
 مكة المكرمه,مكة المكرمة,مزاد,2025/12/07,"17,079,594"
 مكة المكرمه,مكة المكرمة,مزاد,2025/12/07,"17,085,328"
 مكة المكرمه,الطائف,مزاد,2025/12/07,"17,085,303"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/07,"17,085,945"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/07,"17,075,534"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/07,"17,075,570"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/07,"17,085,946"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/07,"17,075,533"
 القصيم,بريده,مزاد,2025/12/07,"17,088,197"
 القصيم,بريده,مزاد,2025/12/07,"17,088,196"
 الشرقية,الاحساء,مزاد,2025/12/07,"17,084,447"
 الشرقية,الاحساء,مزاد,2025/12/07,"17,084,055"
 الشرقية,الاحساء,مزاد,2025/12/07,"17,084,054"
 الشرقية,الاحساء,مزاد,2025/12/07,"17,084,053"
 الشرقية,الاحساء,مزاد,2025/12/07,"17,084,052"
 الشرقية,الاحساء,مزاد,2025/12/07,"17,084,057"
 الشرقية,الاحساء,مزاد,2025/12/07,"17,084,056"
 حائل,حائل,مزاد,2025/12/07,"17,084,866"
 الجوف,سكاكا,مزاد,2025/12/07,"17,088,340"
 الباحة,الباحه,مزاد,2025/12/07,"17,085,196"
 الباحة,الباحه,مزاد,2025/12/07,"17,075,684"
 الرياض,الرياض,مزاد,2025/12/08,"17,105,012"
 الرياض,الرياض,مزاد,2025/12/08,"17,107,947"
 الرياض,الرياض,مزاد,2025/12/08,"17,104,962"
 الرياض,الرياض,مزاد,2025/12/08,"17,105,849"
 مكة المكرمه,مكة المكرمة,مزاد,2025/12/08,"17,106,286"
 مكة المكرمه,مكة المكرمة,مزاد,2025/12/08,"17,100,807"
 مكة المكرمه,جده,مزاد,2025/12/08,"17,093,641"
 مكة المكرمه,جده,مزاد,2025/12/08,"17,104,597"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/08,"17,101,308"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/08,"17,105,598"
 الشرقية,الدمام,مزاد,2025/12/08,"17,104,898"
 الشرقية,حفر الباطن,مزاد,2025/12/08,"17,108,326"
 الشرقية,حفر الباطن,مزاد,2025/12/08,"17,108,325"
 حائل,حائل,مزاد,2025/12/08,"17,106,338"
 حائل,حائل,مزاد,2025/12/08,"17,091,762"
 حائل,حائل,مزاد,2025/12/08,"17,091,767"
 الباحة,الباحه,مزاد,2025/12/08,"17,091,542"
 الباحة,الباحه,مزاد,2025/12/08,"17,092,214"
 الرياض,الرياض,مزاد,2025/12/09,"17,129,554"
 الرياض,الرياض,مزاد,2025/12/09,"17,125,343"
 الرياض,الرياض,مزاد,2025/12/09,"17,125,371"
 الرياض,الرياض,مزاد,2025/12/09,"17,128,656"
 الرياض,الرياض,مزاد,2025/12/09,"17,111,833"
 مكة المكرمه,مكة المكرمة,مزاد,2025/12/09,"17,125,018"
 مكة المكرمه,جده,مزاد,2025/12/09,"17,130,212"
 مكة المكرمه,جده,مزاد,2025/12/09,"17,122,225"
 مكة المكرمه,جده,مزاد,2025/12/09,"17,110,070"
 مكة المكرمه,جده,مزاد,2025/12/09,"17,122,275"
 مكة المكرمه,جده,مزاد,2025/12/09,"17,122,274"
 مكة المكرمه,جده,مزاد,2025/12/09,"17,122,277"
 مكة المكرمه,جده,مزاد,2025/12/09,"17,122,276"
 مكة المكرمه,الطائف,مزاد,2025/12/09,"17,121,261"
 الشرقية,الدمام,مزاد,2025/12/09,"17,112,592"
 الشرقية,الاحساء,مزاد,2025/12/09,"17,128,800"
 الشرقية,حفر الباطن,مزاد,2025/12/09,"17,118,840"
 الشرقية,حفر الباطن,مزاد,2025/12/09,"17,124,659"
 حائل,حائل,مزاد,2025/12/09,"17,110,371"
 حائل,حائل,مزاد,2025/12/09,"17,121,429"
 جازان,جيزان,مزاد,2025/12/09,"17,127,978"
 الرياض,الرياض,مزاد,2025/12/10,"17,140,604"
 مكة المكرمه,جده,مزاد,2025/12/10,"17,133,119"
 مكة المكرمه,جده,مزاد,2025/12/10,"17,137,710"
 مكة المكرمه,جده,مزاد,2025/12/10,"17,134,411"
 مكة المكرمه,جده,مزاد,2025/12/10,"17,139,885"
 مكة المكرمه,جده,مزاد,2025/12/10,"17,134,141"
 مكة المكرمه,جده,مزاد,2025/12/10,"17,137,912"
 مكة المكرمه,جده,مزاد,2025/12/10,"17,132,907"
 مكة المكرمه,جده,مزاد,2025/12/10,"17,132,948"
 مكة المكرمه,جده,مزاد,2025/12/10,"17,132,886"
 مكة المكرمه,جده,مزاد,2025/12/10,"17,132,982"
 مكة المكرمه,جده,مزاد,2025/12/10,"17,132,347"
 مكة المكرمه,جده,مزاد,2025/12/10,"17,130,697"
 مكة المكرمه,جده,مزاد,2025/12/10,"17,133,299"
 مكة المكرمه,جده,مزاد,2025/12/10,"17,133,338"
 مكة المكرمه,جده,مزاد,2025/12/10,"17,132,827"
 القصيم,بريده,مزاد,2025/12/10,"17,137,715"
 الشرقية,الدمام,مزاد,2025/12/10,"17,142,321"
 الشرقية,الدمام,مزاد,2025/12/10,"17,137,421"
 الشرقية,الدمام,مزاد,2025/12/10,"17,142,112"
 الشرقية,الدمام,مزاد,2025/12/10,"17,142,320"
 الشرقية,الاحساء,مزاد,2025/12/10,"17,137,726"
 عسير,ابها,مزاد,2025/12/10,"17,141,792"
 عسير,ابها,مزاد,2025/12/10,"17,141,793"
 حائل,حائل,مزاد,2025/12/10,"17,132,121"
 نجران,نجران,مزاد,2025/12/10,"17,130,707"
 الجوف,سكاكا,مزاد,2025/12/10,"17,142,462"
 الجوف,سكاكا,مزاد,2025/12/10,"17,142,487"
 الرياض,الرياض,مزاد,2025/12/11,"17,152,716"
 الرياض,الرياض,مزاد,2025/12/11,"17,152,244"
 مكة المكرمه,جده,مزاد,2025/12/11,"17,155,980"
 مكة المكرمه,جده,مزاد,2025/12/11,"17,155,979"
 مكة المكرمه,جده,مزاد,2025/12/11,"17,145,543"
 مكة المكرمه,جده,مزاد,2025/12/11,"17,145,517"
 مكة المكرمه,الطائف,مزاد,2025/12/11,"17,145,350"
 مكة المكرمه,الطائف,مزاد,2025/12/11,"17,154,672"
 القصيم,بريده,مزاد,2025/12/11,"17,151,651"
 الشرقية,الدمام,مزاد,2025/12/11,"17,145,619"
 الشرقية,الاحساء,مزاد,2025/12/11,"17,154,251"
 حائل,حائل,مزاد,2025/12/11,"17,152,222"
 حائل,حائل,مزاد,2025/12/11,"17,145,465"
 الرياض,الرياض,مزاد,2025/12/14,"17,188,630"
 الرياض,الرياض,مزاد,2025/12/14,"17,172,170"
 مكة المكرمه,جده,مزاد,2025/12/14,"17,183,526"
 مكة المكرمه,الطائف,مزاد,2025/12/14,"17,172,791"
 مكة المكرمه,الطائف,مزاد,2025/12/14,"17,172,404"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/14,"17,188,806"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/14,"17,188,807"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/14,"17,188,805"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/14,"17,188,808"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/14,"17,188,804"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/14,"17,183,308"
 القصيم,بريده,مزاد,2025/12/14,"17,169,921"
 الشرقية,الدمام,مزاد,2025/12/14,"17,181,768"
 الشرقية,الدمام,مزاد,2025/12/14,"17,181,767"
 الشرقية,الدمام,مزاد,2025/12/14,"17,176,126"
 الشرقية,الدمام,مزاد,2025/12/14,"17,176,053"
 عسير,ابها,مزاد,2025/12/14,"17,171,634"
 نجران,نجران,مزاد,2025/12/14,"17,181,376"
 الرياض,الرياض,مزاد,2025/12/15,"17,198,267"
 الرياض,الرياض,مزاد,2025/12/15,"17,191,376"
 الرياض,الرياض,مزاد,2025/12/15,"17,210,668"
 الرياض,الرياض,مزاد,2025/12/15,"17,201,730"
 الرياض,الرياض,مزاد,2025/12/15,"17,201,428"
 الرياض,الرياض,مزاد,2025/12/15,"17,201,732"
 الرياض,الرياض,مزاد,2025/12/15,"17,191,469"
 مكة المكرمه,مكة المكرمة,مزاد,2025/12/15,"17,198,322"
 مكة المكرمه,مكة المكرمة,مزاد,2025/12/15,"17,209,554"
 مكة المكرمه,مكة المكرمة,مزاد,2025/12/15,"17,194,233"
 مكة المكرمه,مكة المكرمة,مزاد,2025/12/15,"17,194,232"
 مكة المكرمه,مكة المكرمة,مزاد,2025/12/15,"17,210,302"
 مكة المكرمه,جده,مزاد,2025/12/15,"17,198,360"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/15,"17,204,886"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/15,"17,204,887"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/15,"17,204,888"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/15,"17,204,889"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/15,"17,204,890"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/15,"17,204,891"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/15,"17,204,892"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/15,"17,204,893"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/15,"17,204,894"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/15,"17,204,862"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/15,"17,204,863"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/15,"17,204,864"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/15,"17,204,865"
 المدينة المنوره,المدينة المنورة,مزاد,2025/12/15,"17,204,866"
