المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي للوكالة
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,4/4/2025,"38,658,049"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,4/5/2025,"38,664,809"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,4/7/2025,"38,696,000"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,4/10/2025,"38,746,293"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,4/10/2025,"38,756,022"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,4/10/2025,"38,755,172"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,4/10/2025,"38,746,339"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,4/11/2025,"38,757,156"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,4/11/2025,"38,757,195"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,4/16/2025,"38,859,651"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,4/19/2025,"38,893,437"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,4/20/2025,"38,906,292"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,4/21/2025,"38,919,297"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,4/22/2025,"38,946,926"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,4/23/2025,"38,970,274"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,4/23/2025,"38,968,351"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,4/23/2025,"38,980,053"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,4/23/2025,"38,968,083"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,4/27/2025,"39,024,952"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,4/30/2025,"39,088,213"
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,5/4/2025,"39,151,123"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/4/2025,"39,143,798"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/4/2025,"39,142,775"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/6/2025,"39,201,163"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/6/2025,"39,198,917"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/6/2025,"39,198,206"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/6/2025,"39,200,904"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/6/2025,"39,200,193"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/6/2025,"39,200,563"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/6/2025,"39,200,764"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/7/2025,"39,214,513"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/7/2025,"39,202,913"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/7/2025,"39,202,891"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/7/2025,"39,211,260"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/8/2025,"39,228,984"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/9/2025,"39,242,156"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/9/2025,"39,242,032"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/9/2025,"39,241,853"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/9/2025,"39,245,181"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/9/2025,"39,242,251"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/10/2025,"39,248,499"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/10/2025,"39,253,733"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/10/2025,"39,245,577"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/10/2025,"39,245,528"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/10/2025,"39,251,970"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/10/2025,"39,245,545"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/10/2025,"39,248,175"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/10/2025,"39,253,980"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/11/2025,"39,260,351"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/11/2025,"39,259,002"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/11/2025,"39,259,296"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/12/2025,"39,289,217"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/13/2025,"39,303,214"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/14/2025,"39,334,140"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/14/2025,"39,336,507"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/18/2025,"39,390,536"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/20/2025,"39,434,049"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/22/2025,"39,479,819"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/27/2025,"39,566,945"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/28/2025,"39,585,313"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/28/2025,"39,575,322"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,5/28/2025,"39,585,425"
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,5/29/2025,"39,601,452"
