المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي للوكالة
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,1/1/2025,"37,332,348"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,1/1/2025,"37,332,408"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,1/1/2025,"37,332,432"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,1/1/2025,"37,332,665"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,1/1/2025,"37,332,682"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,1/1/2025,"37,332,897"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,1/1/2025,"37,332,970"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,1/1/2025,"37,332,975"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,1/1/2025,"37,333,107"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,1/1/2025,"37,333,273"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,1/1/2025,"37,333,484"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,1/1/2025,"37,340,486"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,1/1/2025,"37,334,336"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,1/1/2025,"37,334,551"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,1/1/2025,"37,334,631"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,1/1/2025,"37,334,743"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,1/1/2025,"37,334,813"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,1/1/2025,"37,333,631"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,1/1/2025,"37,333,501"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,1/1/2025,"37,339,247"
منطقة الشرقية,الخبر,القطاع الخاص,خدمة إلكترونية جزئيا,1/1/2025,"37,335,250"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,1/1/2025,"37,335,440"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,1/1/2025,"37,335,478"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,1/1/2025,"37,335,498"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,1/1/2025,"37,335,556"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,1/1/2025,"37,335,828"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,1/1/2025,"37,335,921"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,1/1/2025,"37,335,727"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,1/1/2025,"37,335,928"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,1/1/2025,"37,335,966"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,1/1/2025,"37,336,370"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,1/1/2025,"37,336,585"
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,1/1/2025,"37,336,558"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,1/1/2025,"37,336,834"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,1/1/2025,"37,336,894"
