المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,387,938"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,385,244"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,384,321"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,384,905"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,412,141"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,415,559"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,408,792"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,409,132"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,411,040"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,416,264"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,417,288"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,408,920"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,417,709"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,412,576"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,419,608"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/04,"32,443,725"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/04,"32,443,603"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/04,"32,443,391"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/04,"32,443,646"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,451,570"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,451,234"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/06,"32,485,297"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/06,"32,482,556"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/06,"32,474,130"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/07,"32,515,591"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/07,"32,507,929"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/07,"32,499,671"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/08,"32,534,665"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/08,"32,523,619"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/09,"32,555,560"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/09,"32,544,733"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/09,"32,552,083"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/09,"32,552,383"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/09,"32,543,733"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/09,"32,555,423"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/09,"32,555,437"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/09,"32,559,537"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/09,"32,547,951"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/12,"32,586,399"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/13,"32,599,235"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/13,"32,602,064"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/13,"32,603,756"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/13,"32,598,514"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/13,"32,604,839"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/13,"32,596,350"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,623,759"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,659,641"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,663,887"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,663,284"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,650,712"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,658,739"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,650,370"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,651,223"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,657,745"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,654,844"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,649,801"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/16,"32,686,299"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/16,"32,680,769"
 مكة المكرمه,القنفذه,القطاع العام,خدمة إلكترونية جزئيا,2025/10/16,"32,675,899"
