المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي
 حائل,حائل,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,394,409"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,397,017"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,394,572"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,382,023"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,400,379"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,395,650"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,405,477"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,385,545"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,401,793"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,405,431"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,381,417"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,381,453"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,391,409"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,385,045"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,412,619"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,413,118"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,423,011"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,423,272"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,422,714"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,420,220"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,457,027"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,470,390"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,467,475"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,454,672"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,469,724"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,459,865"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,448,457"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,448,559"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,452,237"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,455,082"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,452,608"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,456,621"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/06,"32,482,936"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/06,"32,481,619"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/06,"32,474,191"
 الشرقية,الجبيل,القطاع العام,خدمة إلكترونية جزئيا,2025/10/06,"32,474,412"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/06,"32,478,185"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/06,"32,477,345"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/06,"32,482,483"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/07,"32,512,601"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/07,"32,516,394"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/07,"32,510,548"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/07,"32,499,886"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/07,"32,507,809"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/08,"32,530,992"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/09,"32,545,786"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/11,"32,569,782"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/11,"32,569,758"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/12,"32,585,342"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/12,"32,586,622"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/12,"32,580,325"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/12,"32,580,502"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/12,"32,578,671"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/12,"32,579,557"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/13,"32,594,192"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/13,"32,615,389"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/13,"32,615,512"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/13,"32,599,073"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/13,"32,596,654"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/13,"32,596,612"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/13,"32,599,771"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/13,"32,600,511"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/13,"32,605,652"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/13,"32,616,113"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/13,"32,616,198"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/13,"32,605,894"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/13,"32,617,186"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/13,"32,616,286"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/13,"32,594,472"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/13,"32,594,496"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/13,"32,597,695"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/13,"32,594,618"
 الشرقية,الجبيل,القطاع العام,خدمة إلكترونية جزئيا,2025/10/13,"32,600,181"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/13,"32,604,886"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,642,215"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,631,708"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,644,031"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,645,199"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,639,403"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,637,786"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,637,556"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,633,606"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,627,348"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,627,915"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,628,331"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/14,"32,628,071"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,664,485"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,664,531"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,645,426"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,667,042"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,671,514"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,657,250"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,646,527"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,646,450"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,661,029"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,661,245"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/15,"32,661,081"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/16,"32,687,628"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/16,"32,691,718"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/16,"32,687,090"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/16,"32,693,822"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/16,"32,683,318"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/16,"32,683,090"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/16,"32,675,431"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/16,"32,674,877"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/16,"32,683,450"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/16,"32,675,913"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/16,"32,676,657"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/16,"32,674,927"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/16,"32,685,320"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/16,"32,685,947"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/16,"32,679,403"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,731,034"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,731,858"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,735,405"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,735,581"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,725,606"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,725,293"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/10/19,"32,726,815"
