المنطقة,المدينة,نوع السند الرئيسي,تاريخ القرار ميلادي,الرقم المرجعي
 مكة المكرمه,جده,مزاد,2025/07/02,"15,485,910"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/02,"15,485,527"
 القصيم,بريده,مزاد,2025/07/02,"15,486,368"
 القصيم,بريده,مزاد,2025/07/02,"15,484,401"
 تبوك,تبوك,مزاد,2025/07/02,"15,487,186"
 الرياض,الرياض,مزاد,2025/07/03,"15,494,292"
 الرياض,الرياض,مزاد,2025/07/03,"15,496,204"
 الرياض,الرياض,مزاد,2025/07/03,"15,493,394"
 الرياض,الرياض,مزاد,2025/07/03,"15,489,627"
 الرياض,الرياض,مزاد,2025/07/03,"15,496,918"
 مكة المكرمه,جده,مزاد,2025/07/03,"15,496,554"
 مكة المكرمه,جده,مزاد,2025/07/03,"15,495,246"
 مكة المكرمه,جده,مزاد,2025/07/03,"15,495,252"
 مكة المكرمه,جده,مزاد,2025/07/03,"15,495,251"
 مكة المكرمه,جده,مزاد,2025/07/03,"15,495,250"
 مكة المكرمه,جده,مزاد,2025/07/03,"15,495,249"
 مكة المكرمه,جده,مزاد,2025/07/03,"15,495,248"
 مكة المكرمه,جده,مزاد,2025/07/03,"15,495,205"
 مكة المكرمه,جده,مزاد,2025/07/03,"15,495,247"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/03,"15,495,243"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/03,"15,495,237"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/03,"15,495,238"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/03,"15,495,239"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/03,"15,495,240"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/03,"15,495,241"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/03,"15,495,242"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/03,"15,495,245"
 القصيم,بريده,مزاد,2025/07/03,"15,494,268"
 الشرقية,الدمام,مزاد,2025/07/03,"15,495,444"
 الشرقية,الدمام,مزاد,2025/07/03,"15,494,496"
 الشرقية,الدمام,مزاد,2025/07/03,"15,495,454"
 عسير,ابها,مزاد,2025/07/03,"15,496,562"
 الشرقية,الدمام,مزاد,2025/07/04,"15,497,284"
 الرياض,الرياض,مزاد,2025/07/06,"15,511,404"
 الرياض,الرياض,مزاد,2025/07/06,"15,511,403"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/06,"15,521,609"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/06,"15,512,814"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/06,"15,512,813"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/06,"15,518,971"
 الشرقية,الدمام,مزاد,2025/07/06,"15,512,363"
 الشرقية,الاحساء,مزاد,2025/07/06,"15,523,042"
 الشرقية,الاحساء,مزاد,2025/07/06,"15,523,041"
 عسير,ابها,مزاد,2025/07/06,"15,522,417"
 عسير,ابها,مزاد,2025/07/06,"15,520,768"
 عسير,ابها,مزاد,2025/07/06,"15,521,332"
 عسير,ابها,مزاد,2025/07/06,"15,523,656"
 الرياض,الرياض,مزاد,2025/07/07,"15,537,243"
 الرياض,الرياض,مزاد,2025/07/07,"15,537,715"
 الرياض,الرياض,مزاد,2025/07/07,"15,538,289"
 الرياض,الرياض,مزاد,2025/07/07,"15,538,290"
 الرياض,الرياض,مزاد,2025/07/07,"15,534,418"
 الرياض,الرياض,مزاد,2025/07/07,"15,534,419"
 القصيم,بريده,مزاد,2025/07/07,"15,538,547"
 القصيم,بريده,مزاد,2025/07/07,"15,533,782"
 الشرقية,الدمام,مزاد,2025/07/07,"15,532,783"
 الشرقية,الدمام,مزاد,2025/07/07,"15,532,784"
 الشرقية,حفر الباطن,مزاد,2025/07/07,"15,534,211"
 عسير,ابها,مزاد,2025/07/07,"15,535,469"
 عسير,ابها,مزاد,2025/07/07,"15,535,311"
 عسير,ابها,مزاد,2025/07/07,"15,534,550"
 الباحة,الباحه,مزاد,2025/07/07,"15,527,335"
 الرياض,الرياض,مزاد,2025/07/08,"15,551,672"
 الرياض,الرياض,مزاد,2025/07/08,"15,552,182"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/08,"15,543,089"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/08,"15,542,430"
 مكة المكرمه,جده,مزاد,2025/07/08,"15,540,063"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/08,"15,543,227"
 عسير,ابها,مزاد,2025/07/08,"15,548,488"
 حائل,حائل,مزاد,2025/07/08,"15,548,547"
 الرياض,الرياض,مزاد,2025/07/09,"15,564,422"
 الرياض,الرياض,مزاد,2025/07/09,"15,563,529"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/09,"15,560,918"
 مكة المكرمه,جده,مزاد,2025/07/09,"15,555,362"
 مكة المكرمه,جده,مزاد,2025/07/09,"15,555,363"
 مكة المكرمه,جده,مزاد,2025/07/09,"15,564,268"
 مكة المكرمه,الطائف,مزاد,2025/07/09,"15,561,771"
 مكة المكرمه,الطائف,مزاد,2025/07/09,"15,560,838"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/09,"15,563,773"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/09,"15,563,776"
 الشرقية,الدمام,مزاد,2025/07/09,"15,557,370"
 الشرقية,الدمام,مزاد,2025/07/09,"15,562,978"
 الشرقية,الاحساء,مزاد,2025/07/09,"15,557,104"
 الشرقية,حفر الباطن,مزاد,2025/07/09,"15,562,407"
 عسير,ابها,مزاد,2025/07/09,"15,555,745"
 عسير,ابها,مزاد,2025/07/09,"15,555,746"
 حائل,حائل,مزاد,2025/07/09,"15,563,479"
 حائل,حائل,مزاد,2025/07/09,"15,560,633"
 الرياض,الرياض,مزاد,2025/07/10,"15,570,718"
 الرياض,الرياض,مزاد,2025/07/10,"15,570,716"
 الرياض,الرياض,مزاد,2025/07/10,"15,570,714"
 الرياض,الرياض,مزاد,2025/07/10,"15,570,713"
 الرياض,الرياض,مزاد,2025/07/10,"15,570,712"
 الرياض,الرياض,مزاد,2025/07/10,"15,570,711"
 الرياض,الرياض,مزاد,2025/07/10,"15,570,710"
 الرياض,الرياض,مزاد,2025/07/10,"15,567,060"
 الرياض,الرياض,مزاد,2025/07/10,"15,567,072"
 الرياض,الرياض,مزاد,2025/07/10,"15,570,790"
 الرياض,الرياض,مزاد,2025/07/10,"15,570,724"
 الرياض,الرياض,مزاد,2025/07/10,"15,570,723"
 الرياض,الرياض,مزاد,2025/07/10,"15,570,722"
 الرياض,الرياض,مزاد,2025/07/10,"15,570,721"
 الرياض,الرياض,مزاد,2025/07/10,"15,566,136"
 الرياض,الرياض,مزاد,2025/07/10,"15,573,231"
 الرياض,الرياض,مزاد,2025/07/10,"15,573,993"
 الرياض,الرياض,مزاد,2025/07/10,"15,565,351"
 الرياض,الرياض,مزاد,2025/07/10,"15,565,211"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/10,"15,569,909"
 مكة المكرمه,جده,مزاد,2025/07/10,"15,572,869"
 مكة المكرمه,جده,مزاد,2025/07/10,"15,572,719"
 مكة المكرمه,الطائف,مزاد,2025/07/10,"15,571,959"
 الشرقية,الدمام,مزاد,2025/07/10,"15,569,998"
 الشرقية,الدمام,مزاد,2025/07/10,"15,566,866"
 الشرقية,الدمام,مزاد,2025/07/10,"15,573,245"
 الشرقية,الدمام,مزاد,2025/07/10,"15,572,918"
 الشرقية,الاحساء,مزاد,2025/07/10,"15,573,104"
 عسير,ابها,مزاد,2025/07/10,"15,573,564"
 عسير,ابها,مزاد,2025/07/10,"15,570,886"
 الرياض,الرياض,مزاد,2025/07/11,"15,580,836"
 الرياض,الرياض,مزاد,2025/07/13,"15,602,865"
 الرياض,الرياض,مزاد,2025/07/13,"15,590,335"
 الرياض,الرياض,مزاد,2025/07/13,"15,602,852"
 الرياض,الرياض,مزاد,2025/07/13,"15,602,661"
 الرياض,الرياض,مزاد,2025/07/13,"15,590,868"
 الرياض,الرياض,مزاد,2025/07/13,"15,590,415"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/13,"15,602,021"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/13,"15,594,357"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/13,"15,601,975"
 مكة المكرمه,جده,مزاد,2025/07/13,"15,597,143"
 مكة المكرمه,جده,مزاد,2025/07/13,"15,601,231"
 مكة المكرمه,جده,مزاد,2025/07/13,"15,602,591"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/13,"15,601,765"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/13,"15,590,277"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/13,"15,599,812"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/13,"15,601,766"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/13,"15,601,767"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/13,"15,601,763"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/13,"15,601,764"
 الشرقية,الدمام,مزاد,2025/07/13,"15,600,038"
 الشرقية,الدمام,مزاد,2025/07/13,"15,589,712"
 عسير,ابها,مزاد,2025/07/13,"15,590,128"
 عسير,ابها,مزاد,2025/07/13,"15,597,475"
 الباحة,الباحه,مزاد,2025/07/13,"15,589,570"
 الرياض,الرياض,مزاد,2025/07/14,"15,618,833"
 الرياض,الرياض,مزاد,2025/07/14,"15,610,805"
 الرياض,الرياض,مزاد,2025/07/14,"15,615,453"
 الرياض,الرياض,مزاد,2025/07/14,"15,616,285"
 الرياض,الرياض,مزاد,2025/07/14,"15,605,812"
 مكة المكرمه,جده,مزاد,2025/07/14,"15,605,245"
 مكة المكرمه,جده,مزاد,2025/07/14,"15,612,880"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/14,"15,616,850"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/14,"15,616,846"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/14,"15,616,847"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/14,"15,616,848"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/14,"15,616,849"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/14,"15,616,845"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/14,"15,616,844"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/14,"15,616,851"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/14,"15,616,843"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/14,"15,616,852"
 القصيم,بريده,مزاد,2025/07/14,"15,605,530"
 القصيم,بريده,مزاد,2025/07/14,"15,605,531"
 الشرقية,الدمام,مزاد,2025/07/14,"15,611,127"
 الشرقية,الدمام,مزاد,2025/07/14,"15,611,132"
 الشرقية,الدمام,مزاد,2025/07/14,"15,611,131"
 الشرقية,الدمام,مزاد,2025/07/14,"15,611,130"
 الشرقية,الدمام,مزاد,2025/07/14,"15,611,128"
 الشرقية,الدمام,مزاد,2025/07/14,"15,611,125"
 الشرقية,الدمام,مزاد,2025/07/14,"15,614,044"
 الشرقية,الدمام,مزاد,2025/07/14,"15,613,294"
 الشرقية,الدمام,مزاد,2025/07/14,"15,611,126"
 الشرقية,الدمام,مزاد,2025/07/14,"15,616,909"
 الشرقية,حفر الباطن,مزاد,2025/07/14,"15,610,835"
 الشرقية,حفر الباطن,مزاد,2025/07/14,"15,610,836"
 عسير,ابها,مزاد,2025/07/14,"15,604,486"
 عسير,ابها,مزاد,2025/07/14,"15,605,562"
 الجوف,سكاكا,مزاد,2025/07/14,"15,614,233"
 الباحة,الباحه,مزاد,2025/07/14,"15,611,138"
 الرياض,الرياض,مزاد,2025/07/15,"15,635,322"
 الرياض,الرياض,مزاد,2025/07/15,"15,621,023"
 الرياض,الرياض,مزاد,2025/07/15,"15,632,459"
 الرياض,الرياض,مزاد,2025/07/15,"15,621,872"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/15,"15,634,597"
 مكة المكرمه,جده,مزاد,2025/07/15,"15,620,600"
 القصيم,بريده,مزاد,2025/07/15,"15,626,791"
 الشرقية,الدمام,مزاد,2025/07/15,"15,620,942"
 الشرقية,الدمام,مزاد,2025/07/15,"15,620,941"
 الشرقية,الدمام,مزاد,2025/07/15,"15,620,943"
 الشرقية,الدمام,مزاد,2025/07/15,"15,620,944"
 الشرقية,الدمام,مزاد,2025/07/15,"15,620,945"
 الشرقية,الدمام,مزاد,2025/07/15,"15,620,946"
 الشرقية,الدمام,مزاد,2025/07/15,"15,620,959"
 الشرقية,الدمام,مزاد,2025/07/15,"15,620,958"
 الشرقية,الدمام,مزاد,2025/07/15,"15,620,955"
 الشرقية,الدمام,مزاد,2025/07/15,"15,620,954"
 الشرقية,الدمام,مزاد,2025/07/15,"15,620,953"
 الشرقية,الدمام,مزاد,2025/07/15,"15,620,952"
 الشرقية,الدمام,مزاد,2025/07/15,"15,620,947"
 الشرقية,الدمام,مزاد,2025/07/15,"15,631,591"
 الشرقية,الدمام,مزاد,2025/07/15,"15,620,950"
 الشرقية,الدمام,مزاد,2025/07/15,"15,620,949"
 الشرقية,الدمام,مزاد,2025/07/15,"15,620,951"
 الشرقية,الدمام,مزاد,2025/07/15,"15,632,528"
 عسير,ابها,مزاد,2025/07/15,"15,628,618"
 الحدود الشمالية,عرعر,مزاد,2025/07/15,"15,621,595"
 الرياض,الرياض,مزاد,2025/07/16,"15,641,259"
 الرياض,الرياض,مزاد,2025/07/16,"15,641,716"
 الرياض,الرياض,مزاد,2025/07/16,"15,644,454"
 الرياض,الرياض,مزاد,2025/07/16,"15,643,151"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/16,"15,640,927"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/16,"15,640,925"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/16,"15,640,926"
 مكة المكرمه,جده,مزاد,2025/07/16,"15,642,500"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/16,"15,636,308"
 القصيم,بريده,مزاد,2025/07/16,"15,642,646"
 حائل,حائل,مزاد,2025/07/16,"15,644,138"
 جازان,جيزان,مزاد,2025/07/16,"15,635,920"
 جازان,جيزان,مزاد,2025/07/16,"15,635,469"
 الرياض,الرياض,مزاد,2025/07/17,"15,652,354"
 مكة المكرمه,جده,مزاد,2025/07/17,"15,652,797"
 مكة المكرمه,جده,مزاد,2025/07/17,"15,650,403"
 القصيم,بريده,مزاد,2025/07/17,"15,651,621"
 عسير,ابها,مزاد,2025/07/17,"15,651,087"
 عسير,ابها,مزاد,2025/07/17,"15,651,088"
 عسير,ابها,مزاد,2025/07/17,"15,651,086"
 حائل,حائل,مزاد,2025/07/17,"15,646,008"
 حائل,حائل,مزاد,2025/07/17,"15,650,243"
 الرياض,الرياض,مزاد,2025/07/19,"15,665,972"
 مكة المكرمه,الطائف,مزاد,2025/07/19,"15,666,151"
 الرياض,الرياض,مزاد,2025/07/20,"15,669,229"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/20,"15,669,605"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/20,"15,669,604"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/20,"15,676,009"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/20,"15,676,010"
 القصيم,بريده,مزاد,2025/07/20,"15,681,151"
 القصيم,بريده,مزاد,2025/07/20,"15,679,259"
 القصيم,بريده,مزاد,2025/07/20,"15,677,727"
 الشرقية,الدمام,مزاد,2025/07/20,"15,675,744"
 الشرقية,حفر الباطن,مزاد,2025/07/20,"15,669,295"
 عسير,ابها,مزاد,2025/07/20,"15,677,249"
 جازان,جيزان,مزاد,2025/07/20,"15,677,139"
 الرياض,الرياض,مزاد,2025/07/21,"15,683,940"
 الرياض,الرياض,مزاد,2025/07/21,"15,693,929"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/21,"15,692,687"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/21,"15,692,688"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/21,"15,692,547"
 مكة المكرمه,جده,مزاد,2025/07/21,"15,691,346"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/21,"15,689,135"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/21,"15,689,134"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/21,"15,689,133"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/21,"15,689,132"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/21,"15,689,131"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/21,"15,689,130"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/21,"15,689,126"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/21,"15,689,127"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/21,"15,689,128"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/21,"15,689,129"
 القصيم,بريده,مزاد,2025/07/21,"15,686,124"
 تبوك,تبوك,مزاد,2025/07/21,"15,689,549"
 الجوف,سكاكا,مزاد,2025/07/21,"15,691,243"
 الجوف,سكاكا,مزاد,2025/07/21,"15,692,722"
 الجوف,سكاكا,مزاد,2025/07/21,"15,691,244"
 الرياض,الرياض,مزاد,2025/07/22,"15,710,456"
 الرياض,الرياض,مزاد,2025/07/22,"15,699,579"
 الرياض,الرياض,مزاد,2025/07/22,"15,706,785"
 الرياض,الرياض,مزاد,2025/07/22,"15,706,513"
 الرياض,الرياض,مزاد,2025/07/22,"15,710,144"
 الرياض,الرياض,مزاد,2025/07/22,"15,703,943"
 الرياض,الرياض,مزاد,2025/07/22,"15,703,971"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/22,"15,704,065"
 مكة المكرمه,جده,مزاد,2025/07/22,"15,707,591"
 مكة المكرمه,جده,مزاد,2025/07/22,"15,707,590"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/22,"15,705,732"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/22,"15,705,652"
 الشرقية,الدمام,مزاد,2025/07/22,"15,705,268"
 الشرقية,الدمام,مزاد,2025/07/22,"15,705,236"
 الشرقية,الدمام,مزاد,2025/07/22,"15,705,232"
 الشرقية,الدمام,مزاد,2025/07/22,"15,710,524"
 الشرقية,حفر الباطن,مزاد,2025/07/22,"15,705,684"
 عسير,ابها,مزاد,2025/07/22,"15,709,963"
 الرياض,الرياض,مزاد,2025/07/23,"15,714,178"
 الرياض,الرياض,مزاد,2025/07/23,"15,712,903"
 الرياض,الرياض,مزاد,2025/07/23,"15,717,831"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/23,"15,715,877"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/23,"15,718,127"
 مكة المكرمه,الطائف,مزاد,2025/07/23,"15,713,964"
 مكة المكرمه,الطائف,مزاد,2025/07/23,"15,713,963"
 القصيم,بريده,مزاد,2025/07/23,"15,714,181"
 الشرقية,الدمام,مزاد,2025/07/23,"15,716,531"
 الشرقية,الدمام,مزاد,2025/07/23,"15,716,229"
 الشرقية,الدمام,مزاد,2025/07/23,"15,714,954"
 الشرقية,الاحساء,مزاد,2025/07/23,"15,716,543"
 الشرقية,الاحساء,مزاد,2025/07/23,"15,716,550"
 الشرقية,الاحساء,مزاد,2025/07/23,"15,716,561"
 الشرقية,الاحساء,مزاد,2025/07/23,"15,717,575"
 الشرقية,الاحساء,مزاد,2025/07/23,"15,717,768"
 الشرقية,حفر الباطن,مزاد,2025/07/23,"15,715,047"
 الشرقية,حفر الباطن,مزاد,2025/07/23,"15,714,983"
 عسير,ابها,مزاد,2025/07/23,"15,716,175"
 تبوك,تبوك,مزاد,2025/07/23,"15,716,753"
 تبوك,تبوك,مزاد,2025/07/23,"15,716,754"
 حائل,حائل,مزاد,2025/07/23,"15,718,242"
 حائل,حائل,مزاد,2025/07/23,"15,718,240"
 حائل,حائل,مزاد,2025/07/23,"15,718,241"
 حائل,حائل,مزاد,2025/07/23,"15,715,660"
 الجوف,سكاكا,مزاد,2025/07/23,"15,715,694"
 الباحة,الباحه,مزاد,2025/07/23,"15,717,567"
 الرياض,الرياض,مزاد,2025/07/24,"15,726,982"
 الرياض,الرياض,مزاد,2025/07/24,"15,728,571"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/24,"15,725,315"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/24,"15,726,090"
 الشرقية,حفر الباطن,مزاد,2025/07/24,"15,726,079"
 الشرقية,حفر الباطن,مزاد,2025/07/24,"15,721,278"
 عسير,ابها,مزاد,2025/07/24,"15,725,828"
 عسير,ابها,مزاد,2025/07/24,"15,725,947"
 الرياض,الرياض,مزاد,2025/07/25,"15,734,689"
 الرياض,الرياض,مزاد,2025/07/26,"15,738,884"
 الرياض,الرياض,مزاد,2025/07/27,"15,749,791"
 الرياض,الرياض,مزاد,2025/07/27,"15,743,900"
 الرياض,الرياض,مزاد,2025/07/27,"15,748,173"
 الرياض,الرياض,مزاد,2025/07/27,"15,743,901"
 الرياض,الرياض,مزاد,2025/07/27,"15,749,803"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/27,"15,752,416"
 مكة المكرمه,جده,مزاد,2025/07/27,"15,751,783"
 مكة المكرمه,جده,مزاد,2025/07/27,"15,740,399"
 مكة المكرمه,الطائف,مزاد,2025/07/27,"15,752,489"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/27,"15,752,329"
 القصيم,بريده,مزاد,2025/07/27,"15,752,152"
 الشرقية,الدمام,مزاد,2025/07/27,"15,753,936"
 الشرقية,الدمام,مزاد,2025/07/27,"15,743,906"
 الشرقية,الاحساء,مزاد,2025/07/27,"15,753,404"
 الشرقية,الاحساء,مزاد,2025/07/27,"15,753,405"
 الشرقية,الاحساء,مزاد,2025/07/27,"15,753,406"
 الشرقية,الاحساء,مزاد,2025/07/27,"15,753,407"
 الشرقية,الاحساء,مزاد,2025/07/27,"15,753,402"
 الشرقية,الاحساء,مزاد,2025/07/27,"15,753,403"
 عسير,ابها,مزاد,2025/07/27,"15,749,410"
 عسير,ابها,مزاد,2025/07/27,"15,749,409"
 الرياض,الرياض,مزاد,2025/07/28,"15,767,248"
 الرياض,الرياض,مزاد,2025/07/28,"15,765,193"
 الرياض,الرياض,مزاد,2025/07/28,"15,767,249"
 الرياض,الرياض,مزاد,2025/07/28,"15,767,250"
 الرياض,الرياض,مزاد,2025/07/28,"15,767,247"
 الرياض,الرياض,مزاد,2025/07/28,"15,767,267"
 الرياض,الرياض,مزاد,2025/07/28,"15,767,246"
 الرياض,الرياض,مزاد,2025/07/28,"15,767,245"
 الرياض,الرياض,مزاد,2025/07/28,"15,767,644"
 الرياض,الرياض,مزاد,2025/07/28,"15,761,958"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/28,"15,766,411"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/28,"15,763,021"
 مكة المكرمه,جده,مزاد,2025/07/28,"15,763,152"
 مكة المكرمه,جده,مزاد,2025/07/28,"15,763,155"
 القصيم,بريده,مزاد,2025/07/28,"15,758,630"
 الشرقية,الاحساء,مزاد,2025/07/28,"15,767,059"
 الشرقية,الاحساء,مزاد,2025/07/28,"15,767,058"
 الشرقية,الاحساء,مزاد,2025/07/28,"15,767,057"
 الشرقية,الاحساء,مزاد,2025/07/28,"15,767,056"
 الشرقية,الاحساء,مزاد,2025/07/28,"15,767,055"
 الشرقية,الاحساء,مزاد,2025/07/28,"15,767,054"
 الشرقية,الاحساء,مزاد,2025/07/28,"15,767,053"
 الشرقية,الاحساء,مزاد,2025/07/28,"15,767,060"
 الشرقية,الاحساء,مزاد,2025/07/28,"15,767,052"
 الشرقية,الاحساء,مزاد,2025/07/28,"15,767,051"
 الشرقية,حفر الباطن,مزاد,2025/07/28,"15,757,510"
 الشرقية,حفر الباطن,مزاد,2025/07/28,"15,763,353"
 الشرقية,حفر الباطن,مزاد,2025/07/28,"15,759,179"
 عسير,ابها,مزاد,2025/07/28,"15,762,880"
 عسير,ابها,مزاد,2025/07/28,"15,762,879"
 جازان,جيزان,مزاد,2025/07/28,"15,763,779"
 الرياض,الرياض,مزاد,2025/07/29,"15,780,436"
 الرياض,الرياض,مزاد,2025/07/29,"15,782,322"
 الرياض,الرياض,مزاد,2025/07/29,"15,769,449"
 الرياض,الرياض,مزاد,2025/07/29,"15,769,452"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/29,"15,779,412"
 مكة المكرمه,مكة المكرمة,مزاد,2025/07/29,"15,779,809"
 مكة المكرمه,جده,مزاد,2025/07/29,"15,777,811"
 مكة المكرمه,جده,مزاد,2025/07/29,"15,768,747"
 مكة المكرمه,جده,مزاد,2025/07/29,"15,781,298"
 مكة المكرمه,جده,مزاد,2025/07/29,"15,781,295"
 مكة المكرمه,جده,مزاد,2025/07/29,"15,781,297"
 المدينة المنوره,المدينة المنورة,مزاد,2025/07/29,"15,783,204"
 القصيم,بريده,مزاد,2025/07/29,"15,780,705"
