المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي للوكالة
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,334,973"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,339,231"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"37,332,154"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/05,"37,395,426"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/06,"37,411,146"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/06,"37,413,361"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/06,"37,411,001"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/06,"37,416,531"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/06,"37,417,002"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/06,"37,407,794"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/06,"37,413,205"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/07,"37,438,678"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/08,"37,451,219"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/08,"37,454,893"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/09,"37,472,004"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/09,"37,471,842"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/10,"37,475,989"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/11,"37,481,853"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/12,"37,490,131"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/14,"37,534,059"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/15,"37,558,788"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/15,"37,564,421"
