المنطقة,المدينة,نوع السند الرئيسي,تاريخ القرار ميلادي,الرقم المرجعي
 عسير,ابها,مزاد,2025/04/08,"14,831,359"
 عسير,ابها,مزاد,2025/04/08,"14,831,351"
 عسير,ابها,مزاد,2025/04/08,"14,831,356"
 عسير,ابها,مزاد,2025/04/08,"14,831,357"
 حائل,حائل,مزاد,2025/04/08,"14,828,624"
 الرياض,الرياض,مزاد,2025/04/09,"14,835,276"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/09,"14,836,941"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/09,"14,836,946"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/09,"14,836,945"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/09,"14,836,944"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/09,"14,836,943"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/09,"14,836,942"
 مكة المكرمه,جده,مزاد,2025/04/09,"14,836,350"
 المدينة المنوره,المدينة المنورة,مزاد,2025/04/09,"14,835,671"
 الشرقية,الدمام,مزاد,2025/04/09,"14,836,523"
 الشرقية,الدمام,مزاد,2025/04/09,"14,836,522"
 الشرقية,الدمام,مزاد,2025/04/09,"14,837,289"
 عسير,ابها,مزاد,2025/04/09,"14,836,357"
 جازان,جيزان,مزاد,2025/04/09,"14,836,384"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/10,"14,839,005"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/10,"14,839,004"
 مكة المكرمه,جده,مزاد,2025/04/10,"14,841,414"
 مكة المكرمه,جده,مزاد,2025/04/10,"14,840,349"
 القصيم,بريده,مزاد,2025/04/10,"14,839,051"
 الشرقية,الدمام,مزاد,2025/04/10,"14,840,653"
 الشرقية,الدمام,مزاد,2025/04/10,"14,838,623"
 الشرقية,الدمام,مزاد,2025/04/10,"14,840,318"
 الشرقية,حفر الباطن,مزاد,2025/04/10,"14,838,781"
 الشرقية,حفر الباطن,مزاد,2025/04/10,"14,838,782"
 الشرقية,حفر الباطن,مزاد,2025/04/10,"14,838,783"
 عسير,ابها,مزاد,2025/04/10,"14,841,214"
 عسير,ابها,مزاد,2025/04/10,"14,841,213"
 عسير,ابها,مزاد,2025/04/10,"14,842,583"
 عسير,ابها,مزاد,2025/04/10,"14,842,527"
 حائل,حائل,مزاد,2025/04/10,"14,841,529"
 الرياض,الرياض,مزاد,2025/04/13,"14,853,490"
 الرياض,الرياض,مزاد,2025/04/13,"14,849,405"
 الرياض,الرياض,مزاد,2025/04/13,"14,848,917"
 الرياض,الرياض,مزاد,2025/04/13,"14,850,618"
 الرياض,الرياض,مزاد,2025/04/13,"14,855,670"
 الرياض,الرياض,مزاد,2025/04/13,"14,855,665"
 الرياض,الرياض,مزاد,2025/04/13,"14,855,669"
 الرياض,الرياض,مزاد,2025/04/13,"14,855,668"
 الرياض,الرياض,مزاد,2025/04/13,"14,855,667"
 الرياض,الرياض,مزاد,2025/04/13,"14,855,666"
 الرياض,الرياض,مزاد,2025/04/13,"14,849,408"
 الرياض,الرياض,مزاد,2025/04/13,"14,848,500"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/13,"14,857,411"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/13,"14,850,047"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/13,"14,850,048"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/13,"14,850,050"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/13,"14,850,051"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/13,"14,850,049"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/13,"14,855,772"
 مكة المكرمه,جده,مزاد,2025/04/13,"14,856,432"
 مكة المكرمه,جده,مزاد,2025/04/13,"14,856,431"
 مكة المكرمه,الطائف,مزاد,2025/04/13,"14,851,931"
 مكة المكرمه,الطائف,مزاد,2025/04/13,"14,852,593"
 القصيم,بريده,مزاد,2025/04/13,"14,852,502"
 الشرقية,الدمام,مزاد,2025/04/13,"14,856,834"
 الشرقية,الدمام,مزاد,2025/04/13,"14,856,835"
 الشرقية,الدمام,مزاد,2025/04/13,"14,856,836"
 الشرقية,الدمام,مزاد,2025/04/13,"14,856,837"
 الشرقية,الدمام,مزاد,2025/04/13,"14,856,838"
 الشرقية,الدمام,مزاد,2025/04/13,"14,856,839"
 الشرقية,الدمام,مزاد,2025/04/13,"14,856,840"
 الشرقية,الدمام,مزاد,2025/04/13,"14,856,054"
 الشرقية,الدمام,مزاد,2025/04/13,"14,856,053"
 الشرقية,الدمام,مزاد,2025/04/13,"14,849,380"
 الشرقية,الدمام,مزاد,2025/04/13,"14,856,555"
 الشرقية,الدمام,مزاد,2025/04/13,"14,853,936"
 عسير,ابها,مزاد,2025/04/13,"14,855,737"
 عسير,ابها,مزاد,2025/04/13,"14,855,736"
 عسير,ابها,مزاد,2025/04/13,"14,855,735"
 عسير,ابها,مزاد,2025/04/13,"14,855,734"
 عسير,ابها,مزاد,2025/04/13,"14,855,744"
 عسير,ابها,مزاد,2025/04/13,"14,855,743"
 عسير,ابها,مزاد,2025/04/13,"14,855,742"
 عسير,ابها,مزاد,2025/04/13,"14,855,741"
 عسير,ابها,مزاد,2025/04/13,"14,855,740"
 عسير,ابها,مزاد,2025/04/13,"14,855,739"
 عسير,ابها,مزاد,2025/04/13,"14,855,738"
 جازان,جيزان,مزاد,2025/04/13,"14,850,045"
 جازان,جيزان,مزاد,2025/04/13,"14,850,299"
 الرياض,الرياض,مزاد,2025/04/14,"14,864,217"
 الرياض,الرياض,مزاد,2025/04/14,"14,860,983"
 الرياض,الرياض,مزاد,2025/04/14,"14,867,495"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/14,"14,864,745"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/14,"14,867,533"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/14,"14,861,877"
 مكة المكرمه,جده,مزاد,2025/04/14,"14,860,560"
 مكة المكرمه,جده,مزاد,2025/04/14,"14,860,559"
 المدينة المنوره,المدينة المنورة,مزاد,2025/04/14,"14,863,522"
 المدينة المنوره,المدينة المنورة,مزاد,2025/04/14,"14,863,523"
 المدينة المنوره,المدينة المنورة,مزاد,2025/04/14,"14,859,827"
 القصيم,بريده,مزاد,2025/04/14,"14,862,051"
 القصيم,بريده,مزاد,2025/04/14,"14,862,049"
 القصيم,بريده,مزاد,2025/04/14,"14,859,376"
 عسير,ابها,مزاد,2025/04/14,"14,863,456"
 جازان,جيزان,مزاد,2025/04/14,"14,862,233"
 نجران,نجران,مزاد,2025/04/14,"14,865,533"
 نجران,نجران,مزاد,2025/04/14,"14,863,347"
 نجران,نجران,مزاد,2025/04/14,"14,865,532"
 نجران,نجران,مزاد,2025/04/14,"14,865,531"
 نجران,نجران,مزاد,2025/04/14,"14,865,534"
 الرياض,الرياض,مزاد,2025/04/15,"14,877,129"
 الرياض,الرياض,مزاد,2025/04/15,"14,871,322"
 الرياض,الرياض,مزاد,2025/04/15,"14,871,323"
 الرياض,الرياض,مزاد,2025/04/15,"14,871,324"
 الرياض,الرياض,مزاد,2025/04/15,"14,871,326"
 الرياض,الرياض,مزاد,2025/04/15,"14,871,320"
 الرياض,الرياض,مزاد,2025/04/15,"14,871,321"
 الرياض,الرياض,مزاد,2025/04/15,"14,870,740"
 الرياض,الرياض,مزاد,2025/04/15,"14,869,492"
 الرياض,الرياض,مزاد,2025/04/15,"14,877,125"
 الرياض,الرياض,مزاد,2025/04/15,"14,877,882"
 الرياض,الرياض,مزاد,2025/04/15,"14,869,155"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/15,"14,876,882"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/15,"14,876,881"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/15,"14,878,950"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/15,"14,876,947"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/15,"14,876,946"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/15,"14,876,955"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/15,"14,876,954"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/15,"14,876,953"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/15,"14,876,952"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/15,"14,876,951"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/15,"14,876,950"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/15,"14,876,949"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/15,"14,876,879"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/15,"14,876,878"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/15,"14,876,877"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/15,"14,876,876"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/15,"14,876,875"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/15,"14,876,874"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/15,"14,876,873"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/15,"14,878,113"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/15,"14,876,880"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/15,"14,877,889"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/15,"14,876,948"
 مكة المكرمه,جده,مزاد,2025/04/15,"14,877,260"
 مكة المكرمه,جده,مزاد,2025/04/15,"14,877,939"
 مكة المكرمه,جده,مزاد,2025/04/15,"14,870,030"
 مكة المكرمه,الطائف,مزاد,2025/04/15,"14,869,966"
 المدينة المنوره,المدينة المنورة,مزاد,2025/04/15,"14,870,461"
 القصيم,بريده,مزاد,2025/04/15,"14,876,320"
 القصيم,بريده,مزاد,2025/04/15,"14,875,093"
 القصيم,بريده,مزاد,2025/04/15,"14,875,094"
 القصيم,بريده,مزاد,2025/04/15,"14,878,801"
 الشرقية,الدمام,مزاد,2025/04/15,"14,875,297"
 الشرقية,الدمام,مزاد,2025/04/15,"14,876,237"
 الشرقية,الدمام,مزاد,2025/04/15,"14,875,553"
 الشرقية,الدمام,مزاد,2025/04/15,"14,875,529"
 الشرقية,الدمام,مزاد,2025/04/15,"14,876,213"
 الشرقية,الدمام,مزاد,2025/04/15,"14,871,639"
 جازان,جيزان,مزاد,2025/04/15,"14,877,932"
 الباحة,الباحه,مزاد,2025/04/15,"14,876,028"
 الرياض,الرياض,مزاد,2025/04/16,"14,884,591"
 الرياض,الرياض,مزاد,2025/04/16,"14,885,566"
 الرياض,الرياض,مزاد,2025/04/16,"14,886,392"
 الرياض,الرياض,مزاد,2025/04/16,"14,884,717"
 الرياض,الرياض,مزاد,2025/04/16,"14,884,314"
 الرياض,الرياض,مزاد,2025/04/16,"14,884,550"
 مكة المكرمه,جده,مزاد,2025/04/16,"14,885,879"
 مكة المكرمه,جده,مزاد,2025/04/16,"14,885,880"
 مكة المكرمه,جده,مزاد,2025/04/16,"14,885,881"
 مكة المكرمه,جده,مزاد,2025/04/16,"14,885,882"
 مكة المكرمه,جده,مزاد,2025/04/16,"14,885,878"
 مكة المكرمه,الطائف,مزاد,2025/04/16,"14,885,012"
 مكة المكرمه,الطائف,مزاد,2025/04/16,"14,885,005"
 مكة المكرمه,الطائف,مزاد,2025/04/16,"14,885,004"
 مكة المكرمه,الطائف,مزاد,2025/04/16,"14,885,013"
 مكة المكرمه,الطائف,مزاد,2025/04/16,"14,885,003"
 مكة المكرمه,الطائف,مزاد,2025/04/16,"14,885,011"
 مكة المكرمه,الطائف,مزاد,2025/04/16,"14,885,010"
 مكة المكرمه,الطائف,مزاد,2025/04/16,"14,885,006"
 مكة المكرمه,الطائف,مزاد,2025/04/16,"14,885,009"
 مكة المكرمه,الطائف,مزاد,2025/04/16,"14,885,007"
 مكة المكرمه,الطائف,مزاد,2025/04/16,"14,885,008"
 المدينة المنوره,المدينة المنورة,مزاد,2025/04/16,"14,882,597"
 الرياض,الرياض,مزاد,2025/04/17,"14,887,578"
 الرياض,الرياض,مزاد,2025/04/17,"14,892,633"
 مكة المكرمه,الطائف,مزاد,2025/04/17,"14,893,214"
 المدينة المنوره,المدينة المنورة,مزاد,2025/04/17,"14,892,079"
 القصيم,بريده,مزاد,2025/04/17,"14,890,941"
 الشرقية,الدمام,مزاد,2025/04/17,"14,888,087"
 الشرقية,حفر الباطن,مزاد,2025/04/17,"14,890,960"
 حائل,حائل,مزاد,2025/04/17,"14,890,680"
 حائل,حائل,مزاد,2025/04/17,"14,890,678"
 حائل,حائل,مزاد,2025/04/17,"14,890,684"
 حائل,حائل,مزاد,2025/04/17,"14,890,682"
 حائل,حائل,مزاد,2025/04/17,"14,890,679"
 حائل,حائل,مزاد,2025/04/17,"14,890,808"
 الشرقية,الدمام,مزاد,2025/04/18,"14,898,873"
 الرياض,الرياض,مزاد,2025/04/20,"14,912,716"
 الرياض,الرياض,مزاد,2025/04/20,"14,911,899"
 الرياض,الرياض,مزاد,2025/04/20,"14,906,364"
 الرياض,الرياض,مزاد,2025/04/20,"14,911,552"
 الرياض,الرياض,مزاد,2025/04/20,"14,911,551"
 الرياض,الرياض,مزاد,2025/04/20,"14,911,550"
 الرياض,الرياض,مزاد,2025/04/20,"14,911,549"
 الرياض,الرياض,مزاد,2025/04/20,"14,911,548"
 الرياض,الرياض,مزاد,2025/04/20,"14,911,547"
 الرياض,الرياض,مزاد,2025/04/20,"14,911,546"
 الرياض,الرياض,مزاد,2025/04/20,"14,911,555"
 الرياض,الرياض,مزاد,2025/04/20,"14,911,114"
 مكة المكرمه,جده,مزاد,2025/04/20,"14,912,744"
 مكة المكرمه,الطائف,مزاد,2025/04/20,"14,912,655"
 مكة المكرمه,الطائف,مزاد,2025/04/20,"14,914,194"
 مكة المكرمه,الطائف,مزاد,2025/04/20,"14,912,654"
 مكة المكرمه,الطائف,مزاد,2025/04/20,"14,911,062"
 مكة المكرمه,الطائف,مزاد,2025/04/20,"14,913,281"
 المدينة المنوره,المدينة المنورة,مزاد,2025/04/20,"14,905,937"
 المدينة المنوره,المدينة المنورة,مزاد,2025/04/20,"14,904,536"
 القصيم,بريده,مزاد,2025/04/20,"14,913,735"
 القصيم,بريده,مزاد,2025/04/20,"14,913,810"
 القصيم,بريده,مزاد,2025/04/20,"14,913,791"
 القصيم,بريده,مزاد,2025/04/20,"14,915,437"
 القصيم,بريده,مزاد,2025/04/20,"14,915,436"
 الشرقية,الدمام,مزاد,2025/04/20,"14,906,114"
 الشرقية,الدمام,مزاد,2025/04/20,"14,910,889"
 الشرقية,الدمام,مزاد,2025/04/20,"14,910,912"
 الشرقية,الدمام,مزاد,2025/04/20,"14,910,891"
 الشرقية,الدمام,مزاد,2025/04/20,"14,906,116"
 الشرقية,الدمام,مزاد,2025/04/20,"14,906,115"
 الشرقية,الدمام,مزاد,2025/04/20,"14,906,108"
 الشرقية,الدمام,مزاد,2025/04/20,"14,910,890"
 الشرقية,الاحساء,مزاد,2025/04/20,"14,914,301"
 الشرقية,الاحساء,مزاد,2025/04/20,"14,914,390"
 الشرقية,الاحساء,مزاد,2025/04/20,"14,914,377"
 عسير,ابها,مزاد,2025/04/20,"14,906,171"
 عسير,ابها,مزاد,2025/04/20,"14,906,170"
 الباحة,الباحه,مزاد,2025/04/20,"14,914,531"
 الرياض,الرياض,مزاد,2025/04/21,"14,917,857"
 الرياض,الرياض,مزاد,2025/04/21,"14,925,183"
 الرياض,الرياض,مزاد,2025/04/21,"14,922,697"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/21,"14,917,834"
 مكة المكرمه,جده,مزاد,2025/04/21,"14,920,909"
 مكة المكرمه,الطائف,مزاد,2025/04/21,"14,921,932"
 الجوف,سكاكا,مزاد,2025/04/21,"14,922,901"
 الجوف,سكاكا,مزاد,2025/04/21,"14,922,087"
 الباحة,الباحه,مزاد,2025/04/21,"14,924,366"
 الرياض,الرياض,مزاد,2025/04/22,"14,931,954"
 الرياض,الرياض,مزاد,2025/04/22,"14,931,914"
 الرياض,الرياض,مزاد,2025/04/22,"14,931,894"
 الرياض,الرياض,مزاد,2025/04/22,"14,929,983"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/22,"14,927,410"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/22,"14,926,846"
 مكة المكرمه,الطائف,مزاد,2025/04/22,"14,925,956"
 المدينة المنوره,المدينة المنورة,مزاد,2025/04/22,"14,926,114"
 القصيم,بريده,مزاد,2025/04/22,"14,930,859"
 الشرقية,الدمام,مزاد,2025/04/22,"14,927,211"
 الشرقية,الدمام,مزاد,2025/04/22,"14,927,210"
 الشرقية,الدمام,مزاد,2025/04/22,"14,933,646"
 الشرقية,الدمام,مزاد,2025/04/22,"14,927,431"
 الشرقية,الاحساء,مزاد,2025/04/22,"14,931,589"
 عسير,ابها,مزاد,2025/04/22,"14,933,535"
 عسير,ابها,مزاد,2025/04/22,"14,930,579"
 عسير,ابها,مزاد,2025/04/22,"14,933,360"
 عسير,ابها,مزاد,2025/04/22,"14,933,536"
 حائل,حائل,مزاد,2025/04/22,"14,930,764"
 جازان,جيزان,مزاد,2025/04/22,"14,932,098"
 نجران,نجران,مزاد,2025/04/22,"14,931,471"
 الباحة,الباحه,مزاد,2025/04/22,"14,930,456"
 الرياض,الرياض,مزاد,2025/04/23,"14,934,797"
 الرياض,الرياض,مزاد,2025/04/23,"14,936,442"
 الرياض,الرياض,مزاد,2025/04/23,"14,936,134"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/23,"14,937,157"
 مكة المكرمه,جده,مزاد,2025/04/23,"14,937,085"
 القصيم,بريده,مزاد,2025/04/23,"14,936,506"
 الشرقية,الدمام,مزاد,2025/04/23,"14,936,821"
 الشرقية,الدمام,مزاد,2025/04/23,"14,935,980"
 الشرقية,الدمام,مزاد,2025/04/23,"14,936,812"
 الشرقية,الدمام,مزاد,2025/04/23,"14,935,782"
 الشرقية,الدمام,مزاد,2025/04/23,"14,937,224"
 الشرقية,الدمام,مزاد,2025/04/23,"14,937,226"
 الشرقية,الدمام,مزاد,2025/04/23,"14,935,783"
 الشرقية,الدمام,مزاد,2025/04/23,"14,936,745"
 حائل,حائل,مزاد,2025/04/23,"14,937,307"
 حائل,حائل,مزاد,2025/04/23,"14,934,431"
 حائل,حائل,مزاد,2025/04/23,"14,934,432"
 حائل,حائل,مزاد,2025/04/23,"14,934,434"
 حائل,حائل,مزاد,2025/04/23,"14,934,433"
 جازان,جيزان,مزاد,2025/04/23,"14,936,393"
 الجوف,سكاكا,مزاد,2025/04/23,"14,936,052"
 الجوف,سكاكا,مزاد,2025/04/23,"14,936,053"
 الجوف,سكاكا,مزاد,2025/04/23,"14,936,056"
 الجوف,سكاكا,مزاد,2025/04/23,"14,936,055"
 الجوف,سكاكا,مزاد,2025/04/23,"14,936,054"
 الرياض,الرياض,مزاد,2025/04/24,"14,939,403"
 الرياض,الرياض,مزاد,2025/04/24,"14,939,255"
 الرياض,الرياض,مزاد,2025/04/24,"14,940,633"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/24,"14,939,749"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/24,"14,941,076"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/24,"14,940,023"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/24,"14,939,144"
 مكة المكرمه,جده,مزاد,2025/04/24,"14,939,597"
 مكة المكرمه,جده,مزاد,2025/04/24,"14,937,944"
 مكة المكرمه,جده,مزاد,2025/04/24,"14,939,527"
 مكة المكرمه,جده,مزاد,2025/04/24,"14,937,946"
 مكة المكرمه,جده,مزاد,2025/04/24,"14,937,945"
 القصيم,بريده,مزاد,2025/04/24,"14,937,625"
 القصيم,بريده,مزاد,2025/04/24,"14,937,840"
 القصيم,بريده,مزاد,2025/04/24,"14,937,829"
 القصيم,بريده,مزاد,2025/04/24,"14,937,828"
 القصيم,بريده,مزاد,2025/04/24,"14,937,830"
 القصيم,بريده,مزاد,2025/04/24,"14,937,831"
 القصيم,بريده,مزاد,2025/04/24,"14,937,832"
 القصيم,بريده,مزاد,2025/04/24,"14,937,835"
 القصيم,بريده,مزاد,2025/04/24,"14,937,834"
 القصيم,بريده,مزاد,2025/04/24,"14,937,833"
 القصيم,بريده,مزاد,2025/04/24,"14,937,844"
 القصيم,بريده,مزاد,2025/04/24,"14,937,843"
 القصيم,بريده,مزاد,2025/04/24,"14,937,836"
 القصيم,بريده,مزاد,2025/04/24,"14,937,842"
 القصيم,بريده,مزاد,2025/04/24,"14,937,841"
 القصيم,بريده,مزاد,2025/04/24,"14,937,837"
 القصيم,بريده,مزاد,2025/04/24,"14,937,838"
 القصيم,بريده,مزاد,2025/04/24,"14,937,839"
 الشرقية,الدمام,مزاد,2025/04/24,"14,937,810"
 عسير,ابها,مزاد,2025/04/24,"14,939,690"
 عسير,ابها,مزاد,2025/04/24,"14,939,691"
 عسير,ابها,مزاد,2025/04/24,"14,939,692"
 عسير,ابها,مزاد,2025/04/24,"14,939,693"
 عسير,ابها,مزاد,2025/04/24,"14,939,696"
 عسير,ابها,مزاد,2025/04/24,"14,939,694"
 عسير,ابها,مزاد,2025/04/24,"14,939,695"
 الجوف,سكاكا,مزاد,2025/04/24,"14,939,182"
 الجوف,سكاكا,مزاد,2025/04/24,"14,937,687"
 الجوف,سكاكا,مزاد,2025/04/24,"14,937,685"
 الجوف,سكاكا,مزاد,2025/04/24,"14,937,686"
 الجوف,سكاكا,مزاد,2025/04/24,"14,937,684"
 الجوف,سكاكا,مزاد,2025/04/24,"14,937,592"
 الجوف,سكاكا,مزاد,2025/04/24,"14,939,181"
 الجوف,سكاكا,مزاد,2025/04/24,"14,939,180"
 الجوف,سكاكا,مزاد,2025/04/24,"14,939,179"
 الجوف,سكاكا,مزاد,2025/04/24,"14,939,178"
 نجران,نجران,مزاد,2025/04/25,"14,945,306"
 الرياض,الرياض,مزاد,2025/04/27,"14,955,899"
 الرياض,الرياض,مزاد,2025/04/27,"14,955,900"
 الرياض,الرياض,مزاد,2025/04/27,"14,955,901"
 الرياض,الرياض,مزاد,2025/04/27,"14,955,902"
 الرياض,الرياض,مزاد,2025/04/27,"14,955,903"
 الرياض,الرياض,مزاد,2025/04/27,"14,955,904"
 الرياض,الرياض,مزاد,2025/04/27,"14,955,905"
 الرياض,الرياض,مزاد,2025/04/27,"14,955,906"
 الرياض,الرياض,مزاد,2025/04/27,"14,955,921"
 الرياض,الرياض,مزاد,2025/04/27,"14,955,994"
 الرياض,الرياض,مزاد,2025/04/27,"14,955,993"
 الرياض,الرياض,مزاد,2025/04/27,"14,955,991"
 الرياض,الرياض,مزاد,2025/04/27,"14,955,992"
 الرياض,الرياض,مزاد,2025/04/27,"14,955,503"
 الرياض,الرياض,مزاد,2025/04/27,"14,956,678"
 الرياض,الرياض,مزاد,2025/04/27,"14,955,922"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/27,"14,952,749"
 مكة المكرمه,مكة المكرمة,مزاد,2025/04/27,"14,950,025"
 مكة المكرمه,جده,مزاد,2025/04/27,"14,949,743"
