المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,384,993"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,405,961"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,397,100"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,391,046"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,394,121"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,391,731"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,387,382"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,389,231"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,391,474"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,388,968"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,389,566"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,391,148"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,391,334"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,384,624"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,387,114"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,389,306"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,390,417"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,391,940"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,385,198"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,388,168"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,380,764"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,381,006"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,394,309"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,380,190"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,389,326"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,389,292"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,386,229"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,395,755"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,393,421"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,380,857"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,381,018"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,387,067"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,388,207"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,390,803"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,390,977"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,394,261"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,394,625"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,395,924"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,391,686"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,394,260"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,394,414"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,390,779"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,390,891"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,394,759"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,389,727"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,391,071"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,391,694"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,388,606"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,389,442"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,390,089"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,380,291"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,389,419"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,391,870"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,387,947"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,388,142"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,383,677"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,386,994"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,389,589"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,389,888"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,392,959"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"32,392,169"
