المنطقة,المدينة,نوع السند الرئيسي,تاريخ القرار ميلادي,الرقم المرجعي
 الشرقية,الدمام,اخلاء,2025/11/03,"16,713,843"
 حائل,حائل,أوراق تجارية,2025/11/03,"16,705,125"
 جازان,جيزان,عقود,2025/11/03,"16,714,658"
 نجران,نجران,عقود,2025/11/03,"16,714,562"
 الجوف,سكاكا,عقود,2025/11/03,"16,712,643"
 الرياض,الرياض,عقود,2025/11/04,"16,732,060"
 الرياض,الرياض,عقود,2025/11/04,"16,728,026"
 الرياض,الرياض,عقود,2025/11/04,"16,732,053"
 الرياض,الرياض,أوراق تجارية,2025/11/04,"16,722,563"
 الرياض,الرياض,عقود,2025/11/04,"16,732,063"
 الرياض,الرياض,احكام و قرارات,2025/11/04,"16,729,337"
 الرياض,الرياض,احكام و قرارات,2025/11/04,"16,727,173"
 الرياض,الرياض,احكام و قرارات,2025/11/04,"16,727,174"
 الرياض,الرياض,عقود,2025/11/04,"16,728,271"
 مكة المكرمه,مكة المكرمة,اخلاء,2025/11/04,"16,726,610"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/11/04,"16,726,638"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/11/04,"16,726,639"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/11/04,"16,726,637"
 مكة المكرمه,جده,احكام و قرارات,2025/11/04,"16,728,249"
 مكة المكرمه,جده,أوراق تجارية,2025/11/04,"16,729,012"
 مكة المكرمه,جده,عام,2025/11/04,"16,720,367"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/11/04,"16,728,793"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/11/04,"16,728,792"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/11/04,"16,728,104"
 الشرقية,الدمام,احكام و قرارات,2025/11/04,"16,727,732"
 الشرقية,الدمام,احكام و قرارات,2025/11/04,"16,727,735"
 الشرقية,الدمام,احكام و قرارات,2025/11/04,"16,727,734"
 الشرقية,الدمام,احكام و قرارات,2025/11/04,"16,731,605"
 الشرقية,الدمام,احكام و قرارات,2025/11/04,"16,727,733"
 الشرقية,الدمام,احكام و قرارات,2025/11/04,"16,731,604"
 الشرقية,الدمام,أوراق تجارية,2025/11/04,"16,728,160"
 الشرقية,الدمام,اخلاء,2025/11/04,"16,731,453"
 الشرقية,الدمام,اخلاء,2025/11/04,"16,729,793"
 الشرقية,الدمام,اخلاء,2025/11/04,"16,731,776"
 الشرقية,حفر الباطن,أوراق تجارية,2025/11/04,"16,730,185"
 عسير,ابها,احكام و قرارات,2025/11/04,"16,721,179"
 عسير,ابها,احكام و قرارات,2025/11/04,"16,721,178"
 عسير,ابها,احكام و قرارات,2025/11/04,"16,721,181"
 عسير,ابها,احكام و قرارات,2025/11/04,"16,721,180"
 عسير,ابها,أوراق تجارية,2025/11/04,"16,726,634"
 حائل,حائل,احكام و قرارات,2025/11/04,"16,726,463"
 جازان,جيزان,عقود,2025/11/04,"16,730,308"
 الحدود الشمالية,عرعر,عقود,2025/11/04,"16,720,424"
 الرياض,الرياض,أوراق تجارية,2025/11/05,"16,738,732"
 الرياض,الرياض,أوراق تجارية,2025/11/05,"16,738,634"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/11/05,"16,740,125"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/11/05,"16,738,852"
 مكة المكرمه,جده,احكام و قرارات,2025/11/05,"16,737,812"
 مكة المكرمه,جده,احكام و قرارات,2025/11/05,"16,737,813"
 مكة المكرمه,جده,احكام و قرارات,2025/11/05,"16,737,814"
 مكة المكرمه,جده,احكام و قرارات,2025/11/05,"16,737,804"
 مكة المكرمه,جده,احكام و قرارات,2025/11/05,"16,737,805"
 مكة المكرمه,جده,احكام و قرارات,2025/11/05,"16,737,806"
 مكة المكرمه,جده,احكام و قرارات,2025/11/05,"16,737,807"
 مكة المكرمه,جده,احكام و قرارات,2025/11/05,"16,737,808"
 مكة المكرمه,جده,احكام و قرارات,2025/11/05,"16,737,809"
 مكة المكرمه,جده,احكام و قرارات,2025/11/05,"16,737,810"
 مكة المكرمه,جده,اخلاء,2025/11/05,"16,739,937"
 مكة المكرمه,جده,اخلاء,2025/11/05,"16,733,719"
 مكة المكرمه,جده,احكام و قرارات,2025/11/05,"16,737,811"
 مكة المكرمه,جده,أوراق تجارية,2025/11/05,"16,733,144"
 مكة المكرمه,الطائف,عقود,2025/11/05,"16,740,252"
 الشرقية,الدمام,احكام و قرارات,2025/11/05,"16,739,262"
 الشرقية,الدمام,اخلاء,2025/11/05,"16,738,722"
 الشرقية,الدمام,اخلاء,2025/11/05,"16,737,844"
 الشرقية,الدمام,عقود,2025/11/05,"16,740,391"
 الشرقية,الدمام,اخلاء,2025/11/05,"16,738,774"
 الشرقية,الدمام,اخلاء,2025/11/05,"16,738,495"
 الشرقية,الدمام,اخلاء,2025/11/05,"16,738,430"
 الشرقية,الاحساء,احكام و قرارات,2025/11/05,"16,738,682"
 الشرقية,حفر الباطن,احكام و قرارات,2025/11/05,"16,738,641"
 حائل,حائل,أوراق تجارية إلكترونية,2025/11/05,"16,739,461"
 الجوف,سكاكا,عقود,2025/11/05,"16,733,187"
 الجوف,سكاكا,أوراق تجارية,2025/11/05,"16,733,184"
 الرياض,الرياض,احكام و قرارات,2025/11/06,"16,747,848"
 الرياض,الرياض,أوراق تجارية,2025/11/06,"16,743,480"
 الرياض,الرياض,احكام و قرارات,2025/11/06,"16,748,609"
 الرياض,الرياض,احكام و قرارات,2025/11/06,"16,748,607"
 الرياض,الرياض,احكام و قرارات,2025/11/06,"16,748,608"
 مكة المكرمه,مكة المكرمة,اخلاء,2025/11/06,"16,749,585"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/11/06,"16,746,796"
 مكة المكرمه,جده,احكام و قرارات,2025/11/06,"16,746,830"
 مكة المكرمه,جده,أوراق تجارية إلكترونية,2025/11/06,"16,747,234"
 مكة المكرمه,جده,احكام و قرارات,2025/11/06,"16,749,447"
 مكة المكرمه,جده,أوراق تجارية إلكترونية,2025/11/06,"16,747,235"
 مكة المكرمه,جده,احكام و قرارات,2025/11/06,"16,749,448"
 مكة المكرمه,جده,أوراق تجارية,2025/11/06,"16,743,209"
 مكة المكرمه,جده,احكام و قرارات,2025/11/06,"16,748,024"
 مكة المكرمه,الطائف,عقود,2025/11/06,"16,748,077"
 القصيم,بريده,عقود,2025/11/06,"16,743,475"
 الشرقية,الدمام,اخلاء,2025/11/06,"16,748,889"
 الشرقية,الدمام,احكام و قرارات,2025/11/06,"16,743,609"
 الشرقية,الدمام,احكام و قرارات,2025/11/06,"16,743,611"
 الشرقية,الدمام,احكام و قرارات,2025/11/06,"16,743,610"
 الشرقية,الدمام,عقود,2025/11/06,"16,748,674"
 الشرقية,الدمام,اخلاء,2025/11/06,"16,748,181"
 الشرقية,الدمام,اخلاء,2025/11/06,"16,748,430"
 الشرقية,الدمام,احكام و قرارات,2025/11/06,"16,743,608"
 الشرقية,الدمام,أوراق تجارية,2025/11/06,"16,748,860"
 الشرقية,الدمام,عقود,2025/11/06,"16,747,219"
 الشرقية,حفر الباطن,عقود,2025/11/06,"16,746,273"
 الشرقية,حفر الباطن,عقود,2025/11/06,"16,741,878"
 جازان,جيزان,أوراق تجارية,2025/11/06,"16,742,541"
 نجران,نجران,عقود,2025/11/06,"16,747,188"
 الباحة,الباحه,احكام و قرارات,2025/11/06,"16,742,427"
 الرياض,الرياض,عقود,2025/11/09,"16,776,568"
 الرياض,الرياض,عقود,2025/11/09,"16,776,936"
 الرياض,الرياض,أوراق تجارية,2025/11/09,"16,763,575"
 الرياض,الرياض,احكام و قرارات,2025/11/09,"16,775,361"
 الرياض,الرياض,احكام و قرارات,2025/11/09,"16,775,362"
 الرياض,الرياض,احكام و قرارات,2025/11/09,"16,775,363"
 الرياض,الرياض,أوراق تجارية,2025/11/09,"16,773,895"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/09,"16,771,597"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/11/09,"16,773,053"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/11/09,"16,773,054"
 مكة المكرمه,مكة المكرمة,أوراق تجارية,2025/11/09,"16,776,033"
 مكة المكرمه,مكة المكرمة,عام,2025/11/09,"16,763,755"
 مكة المكرمه,مكة المكرمة,عام,2025/11/09,"16,763,754"
 مكة المكرمه,مكة المكرمة,عام,2025/11/09,"16,763,753"
 مكة المكرمه,مكة المكرمة,عام,2025/11/09,"16,763,752"
 مكة المكرمه,مكة المكرمة,عام,2025/11/09,"16,763,751"
 مكة المكرمه,مكة المكرمة,عام,2025/11/09,"16,763,750"
 مكة المكرمه,جده,احكام و قرارات,2025/11/09,"16,774,906"
 مكة المكرمه,جده,احكام و قرارات,2025/11/09,"16,772,200"
 مكة المكرمه,جده,اخلاء,2025/11/09,"16,778,663"
 مكة المكرمه,الطائف,أوراق تجارية,2025/11/09,"16,765,807"
 مكة المكرمه,الطائف,مزاد,2025/11/09,"16,772,015"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/11/09,"16,774,899"
 المدينة المنوره,المدينة المنورة,عقود,2025/11/09,"16,764,780"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/11/09,"16,765,359"
 الشرقية,الدمام,اخلاء,2025/11/09,"16,776,287"
 الشرقية,حفر الباطن,أوراق تجارية,2025/11/09,"16,774,416"
 الشرقية,حفر الباطن,أوراق تجارية,2025/11/09,"16,774,252"
 الشرقية,حفر الباطن,أوراق تجارية,2025/11/09,"16,774,215"
 تبوك,تبوك,عقود,2025/11/09,"16,772,899"
 تبوك,تبوك,أوراق تجارية,2025/11/09,"16,778,112"
 حائل,حائل,أوراق تجارية,2025/11/09,"16,772,110"
 جازان,جيزان,أوراق تجارية إلكترونية,2025/11/09,"16,764,722"
 جازان,جيزان,أوراق تجارية إلكترونية,2025/11/09,"16,764,734"
 جازان,جيزان,أوراق تجارية إلكترونية,2025/11/09,"16,764,733"
 جازان,جيزان,احكام و قرارات,2025/11/09,"16,765,690"
 الجوف,سكاكا,عقود,2025/11/09,"16,774,338"
 الجوف,سكاكا,عقود,2025/11/09,"16,774,438"
 الجوف,سكاكا,عقود,2025/11/09,"16,774,412"
 الحدود الشمالية,عرعر,أوراق تجارية,2025/11/09,"16,777,289"
 الرياض,الرياض,عقود,2025/11/10,"16,789,037"
 الرياض,الرياض,اخلاء,2025/11/10,"16,790,837"
 الرياض,الرياض,عقود,2025/11/10,"16,792,303"
 مكة المكرمه,مكة المكرمة,أوراق تجارية إلكترونية,2025/11/10,"16,780,711"
 مكة المكرمه,مكة المكرمة,اخلاء,2025/11/10,"16,782,072"
 مكة المكرمه,جده,احكام و قرارات,2025/11/10,"16,780,682"
 مكة المكرمه,جده,احكام و قرارات,2025/11/10,"16,780,588"
 مكة المكرمه,جده,احكام و قرارات,2025/11/10,"16,780,589"
 مكة المكرمه,جده,احكام و قرارات,2025/11/10,"16,780,590"
 مكة المكرمه,جده,احكام و قرارات,2025/11/10,"16,780,591"
 مكة المكرمه,جده,احكام و قرارات,2025/11/10,"16,791,724"
 مكة المكرمه,جده,احكام و قرارات,2025/11/10,"16,789,905"
 مكة المكرمه,جده,احكام و قرارات,2025/11/10,"16,791,745"
 المدينة المنوره,المدينة المنورة,عقود,2025/11/10,"16,779,958"
 المدينة المنوره,المدينة المنورة,أوراق تجارية,2025/11/10,"16,791,589"
 القصيم,بريده,عقود,2025/11/10,"16,782,239"
 الشرقية,الدمام,اخلاء,2025/11/10,"16,788,491"
 الشرقية,الدمام,عقود,2025/11/10,"16,788,475"
 الشرقية,حفر الباطن,أوراق تجارية,2025/11/10,"16,788,144"
 حائل,حائل,عقود,2025/11/10,"16,788,804"
 حائل,حائل,أوراق تجارية إلكترونية,2025/11/10,"16,780,486"
 جازان,جيزان,عقود,2025/11/10,"16,791,640"
 جازان,جيزان,اخلاء,2025/11/10,"16,791,239"
 جازان,جيزان,أوراق تجارية,2025/11/10,"16,791,451"
 الحدود الشمالية,عرعر,عقود,2025/11/10,"16,789,559"
 الحدود الشمالية,عرعر,عقود,2025/11/10,"16,791,705"
 الرياض,الرياض,عقود,2025/11/11,"16,807,600"
 الرياض,الرياض,أوراق تجارية,2025/11/11,"16,795,892"
 الرياض,الرياض,أوراق تجارية,2025/11/11,"16,806,410"
 الرياض,الرياض,أوراق تجارية,2025/11/11,"16,803,484"
 الرياض,الرياض,احكام و قرارات,2025/11/11,"16,807,327"
 الرياض,الرياض,احكام و قرارات,2025/11/11,"16,805,600"
 الرياض,الرياض,مزاد,2025/11/11,"16,805,487"
 مكة المكرمه,مكة المكرمة,أوراق تجارية إلكترونية,2025/11/11,"16,801,708"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/11/11,"16,802,234"
 مكة المكرمه,مكة المكرمة,أوراق تجارية إلكترونية,2025/11/11,"16,801,707"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/11/11,"16,802,236"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/11/11,"16,802,237"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/11/11,"16,802,235"
 مكة المكرمه,جده,أوراق تجارية,2025/11/11,"16,804,094"
 مكة المكرمه,جده,احكام و قرارات,2025/11/11,"16,794,425"
 مكة المكرمه,جده,احكام و قرارات,2025/11/11,"16,795,679"
 المدينة المنوره,المدينة المنورة,محاضر,2025/11/11,"16,803,163"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/11/11,"16,803,111"
 المدينة المنوره,المدينة المنورة,محاضر,2025/11/11,"16,803,164"
 المدينة المنوره,المدينة المنورة,محاضر,2025/11/11,"16,803,165"
 المدينة المنوره,المدينة المنورة,محاضر,2025/11/11,"16,803,166"
 المدينة المنوره,المدينة المنورة,محاضر,2025/11/11,"16,803,167"
 المدينة المنوره,المدينة المنورة,محاضر,2025/11/11,"16,803,162"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/11/11,"16,803,112"
 القصيم,بريده,مزاد,2025/11/11,"16,801,853"
 القصيم,بريده,مزاد,2025/11/11,"16,801,854"
 القصيم,بريده,احكام و قرارات,2025/11/11,"16,805,435"
 القصيم,بريده,احكام و قرارات,2025/11/11,"16,793,664"
 القصيم,بريده,احكام و قرارات,2025/11/11,"16,793,667"
 القصيم,بريده,احكام و قرارات,2025/11/11,"16,793,665"
 القصيم,بريده,احكام و قرارات,2025/11/11,"16,793,662"
 القصيم,بريده,احكام و قرارات,2025/11/11,"16,793,670"
 القصيم,بريده,احكام و قرارات,2025/11/11,"16,793,672"
 القصيم,بريده,احكام و قرارات,2025/11/11,"16,793,673"
 القصيم,بريده,احكام و قرارات,2025/11/11,"16,793,671"
 القصيم,بريده,احكام و قرارات,2025/11/11,"16,793,669"
 القصيم,بريده,احكام و قرارات,2025/11/11,"16,793,663"
 القصيم,بريده,احكام و قرارات,2025/11/11,"16,793,666"
 القصيم,بريده,احكام و قرارات,2025/11/11,"16,793,668"
 الشرقية,الدمام,احكام و قرارات,2025/11/11,"16,805,553"
 الشرقية,الدمام,احكام و قرارات,2025/11/11,"16,805,551"
 الشرقية,الدمام,احكام و قرارات,2025/11/11,"16,805,550"
 الشرقية,الدمام,أوراق تجارية,2025/11/11,"16,795,507"
 الشرقية,الدمام,اخلاء,2025/11/11,"16,796,300"
 الشرقية,الدمام,أوراق تجارية,2025/11/11,"16,795,629"
 الشرقية,الدمام,أوراق تجارية,2025/11/11,"16,795,631"
 الشرقية,الدمام,أوراق تجارية,2025/11/11,"16,801,792"
 الشرقية,الدمام,اخلاء,2025/11/11,"16,801,642"
 عسير,ابها,احكام و قرارات,2025/11/11,"16,806,598"
 عسير,ابها,احكام و قرارات,2025/11/11,"16,806,225"
 جازان,جيزان,احكام و قرارات,2025/11/11,"16,802,587"
 جازان,جيزان,احكام و قرارات,2025/11/11,"16,802,202"
 جازان,جيزان,عقود,2025/11/11,"16,807,444"
 جازان,جيزان,احكام و قرارات,2025/11/11,"16,802,289"
 جازان,جيزان,احكام و قرارات,2025/11/11,"16,801,838"
 جازان,جيزان,احكام و قرارات,2025/11/11,"16,802,124"
 جازان,جيزان,احكام و قرارات,2025/11/11,"16,801,562"
 جازان,جيزان,احكام و قرارات,2025/11/11,"16,803,115"
 جازان,جيزان,احكام و قرارات,2025/11/11,"16,803,118"
 جازان,جيزان,احكام و قرارات,2025/11/11,"16,803,117"
 جازان,جيزان,احكام و قرارات,2025/11/11,"16,802,586"
 جازان,جيزان,احكام و قرارات,2025/11/11,"16,802,288"
 جازان,جيزان,احكام و قرارات,2025/11/11,"16,803,116"
 جازان,جيزان,احكام و قرارات,2025/11/11,"16,801,557"
 جازان,جيزان,احكام و قرارات,2025/11/11,"16,801,556"
 جازان,جيزان,احكام و قرارات,2025/11/11,"16,801,563"
 جازان,جيزان,احكام و قرارات,2025/11/11,"16,801,558"
 جازان,جيزان,احكام و قرارات,2025/11/11,"16,801,553"
 جازان,جيزان,احكام و قرارات,2025/11/11,"16,802,203"
 جازان,جيزان,احكام و قرارات,2025/11/11,"16,801,559"
 جازان,جيزان,احكام و قرارات,2025/11/11,"16,801,560"
 جازان,جيزان,احكام و قرارات,2025/11/11,"16,801,561"
 جازان,جيزان,احكام و قرارات,2025/11/11,"16,801,555"
 جازان,جيزان,احكام و قرارات,2025/11/11,"16,801,554"
 جازان,جيزان,احكام و قرارات,2025/11/11,"16,801,837"
 جازان,جيزان,احكام و قرارات,2025/11/11,"16,802,125"
 نجران,نجران,عقود,2025/11/11,"16,805,616"
 الباحة,الباحه,عقود,2025/11/11,"16,806,340"
 الرياض,الرياض,أوراق تجارية,2025/11/12,"16,816,655"
 الرياض,الرياض,عقود,2025/11/12,"16,815,585"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/11/12,"16,816,261"
 مكة المكرمه,مكة المكرمة,أوراق تجارية,2025/11/12,"16,813,205"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,293"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,304"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,305"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,303"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,292"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,306"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,307"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,308"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,302"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,294"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,309"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,310"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,311"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,312"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,291"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,313"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,314"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,295"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,315"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,296"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,297"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,317"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,316"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,328"
 مكة المكرمه,جده,احكام و قرارات,2025/11/12,"16,814,823"
 مكة المكرمه,جده,احكام و قرارات,2025/11/12,"16,813,769"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,319"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,320"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,321"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,322"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,323"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,324"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,325"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,326"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,327"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,298"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,299"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,300"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,301"
 مكة المكرمه,جده,احكام و قرارات,2025/11/12,"16,817,443"
 مكة المكرمه,جده,أوراق تجارية,2025/11/12,"16,813,339"
 مكة المكرمه,جده,اخلاء,2025/11/12,"16,815,318"
 مكة المكرمه,جده,أوراق تجارية,2025/11/12,"16,814,867"
 مكة المكرمه,الطائف,عقود,2025/11/12,"16,813,936"
 الشرقية,الدمام,اخلاء,2025/11/12,"16,809,501"
 الشرقية,الدمام,اخلاء,2025/11/12,"16,813,047"
 الشرقية,الدمام,عقود,2025/11/12,"16,809,545"
 الشرقية,الدمام,اخلاء,2025/11/12,"16,815,662"
 الشرقية,الدمام,عقود,2025/11/12,"16,809,411"
 الشرقية,الدمام,أوراق تجارية,2025/11/12,"16,810,238"
 الشرقية,الدمام,أوراق تجارية,2025/11/12,"16,816,525"
 الشرقية,حفر الباطن,عقود,2025/11/12,"16,816,260"
 الشرقية,حفر الباطن,عقود,2025/11/12,"16,816,291"
 الشرقية,حفر الباطن,عقود,2025/11/12,"16,815,545"
 جازان,جيزان,عقود,2025/11/12,"16,808,004"
 جازان,جيزان,عقود,2025/11/12,"16,815,223"
 جازان,جيزان,احكام و قرارات,2025/11/12,"16,814,619"
 جازان,جيزان,احكام و قرارات,2025/11/12,"16,814,620"
 نجران,نجران,عقود,2025/11/12,"16,813,259"
 الرياض,الرياض,عقود,2025/11/13,"16,824,690"
 الرياض,الرياض,احكام و قرارات,2025/11/13,"16,824,201"
 الرياض,الرياض,أوراق تجارية,2025/11/13,"16,824,855"
 الرياض,الرياض,أوراق تجارية,2025/11/13,"16,825,143"
 مكة المكرمه,جده,أوراق تجارية,2025/11/13,"16,824,244"
 مكة المكرمه,الطائف,عقود,2025/11/13,"16,819,074"
 المدينة المنوره,المدينة المنورة,احكام و قرارات,2025/11/13,"16,826,647"
 القصيم,بريده,احكام و قرارات,2025/11/13,"16,826,686"
 القصيم,بريده,احكام و قرارات,2025/11/13,"16,818,065"
 القصيم,بريده,احكام و قرارات,2025/11/13,"16,818,066"
 القصيم,بريده,احكام و قرارات,2025/11/13,"16,818,064"
 القصيم,بريده,احكام و قرارات,2025/11/13,"16,818,063"
 القصيم,بريده,احكام و قرارات,2025/11/13,"16,818,062"
 الشرقية,الدمام,أوراق تجارية,2025/11/13,"16,825,632"
 الشرقية,الدمام,اخلاء,2025/11/13,"16,820,309"
 الشرقية,الدمام,أوراق تجارية,2025/11/13,"16,826,863"
 الشرقية,الدمام,احكام و قرارات,2025/11/13,"16,825,573"
 الشرقية,الدمام,احكام و قرارات,2025/11/13,"16,824,474"
 الشرقية,الدمام,احكام و قرارات,2025/11/13,"16,825,572"
 عسير,ابها,عقود,2025/11/13,"16,826,300"
 عسير,ابها,عقود,2025/11/13,"16,824,592"
 جازان,جيزان,اخلاء,2025/11/13,"16,819,450"
 جازان,جيزان,عقود,2025/11/13,"16,824,623"
 نجران,نجران,عقود,2025/11/13,"16,824,937"
 نجران,نجران,عقود,2025/11/13,"16,825,502"
 الجوف,سكاكا,عقود,2025/11/13,"16,824,823"
 الحدود الشمالية,عرعر,عقود,2025/11/13,"16,824,243"
 الرياض,الرياض,احكام و قرارات,2025/11/14,"16,831,774"
 الرياض,الرياض,احكام و قرارات,2025/11/14,"16,831,776"
 الرياض,الرياض,احكام و قرارات,2025/11/14,"16,831,738"
 الرياض,الرياض,احكام و قرارات,2025/11/14,"16,831,754"
 الرياض,الرياض,احكام و قرارات,2025/11/14,"16,832,736"
 الرياض,الرياض,عقود,2025/11/14,"16,832,449"
 مكة المكرمه,جده,أوراق تجارية,2025/11/15,"16,839,822"
 الرياض,الرياض,أوراق تجارية إلكترونية,2025/11/16,"16,855,993"
 الرياض,الرياض,عقود,2025/11/16,"16,843,330"
 الرياض,الرياض,أوراق تجارية,2025/11/16,"16,854,712"
 الرياض,الرياض,أوراق تجارية,2025/11/16,"16,854,713"
 الرياض,الرياض,أوراق تجارية,2025/11/16,"16,854,726"
 مكة المكرمه,مكة المكرمة,أوراق تجارية,2025/11/16,"16,853,209"
 مكة المكرمه,مكة المكرمة,مزاد,2025/11/16,"16,855,467"
 مكة المكرمه,مكة المكرمة,أوراق تجارية,2025/11/16,"16,853,210"
 مكة المكرمه,مكة المكرمة,أوراق تجارية,2025/11/16,"16,853,211"
 مكة المكرمه,مكة المكرمة,أوراق تجارية إلكترونية,2025/11/16,"16,852,813"
 مكة المكرمه,جده,احكام و قرارات,2025/11/16,"16,853,669"
 مكة المكرمه,جده,احكام و قرارات,2025/11/16,"16,851,848"
 مكة المكرمه,جده,أوراق تجارية,2025/11/16,"16,854,157"
 مكة المكرمه,جده,احكام و قرارات,2025/11/16,"16,843,290"
 مكة المكرمه,جده,احكام و قرارات,2025/11/16,"16,843,289"
 مكة المكرمه,جده,احكام و قرارات,2025/11/16,"16,851,367"
 مكة المكرمه,جده,احكام و قرارات,2025/11/16,"16,851,391"
 مكة المكرمه,جده,عقود,2025/11/16,"16,852,072"
 مكة المكرمه,جده,عقود,2025/11/16,"16,851,480"
 المدينة المنوره,المدينة المنورة,أوراق تجارية,2025/11/16,"16,855,117"
 القصيم,بريده,احكام و قرارات,2025/11/16,"16,855,292"
 القصيم,بريده,أوراق تجارية,2025/11/16,"16,843,747"
 القصيم,بريده,احكام و قرارات,2025/11/16,"16,841,835"
 الشرقية,الدمام,أوراق تجارية,2025/11/16,"16,854,846"
 حائل,حائل,عقود,2025/11/16,"16,843,456"
 جازان,جيزان,عقود,2025/11/16,"16,856,855"
 جازان,جيزان,احكام و قرارات,2025/11/16,"16,854,930"
 جازان,جيزان,احكام و قرارات,2025/11/16,"16,854,929"
 نجران,نجران,عقود,2025/11/16,"16,851,855"
 الجوف,سكاكا,عقود,2025/11/16,"16,851,090"
 الحدود الشمالية,عرعر,عقود,2025/11/16,"16,843,135"
 الرياض,الرياض,أوراق تجارية,2025/11/17,"16,867,245"
 مكة المكرمه,مكة المكرمة,احكام و قرارات,2025/11/17,"16,866,804"
 مكة المكرمه,جده,احكام و قرارات,2025/11/17,"16,866,740"
 مكة المكرمه,جده,احكام و قرارات,2025/11/17,"16,864,371"
 مكة المكرمه,جده,احكام و قرارات,2025/11/17,"16,866,733"
 مكة المكرمه,جده,احكام و قرارات,2025/11/17,"16,866,732"
 مكة المكرمه,جده,احكام و قرارات,2025/11/17,"16,866,731"
 مكة المكرمه,جده,محاضر,2025/11/17,"16,858,876"
 مكة المكرمه,جده,محاضر,2025/11/17,"16,858,874"
 مكة المكرمه,جده,احكام و قرارات,2025/11/17,"16,866,739"
 مكة المكرمه,جده,احكام و قرارات,2025/11/17,"16,866,738"
 مكة المكرمه,جده,احكام و قرارات,2025/11/17,"16,866,737"
 مكة المكرمه,جده,احكام و قرارات,2025/11/17,"16,866,736"
 مكة المكرمه,جده,احكام و قرارات,2025/11/17,"16,866,735"
 مكة المكرمه,جده,احكام و قرارات,2025/11/17,"16,866,734"
 مكة المكرمه,جده,محاضر,2025/11/17,"16,858,875"
 مكة المكرمه,جده,احكام و قرارات,2025/11/17,"16,866,498"
 مكة المكرمه,جده,احكام و قرارات,2025/11/17,"16,869,781"
