المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/01,"27,042,270"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/01,"27,046,331"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/01,"27,047,937"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/01,"27,051,955"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/01,"27,052,385"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,038,705"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,043,446"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,044,579"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,035,716"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,047,630"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,039,002"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,036,520"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,043,185"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,044,823"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,043,629"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,042,985"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,043,497"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,040,137"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,042,071"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,050,040"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,043,276"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,036,451"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,045,062"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,046,402"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,047,097"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,048,735"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,050,579"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,051,632"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,039,463"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,048,214"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,051,381"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/01/01,"27,035,754"
