المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,689,905"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,690,263"
 مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2025/04/06,"28,692,106"
 مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2025/04/06,"28,695,642"
 مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2025/04/06,"28,698,313"
 مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2025/04/06,"28,695,462"
 مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,2025/04/06,"28,691,634"
 مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2025/04/06,"28,696,788"
 مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2025/04/06,"28,694,719"
 مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2025/04/06,"28,699,020"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,696,052"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,690,278"
 مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2025/04/06,"28,695,874"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,690,277"
 مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2025/04/06,"28,692,454"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,690,556"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,691,016"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,690,840"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,690,852"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,690,181"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,691,755"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,691,699"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,690,661"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,690,654"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,691,724"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,691,744"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,690,285"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,690,287"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,690,275"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,689,995"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,690,061"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,690,636"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,690,664"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,690,255"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,690,634"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,690,182"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,690,179"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,690,859"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,689,994"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,691,054"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,691,671"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,691,668"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,690,146"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,690,180"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,689,996"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,691,727"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,690,016"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,690,643"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,690,893"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,691,014"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,691,722"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,691,739"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,689,906"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,689,921"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,689,936"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,689,861"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,689,952"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,689,962"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,689,789"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,689,904"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,689,802"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,689,856"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,689,858"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,689,920"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,689,803"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,689,787"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,689,712"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,689,967"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,689,777"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,689,964"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,689,860"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,689,774"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,689,778"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,689,862"
 مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2025/04/07,"28,715,044"
 المدينة المنوره,المدينة المنورة,القطاع العام,خدمة إلكترونية جزئيا,2025/04/07,"28,704,222"
 عسير,ابها,القطاع العام,خدمة إلكترونية جزئيا,2025/04/07,"28,705,918"
 جازان,جيزان,القطاع العام,خدمة إلكترونية جزئيا,2025/04/07,"28,703,643"
 جازان,جيزان,القطاع العام,خدمة إلكترونية جزئيا,2025/04/07,"28,704,953"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/07,"28,701,655"
 جازان,جيزان,القطاع العام,خدمة إلكترونية جزئيا,2025/04/07,"28,705,961"
 جازان,جيزان,القطاع العام,خدمة إلكترونية جزئيا,2025/04/07,"28,708,448"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/07,"28,706,466"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/07,"28,707,624"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/07,"28,707,611"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/07,"28,708,486"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/07,"28,707,610"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/07,"28,707,896"
