المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي للوكالة
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/01,"38,647,292"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/01,"38,647,317"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/01,"38,647,987"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/01,"38,647,997"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2025/04/01,"38,648,058"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/01,"38,648,055"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/01,"38,648,335"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2025/04/01,"38,647,849"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/01,"38,648,858"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,649,221"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,649,361"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,649,677"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,649,691"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,649,849"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,649,860"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,649,997"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,650,019"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,650,174"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2025/04/02,"38,650,217"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,650,226"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2025/04/02,"38,650,261"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,650,308"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,650,483"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,650,515"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,650,542"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,650,806"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,650,838"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2025/04/02,"38,650,791"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,650,882"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,650,929"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,650,988"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,651,194"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,651,217"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,651,239"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2025/04/02,"38,649,967"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2025/04/02,"38,650,398"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2025/04/02,"38,650,392"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2025/04/02,"38,650,425"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,651,587"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,652,111"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,652,151"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,652,524"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,652,994"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,653,008"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,653,291"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,653,612"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,653,628"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2025/04/03,"38,653,798"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,654,094"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,654,124"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,654,284"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,654,532"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,654,430"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,654,585"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,654,656"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,654,756"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,654,984"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,655,054"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,655,175"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,655,207"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,655,357"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/04,"38,655,438"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/04,"38,655,596"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/04,"38,655,610"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/04,"38,655,821"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/04,"38,655,829"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/04,"38,655,984"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/04,"38,656,233"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/04,"38,656,378"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/04,"38,656,388"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/04,"38,656,497"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/04,"38,656,696"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/04,"38,656,830"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/04,"38,657,294"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/04,"38,657,861"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/04,"38,657,704"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/04,"38,658,124"
