المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي للوكالة
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"39,987,045"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/06,"40,079,429"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/06,"40,080,577"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/08,"40,127,331"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/09,"40,140,189"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/10,"40,171,712"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/10,"40,169,032"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/14,"40,237,850"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/15,"40,254,293"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/15,"40,252,612"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/15,"40,256,014"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/15,"40,249,301"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/16,"40,264,262"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/17,"40,295,456"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/19,"40,317,459"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/20,"40,327,298"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/22,"40,384,619"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/23,"40,402,165"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/24,"40,426,802"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/27,"40,468,487"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/28,"40,492,555"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/29,"40,508,338"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/30,"40,533,791"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/08/01,"40,558,417"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/08/01,"40,558,360"
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,2025/08/03,"40,581,091"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/08/06,"40,646,713"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/08/10,"40,717,944"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/08/12,"40,745,224"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/08/12,"40,745,522"
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,2025/08/12,"40,748,004"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/08/13,"40,764,479"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/08/13,"40,763,799"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/08/13,"40,771,828"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/08/14,"40,792,804"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/08/17,"40,824,795"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/08/17,"40,822,682"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/08/18,"40,855,047"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/08/18,"40,842,287"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/08/20,"40,900,901"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/08/23,"40,928,476"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/08/23,"40,927,380"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/08/23,"40,931,750"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/08/24,"40,958,796"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/08/24,"40,959,134"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/08/24,"40,959,949"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/08/25,"40,967,148"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/08/26,"40,997,265"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/08/26,"40,991,364"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/08/27,"41,013,792"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/08/30,"41,049,372"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/08/30,"41,049,274"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/08/31,"41,066,229"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/08/31,"41,067,846"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/09/01,"41,085,792"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/09/01,"41,092,313"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/09/02,"41,113,819"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/09/04,"41,158,009"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/09/06,"41,182,720"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/09/08,"41,225,715"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/09/09,"41,245,532"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/09/09,"41,249,750"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/09/10,"41,257,448"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/09/11,"41,276,501"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/09/13,"41,298,367"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/09/13,"41,297,308"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2025/09/14,"41,316,009"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/09/14,"41,310,836"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/09/14,"41,326,819"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/09/16,"41,367,986"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/09/16,"41,362,725"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2025/09/18,"41,411,373"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2025/09/18,"41,408,468"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/09/20,"41,427,690"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/09/20,"41,420,854"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/09/21,"41,438,319"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/09/23,"41,474,197"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/09/29,"41,572,037"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/09/29,"41,559,807"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/09/29,"41,565,949"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/09/30,"41,592,035"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/09/30,"41,587,992"
