المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/01,"28,661,324"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/02,"28,667,351"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/02,"28,668,844"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/02,"28,670,033"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/03,"28,670,177"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/03,"28,673,853"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,700,017"
 الحدود الشمالية,عرعر,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,690,941"
 حائل,حائل,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,694,235"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,691,964"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,692,547"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,693,489"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,700,388"
 الحدود الشمالية,عرعر,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"28,690,163"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/07,"28,711,339"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/07,"28,711,342"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/07,"28,711,469"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/07,"28,711,538"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/07,"28,711,542"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/07,"28,711,593"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/07,"28,711,365"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/07,"28,711,391"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/07,"28,711,402"
