المنطقة,المدينة,نوع السند الرئيسي,تاريخ القرار ميلادي,الرقم المرجعي
 تبوك,تبوك,قسمة تركة,2025/06/22,"15,369,272"
 حائل,حائل,أوراق تجارية,2025/06/22,"15,369,273"
 حائل,حائل,قسمة تركة,2025/06/22,"15,369,277"
 حائل,حائل,عقود,2025/06/22,"15,369,268"
 القصيم,بريده,قسمة تركة,2025/06/23,"15,381,593"
 الرياض,الرياض,قسمة تركة,2025/06/25,"15,411,581"
 الرياض,الرياض,قسمة تركة,2025/06/25,"15,411,586"
 الرياض,الرياض,قسمة تركة,2025/06/25,"15,411,595"
 الرياض,الرياض,قسمة تركة,2025/06/25,"15,411,579"
 الرياض,الرياض,قسمة تركة,2025/06/25,"15,411,585"
 الرياض,الرياض,قسمة تركة,2025/06/25,"15,411,580"
 الرياض,الرياض,قسمة تركة,2025/06/25,"15,411,569"
 الرياض,الرياض,قسمة تركة,2025/06/25,"15,411,588"
 الرياض,الرياض,قسمة تركة,2025/06/25,"15,411,589"
 الرياض,الرياض,قسمة تركة,2025/06/25,"15,411,576"
 الرياض,الرياض,قسمة تركة,2025/06/25,"15,411,573"
 مكة المكرمه,جده,قسمة تركة,2025/06/25,"15,411,594"
 مكة المكرمه,جده,قسمة تركة,2025/06/25,"15,411,577"
 مكة المكرمه,جده,قسمة تركة,2025/06/25,"15,411,591"
 مكة المكرمه,جده,أوراق تجارية إلكترونية,2025/06/25,"15,411,578"
 مكة المكرمه,جده,قسمة تركة,2025/06/25,"15,411,593"
 مكة المكرمه,الطائف,قسمة تركة,2025/06/25,"15,411,583"
 مكة المكرمه,الطائف,قسمة تركة,2025/06/25,"15,411,566"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/06/25,"15,411,567"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/06/25,"15,411,584"
 القصيم,بريده,قسمة تركة,2025/06/25,"15,411,615"
 القصيم,بريده,قسمة تركة,2025/06/25,"15,411,587"
 الشرقية,حفر الباطن,قسمة تركة,2025/06/25,"15,411,590"
 عسير,ابها,قسمة تركة,2025/06/25,"15,411,571"
 عسير,ابها,مزاد,2025/06/25,"15,411,582"
 عسير,ابها,قسمة تركة,2025/06/25,"15,411,575"
 عسير,ابها,قسمة تركة,2025/06/25,"15,411,568"
 عسير,ابها,قسمة تركة,2025/06/25,"15,411,570"
 تبوك,تبوك,مزاد,2025/06/25,"15,411,574"
 الجوف,سكاكا,قسمة تركة,2025/06/25,"15,411,592"
 الرياض,الرياض,مزاد,2025/06/26,"15,420,285"
 الرياض,الرياض,مزاد,2025/06/26,"15,420,291"
 الرياض,الرياض,مزاد,2025/06/26,"15,420,289"
 عسير,ابها,مزاد,2025/06/26,"15,419,735"
 عسير,ابها,مزاد,2025/06/26,"15,419,747"
 عسير,ابها,مزاد,2025/06/26,"15,419,746"
 عسير,ابها,مزاد,2025/06/26,"15,419,745"
 عسير,ابها,مزاد,2025/06/26,"15,419,744"
 عسير,ابها,مزاد,2025/06/26,"15,419,738"
 عسير,ابها,مزاد,2025/06/26,"15,419,737"
 عسير,ابها,مزاد,2025/06/26,"15,419,736"
 الرياض,الرياض,قسمة تركة,2025/06/29,"15,449,947"
 الرياض,الرياض,قسمة تركة,2025/06/29,"15,449,941"
 الرياض,الرياض,قسمة تركة,2025/06/29,"15,449,946"
 الرياض,الرياض,قسمة تركة,2025/06/29,"15,450,035"
 الرياض,الرياض,قسمة تركة,2025/06/29,"15,449,810"
 الرياض,الرياض,مزاد,2025/06/29,"15,449,820"
 الرياض,الرياض,مزاد,2025/06/29,"15,449,819"
 الرياض,الرياض,قسمة تركة,2025/06/29,"15,449,943"
 الرياض,الرياض,قسمة تركة,2025/06/29,"15,449,817"
 الرياض,الرياض,قسمة تركة,2025/06/29,"15,449,940"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/06/29,"15,449,811"
 مكة المكرمه,مكة المكرمة,قسمة تركة,2025/06/29,"15,450,042"
 مكة المكرمه,جده,قسمة تركة,2025/06/29,"15,449,948"
 القصيم,بريده,قسمة تركة,2025/06/29,"15,449,816"
 القصيم,بريده,قسمة تركة,2025/06/29,"15,450,043"
 القصيم,بريده,قسمة تركة,2025/06/29,"15,449,818"
 القصيم,بريده,قسمة تركة,2025/06/29,"15,450,036"
 القصيم,بريده,مزاد,2025/06/29,"15,449,808"
 القصيم,بريده,قسمة تركة,2025/06/29,"15,449,822"
 القصيم,بريده,أوراق تجارية,2025/06/29,"15,450,044"
 الشرقية,الدمام,مزاد,2025/06/29,"15,450,038"
 الشرقية,الدمام,قسمة تركة,2025/06/29,"15,450,037"
 الشرقية,الدمام,قسمة تركة,2025/06/29,"15,450,039"
 الشرقية,الدمام,قسمة تركة,2025/06/29,"15,449,814"
 الشرقية,الاحساء,قسمة تركة,2025/06/29,"15,449,945"
 الشرقية,حفر الباطن,مزاد,2025/06/29,"15,450,040"
 الشرقية,حفر الباطن,مزاد,2025/06/29,"15,450,041"
 الشرقية,حفر الباطن,مزاد,2025/06/29,"15,450,045"
 عسير,ابها,قسمة تركة,2025/06/29,"15,449,815"
 تبوك,تبوك,قسمة تركة,2025/06/29,"15,449,812"
 تبوك,تبوك,قسمة تركة,2025/06/29,"15,449,821"
 حائل,حائل,مزاد,2025/06/29,"15,449,942"
 نجران,نجران,مزاد,2025/06/29,"15,449,813"
 الحدود الشمالية,عرعر,مزاد,2025/06/29,"15,449,944"
 الباحة,الباحه,أوراق تجارية,2025/06/29,"15,449,809"
 الرياض,الرياض,قسمة تركة,2025/06/30,"15,465,409"
 الرياض,الرياض,قسمة تركة,2025/06/30,"15,465,401"
 الرياض,الرياض,قسمة تركة,2025/06/30,"15,460,868"
 الرياض,الرياض,مزاد,2025/06/30,"15,460,901"
 الرياض,الرياض,مزاد,2025/06/30,"15,460,878"
 الرياض,الرياض,قسمة تركة,2025/06/30,"15,460,865"
 الرياض,الرياض,قسمة تركة,2025/06/30,"15,460,899"
 الرياض,الرياض,قسمة تركة,2025/06/30,"15,465,407"
 الرياض,الرياض,قسمة تركة,2025/06/30,"15,465,398"
 الرياض,الرياض,قسمة تركة,2025/06/30,"15,465,406"
 مكة المكرمه,مكة المكرمة,عقود,2025/06/30,"15,460,871"
 مكة المكرمه,مكة المكرمة,اخلاء,2025/06/30,"15,460,903"
 مكة المكرمه,جده,قسمة تركة,2025/06/30,"15,460,869"
 مكة المكرمه,جده,قسمة تركة,2025/06/30,"15,465,414"
 مكة المكرمه,جده,اخلاء,2025/06/30,"15,460,880"
 مكة المكرمه,جده,قسمة تركة,2025/06/30,"15,465,411"
 مكة المكرمه,جده,قسمة تركة,2025/06/30,"15,465,413"
 مكة المكرمه,جده,قسمة تركة,2025/06/30,"15,465,416"
 مكة المكرمه,جده,مزاد,2025/06/30,"15,460,867"
 مكة المكرمه,جده,قسمة تركة,2025/06/30,"15,460,874"
 مكة المكرمه,جده,قسمة تركة,2025/06/30,"15,465,408"
 مكة المكرمه,جده,قسمة تركة,2025/06/30,"15,465,417"
 مكة المكرمه,الطائف,قسمة تركة,2025/06/30,"15,460,875"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/06/30,"15,465,403"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/06/30,"15,460,877"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/06/30,"15,460,890"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/06/30,"15,465,415"
 المدينة المنوره,المدينة المنورة,عقود,2025/06/30,"15,465,402"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/06/30,"15,460,889"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/06/30,"15,460,870"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/06/30,"15,460,866"
 المدينة المنوره,المدينة المنورة,قسمة تركة,2025/06/30,"15,465,405"
 القصيم,بريده,قسمة تركة,2025/06/30,"15,460,907"
 القصيم,بريده,قسمة تركة,2025/06/30,"15,460,893"
 القصيم,بريده,قسمة تركة,2025/06/30,"15,465,419"
 القصيم,بريده,مزاد,2025/06/30,"15,460,885"
 القصيم,بريده,أوراق تجارية,2025/06/30,"15,460,873"
 الشرقية,الدمام,قسمة تركة,2025/06/30,"15,460,894"
 تبوك,تبوك,قسمة تركة,2025/06/30,"15,460,900"
 تبوك,تبوك,قسمة تركة,2025/06/30,"15,465,418"
 حائل,حائل,مزاد,2025/06/30,"15,465,410"
 حائل,حائل,مزاد,2025/06/30,"15,465,400"
 حائل,حائل,قسمة تركة,2025/06/30,"15,465,404"
 حائل,حائل,مزاد,2025/06/30,"15,465,412"
 الجوف,سكاكا,قسمة تركة,2025/06/30,"15,460,891"
 الحدود الشمالية,عرعر,قسمة تركة,2025/06/30,"15,460,886"
,,,,
