المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/01,"27,040,132"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/01,"27,039,012"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/01,"27,038,382"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/01,"27,037,497"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/01,"27,044,517"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/02,"27,064,959"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/02,"27,061,258"
 المدينة المنوره,المدينة المنورة,القطاع العام,خدمة إلكترونية جزئيا,2025/01/02,"27,060,179"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/05,"27,094,303"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/05,"27,100,239"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/07,"27,121,698"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/07,"27,120,298"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/07,"27,115,765"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/08,"27,135,769"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/09,"27,161,692"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/09,"27,159,168"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/09,"27,153,128"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/11,"27,178,530"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/11,"27,179,237"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/12,"27,194,406"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/12,"27,194,508"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/12,"27,186,886"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/12,"27,183,137"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/12,"27,187,315"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/12,"27,185,664"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/12,"27,186,670"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/13,"27,197,109"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/13,"27,201,889"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/13,"27,197,393"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/13,"27,201,221"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/13,"27,198,576"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/14,"27,222,628"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/15,"27,238,340"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/15,"27,235,392"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/15,"27,233,961"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/15,"27,233,770"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/15,"27,235,111"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/15,"27,236,715"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/15,"27,239,994"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/15,"27,240,132"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/15,"27,241,173"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/16,"27,255,620"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/16,"27,253,398"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/16,"27,254,902"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/19,"27,288,649"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/19,"27,291,194"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/01/20,"27,319,342"
