المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,386,386"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,380,731"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,380,670"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,380,931"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,391,414"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,381,252"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,380,728"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,390,860"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,382,220"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,380,763"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,380,870"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,381,022"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,381,213"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,379,577"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,379,944"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/01,"32,391,510"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,406,452"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,421,462"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,412,380"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,412,715"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,412,009"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,416,836"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,412,971"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,410,808"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,413,380"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/02,"32,413,560"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/03,"32,433,740"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,450,220"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,461,483"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,450,333"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,460,463"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,450,508"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,447,758"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2025/10/05,"32,451,358"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/06,"32,472,274"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/06,"32,472,254"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2025/10/06,"32,485,374"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/06,"32,474,915"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/06,"32,472,165"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/06,"32,479,979"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/07,"32,495,709"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/07,"32,497,764"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2025/10/08,"32,529,953"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2025/10/08,"32,537,793"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2025/10/08,"32,537,668"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/08,"32,537,931"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/08,"32,538,111"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/08,"32,535,780"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/08,"32,519,983"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/08,"32,529,996"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/08,"32,531,261"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/08,"32,529,845"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/08,"32,532,201"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2025/10/09,"32,546,204"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2025/10/09,"32,543,919"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/09,"32,545,550"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2025/10/09,"32,545,632"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/09,"32,545,720"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2025/10/09,"32,552,496"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/11,"32,573,909"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/12,"32,581,413"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2025/10/12,"32,582,019"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/12,"32,578,916"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/12,"32,581,827"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/12,"32,578,847"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/12,"32,581,020"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/12,"32,579,344"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2025/10/12,"32,583,968"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/10/12,"32,579,684"
