المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"30,424,522"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"30,408,588"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"30,408,608"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"30,408,655"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"30,428,270"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"30,417,094"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"30,415,625"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"30,419,835"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"30,423,738"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"30,417,150"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"30,419,888"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"30,420,669"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"30,424,547"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"30,423,801"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"30,425,290"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"30,423,168"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"30,423,197"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"30,416,630"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"30,415,671"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"30,408,656"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"30,408,593"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"30,408,654"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"30,427,413"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"30,430,082"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"30,428,281"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"30,429,916"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"30,452,366"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"30,458,828"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"30,437,227"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"30,441,352"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"30,458,666"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"30,451,517"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"30,458,350"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"30,449,748"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"30,457,075"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"30,443,758"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"30,454,758"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"30,456,780"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"30,443,893"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"30,442,467"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"30,440,587"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"30,437,220"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"30,441,354"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"30,449,770"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"30,457,050"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"30,452,384"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"30,443,913"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"30,457,123"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"30,456,786"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"30,446,149"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"30,451,548"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"30,454,772"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"30,443,823"
