المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/07/20,"30,896,681"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/07/20,"30,896,692"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/07/21,"30,910,214"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/07/21,"30,911,937"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/07/21,"30,907,009"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/07/21,"30,911,606"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/07/21,"30,910,048"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/07/21,"30,909,755"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/07/21,"30,911,805"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/08/10,"31,346,116"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/08/24,"31,621,754"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/08/24,"31,622,098"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/09/01,"31,815,124"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/09/17,"32,136,972"
 الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/09/17,"32,110,789"
,,,,,
