المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/01,"27,048,710"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/01,"27,045,536"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/01,"27,038,148"
 الشرقية,الجبيل,القطاع العام,خدمة إلكترونية جزئيا,2025/01/01,"27,039,279"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/02,"27,061,013"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/02,"27,061,319"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/02,"27,060,476"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/02,"27,060,458"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/02,"27,058,109"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/02,"27,053,785"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/05,"27,089,448"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/05,"27,099,785"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/05,"27,091,210"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/05,"27,094,043"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/06,"27,112,916"
 القصيم,عنيزه,القطاع العام,خدمة إلكترونية جزئيا,2025/01/07,"27,124,516"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/08,"27,135,732"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/08,"27,136,080"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/09,"27,159,797"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/11,"27,176,323"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/12,"27,194,187"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/12,"27,186,721"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/12,"27,186,995"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/12,"27,190,467"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/12,"27,181,864"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/12,"27,185,464"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/13,"27,199,255"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/13,"27,204,298"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/13,"27,196,391"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/14,"27,231,762"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/14,"27,231,382"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/14,"27,231,633"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/14,"27,230,978"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/14,"27,231,998"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/14,"27,216,316"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/15,"27,249,037"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/15,"27,249,833"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/15,"27,234,608"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/15,"27,234,313"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/16,"27,255,500"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/16,"27,272,238"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/16,"27,267,807"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/16,"27,252,110"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/16,"27,254,551"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/16,"27,254,815"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/16,"27,257,311"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/16,"27,263,867"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/16,"27,258,096"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/16,"27,257,946"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/19,"27,300,833"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/19,"27,290,360"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/19,"27,309,898"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/19,"27,310,102"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/19,"27,301,367"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/20,"27,330,568"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/20,"27,330,050"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/20,"27,315,234"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/20,"27,314,806"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية جزئيا,2025/01/20,"27,312,299"
