المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي للوكالة
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,602,595"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,602,705"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,602,713"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,602,841"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,603,164"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,603,340"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,603,917"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,604,027"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,604,349"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,604,363"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,604,529"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,605,296"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,605,531"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,607,040"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,607,124"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,608,276"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,608,457"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,609,017"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,609,118"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,609,387"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,611,087"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,613,540"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,613,620"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,613,817"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,615,152"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,615,474"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,615,536"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,615,847"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,616,036"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,616,332"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,616,436"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,617,026"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,617,318"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,617,330"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,617,508"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,617,767"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,617,868"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,617,989"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,618,093"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,618,158"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,618,370"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,618,741"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,620,747"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,620,913"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,620,921"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,620,923"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,621,168"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,621,594"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,621,618"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,621,640"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,622,282"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,622,286"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,622,387"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,623,251"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,623,529"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,623,552"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,623,878"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,624,316"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/01,"41,624,579"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,626,527"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,626,662"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,626,910"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,626,912"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,626,993"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,627,347"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,627,349"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,628,096"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,628,479"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,629,476"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,629,695"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,629,914"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,630,720"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,631,294"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,632,278"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,632,703"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,634,348"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,635,507"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,635,650"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,635,840"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,635,997"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,636,200"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,637,000"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,637,492"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,637,717"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,638,701"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,638,840"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,639,065"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,639,407"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,639,572"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,639,803"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,639,937"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,640,656"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,640,804"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,640,848"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,640,931"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,641,080"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,641,603"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2025/10/02,"41,641,574"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2025/10/02,"41,634,587"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2025/10/02,"41,634,435"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2025/10/02,"41,640,283"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2025/10/02,"41,640,080"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2025/10/02,"41,639,852"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2025/10/02,"41,634,934"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2025/10/02,"41,634,868"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/03,"41,642,179"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/03,"41,642,694"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/03,"41,642,854"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/03,"41,642,949"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/03,"41,643,013"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/03,"41,643,219"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2025/10/03,"41,643,302"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2025/10/03,"41,643,415"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/03,"41,643,470"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/03,"41,643,485"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2025/10/03,"41,643,525"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/03,"41,643,570"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/03,"41,644,646"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/03,"41,645,150"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/03,"41,646,672"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/03,"41,646,893"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/03,"41,646,895"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/03,"41,647,168"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/03,"41,647,573"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,648,201"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,648,253"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,649,318"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,649,818"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,650,492"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,651,582"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,651,632"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,652,405"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,652,816"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,653,086"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,653,187"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,653,341"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,653,507"
