القائمة الرئيسية   Main List,,,,,,,,,,,,,,,,مؤسسات الإقراض المتخصصة الحكومية       Government Specialized Credit Institutions,
"Table 3: Disbursements, Repayments & Net Lending Of Government Specialized Credit Institutions",,,,,,,,,,,,,,,,جدول 3: القروض المنصــرفة والمسـددة والصــافية لمؤسســات الإقراض المتـخصصـــة الحكومية ,
(Million ﷼),,,,,,,,,,,,,,,,(مليون ﷼),
,,صندوق التنمية الزراعية,,,بنك التنمية الاجتماعية,,,صندوق التنمية الصناعية السعودي,,,صندوق التنمية العقارية ,,,المجموع ,,,
الفترة,,Agricultural  Dev. Fund,,,Social Development Bank,,,Saudi Industrial Dev. Fund,,,Real Estate Dev. Fund,,,Total,,,
Period,,مصروفات ,تسديدات ,صافي الإقراض,مصروفات ,تسديدات ,صافي الإقراض,مصروفات ,تسديدات ,صافي الإقراض,مصروفات ,تسديدات ,صافي الإقراض,مصروفات ,تسديدات ,صافي الإقراض,
,,Disburs.,Repay.,Net lending,Disburs.,Repay.,Net lending,Disburs.,Repay.,Net lending,Disburs.,Repay.,Net lending,Disburs.,Repay.,Net lending,
1998,,604.79999999999995,215.3,389.49999999999994,352.6,290.7,61.900000000000034,1922,999.90000000000009,922.09999999999991,1633.298,2153.6010000000001,-520.30300000000011,4512.6980000000003,3659.5010000000002,853.19699999999989,
Q4,1999,320.5,56,264.5,83.7,81.099999999999994,2.6000000000000085,507.3,230.9,276.39999999999998,909.3,503.5,405.79999999999995,1820.8,871.5,949.3
Q1,2000,171.7,193.8,-22.100000000000023,68.2,76.8,-8.5999999999999943,234.1,335.8,-101.70000000000002,419.6,488.6,-69,893.6,1095,-201.40000000000003
Q2,2000,157.6,229.9,-72.300000000000011,90.6,81.400000000000006,9.1999999999999886,179.3,259.10000000000002,-79.800000000000011,482.4,642.6,-160.20000000000005,909.9,1213,-303.10000000000008
Q3,2000,141.76,191.33,-49.570000000000022,82.5,72.400000000000006,10.099999999999994,313.7,318.89999999999998,-5.1999999999999886,468.41,549.45000000000005,-81.04000000000002,1006.3700000000001,1132.08,-125.71000000000004
Q4,2000,318.89999999999998,237.8,81.099999999999966,80.099999999999994,76.099999999999994,4,356.3,262.7,93.600000000000023,510.1,561.1,-51,1265.4000000000001,1137.6999999999998,127.69999999999999
Q1,2001,157,110,47,66.099999999999994,71.3,-5.2000000000000028,177.1,331.9,-154.79999999999998,437.5,541.1,-103.60000000000002,837.7,1054.3000000000002,-216.60000000000002
Q2,2001,120.4,190.3,-69.900000000000006,89.9,87.3,2.6000000000000085,242.2,358.5,-116.30000000000001,472.6,708.1,-235.5,925.1,1344.2,-419.1
Q3,2001,365.1,190.3,174.8,82.1,73.099999999999994,9,212.9,340.5,-127.6,463.2,570.70000000000005,-107.50000000000006,1123.3,1174.5999999999999,-51.30000000000004
Q4,2001,461.6,81.2,380.40000000000003,79.5,81.900000000000006,-2.4000000000000057,332.7,585.70000000000005,-253.00000000000006,858.2,570,288.20000000000005,1732,1318.8000000000002,413.2
Q1,2002,395,91,304,83,92,-9,271,213,58,586,624,-38,1335,1020,315
Q2,2002,343,79,264,103,79,24,451,477,-26,578,671,-93,1475,1306,169
Q3,2002,308,234,74,85,79,6,199,159,40,590,521,69,1182,993,189
Q4,2002,274,88,186,77,64,13,299,692,-393,510,474,36,1160,1318,-158
Q1,2003,124,119,5,167,98,69,241,117,124,653,500.4,152.60000000000002,1185,834.4,350.6
Q2,2003,248.1,132.9,115.19999999999999,129.19999999999999,91,38.199999999999989,268.89999999999998,536.5,-267.60000000000002,541.79999999999995,620.4,-78.600000000000023,1188,1380.8,-192.80000000000007
Q3,2003,154.30000000000001,63.1,91.200000000000017,119.4,81.599999999999994,37.800000000000011,290.3,236.4,53.900000000000006,525.79999999999995,532.70000000000005,-6.9000000000000909,1089.8,913.80000000000007,175.99999999999994
Q4,2003,138.19999999999999,206,-67.800000000000011,96.7,99.2,-2.5,511.9,512.6,-0.70000000000004547,539.9,545.95000000000005,-6.0500000000000682,1286.6999999999998,1363.75,-77.050000000000125
Q1,2004,97.1,236.3,-139.20000000000002,89.6,90.1,-0.5,133.80000000000001,210.3,-76.5,409.7,468.8,-59.100000000000023,730.2,1005.5,-275.30000000000007
Q2,2004,173.9,215.8,-41.900000000000006,117.7,101.3,16.400000000000006,401.7,504.6,-102.90000000000003,432.1,584.90000000000009,-152.80000000000007,1125.4000000000001,1406.6000000000001,-281.2000000000001
Q3,2004,206.1,273.5,-67.400000000000006,100.2,93.2,7,676.2,318,358.20000000000005,465.4,521.16999999999996,-55.769999999999982,1447.9,1205.8699999999999,242.03000000000009
Q4,2004,175.3,163.19999999999999,12.100000000000023,144.1,118.7,25.399999999999991,556,473.7,82.300000000000011,465.9,610.4,-144.5,1341.3,1366,-24.699999999999974
Q1,2005,105.9,86.6,19.300000000000011,102.8,102.4,0.39999999999999147,96.9,314.7,-217.79999999999998,506.3,621.5,-115.19999999999999,811.90000000000009,1125.2,-313.29999999999995
Q2,2005,139.5,119.3,20.200000000000003,120.5,114,6.5,704.3,608,96.299999999999955,567.46,670.08,-102.62,1531.76,1511.38,20.379999999999953
Q3,2005,51,23.8,27.2,144.19999999999999,99.3,44.899999999999991,388.4,396,-7.6000000000000227,700.4,583.74,116.65999999999997,1284,1102.8400000000001,181.15999999999994
Q4,2005,680.1,680,0.10000000000002274,123.1,121.3,1.7999999999999972,966.5,473.5,493,741.5,746.95,-5.4500000000000455,2511.1999999999998,2021.75,489.45
Q1,2006,270.7,144.5,126.19999999999999,182,115.9,66.099999999999994,498.3,353.5,144.80000000000001,933.25,567.6,365.65,1884.25,1181.5,702.75
Q2,2006,239.5,102,137.5,220,122.96,97.04,574,400.93,173.07,1095.72,465.42,630.29999999999995,2129.2200000000003,1091.31,1037.9099999999999
Q3,2006,114.6,155.75,-41.150000000000006,190,119.1,70.900000000000006,656.3,425.8,230.49999999999994,1104.0999999999999,436.14,667.95999999999992,2065,1136.79,928.20999999999981
Q4,2006,98.5,73.2,25.299999999999997,144,128,16,1222.5,478.14,744.36,831.6,360.30999999999995,471.29000000000008,2296.6,1039.6499999999999,1256.95
Q1,2007,107.6,134.19999999999999,-26.599999999999994,185.2,138.99,46.20999999999998,981.68,387.48,594.19999999999993,723.3,412.99,310.30999999999995,1997.78,1073.6600000000001,924.11999999999989
Q2,2007,215.89,205.17,10.719999999999999,259.95,143.33000000000001,116.61999999999998,984.49,306.67,677.81999999999994,810.84999999999991,7.0000000000000001E-3,810.84299999999996,2271.1799999999998,655.17700000000002,1616.0029999999997
Q3,2007,207,236.3,-29.300000000000011,340.17,134.65,205.52,1019.3000000000001,463.3,556,1188.2,442.7,745.5,2754.67,1276.95,1477.72
Q4,2007,134.28,107.85,26.430000000000007,254.46,137.13999999999999,117.32000000000002,1258.52,367.91,890.6099999999999,835.82999999999993,1182.8200000000002,-346.99000000000024,2483.09,1795.7200000000003,687.36999999999966
Q1,2008,119.4,163.1,-43.699999999999989,309.3,62.3,247,498.5,539.79999999999995,-41.299999999999955,1097.0999999999999,392.7,704.39999999999986,2024.3,1157.8999999999999,866.39999999999986
Q2,2008,176.96,125.93,51.03,1916.2,184.16800000000001,1732.0320000000002,1685.57,340.06,1345.51,1618.2,1182.0999999999999,436.10000000000014,5396.9299999999994,1832.2579999999998,3564.6720000000005
Q3,2008,146.5,133.30000000000001,13.199999999999989,2287,491,1796,1224.48,422.94,801.54,1211.5519999999999,775.3,436.25199999999995,4869.5320000000002,1822.54,3046.9919999999997
Q4,2008,173.1,106.9,66.199999999999989,4677.03,140.4,4536.63,1647.9,438.4,1209.5,1061.0999999999999,604.29999999999995,456.79999999999995,7559.130000000001,1290,6269.13
Q1,2009,127,106.5,20.5,2764,364,2400,656.7,513.29999999999995,143.40000000000009,1192,519.70000000000005,672.3,4739.7,1503.5,3236.2
