القائمة الرئيسية   Main List,,,,,,,,,,,,,,, الأرقام القياسية للأسعار       Price Indices
Table 1: Consumer Price Indices By Expenditure Divisions,,,,,,,,,,,,,,,جدول 1: الأرقام القياسية لأسعار المستهلك حسب أقسام الإنفاق
 ( 2023=100 ),,,,,,,,,,,,,,, ( 2023=100 )
متوسط,,الرقم,الاغذية,,الملابس,السكن والمياه والكهرباء,الأثاث والأجهزة المنزلية,الصحة,النقل ,المعلومات,الترفيه والرياضة,خدمات ,المطاعم,التأمين,العناية الشخصية والحماية الاجتماعية
الفترة,,القياسي,والمشروبات,التبغ,والاحذية, والغاز و أنواع وقود أخرى,والصيانة الدورية للمنزل,,,والاتصالات, والثقافة,التعليم,وخدمات الإقامة,والخدمات المالية, والسلع والخدمات الأخرى
,,العام,Food ,Tobacco,Clothing  ,"Housing , Water, Electricity, Gas, and other fuels","Furnishings, Household Equipment and Routine Household Maintenance",Health,Transport,Information,"Recreation, Sport and Culture",Education Services,Restaurants and Accommodation Services,Insurance and Financial Services,"Personal Care, Social Protection and Miscellaneous Goods and Services"
Period,,General,and,Toobcco,and,,,,, and ,,Education,Restaurants and Hotels,,
Average,,Index, beverages,,Footwear,,,,,Communication,,,,,
,,,,Toobcco,,,,,,,,Education,Restaurants and Hotels,,
42369,,87.706557052364801,78.219040626383801,49.675156295312703,114.752601696371,101.817488245607,90.406046348502301,89.053300489484101,73.573595682376506,90.169675445298196,73.254873263433794,93.749583625200003,75.055759529799303,64.218261785622701,89.534254884709796
42400,,89.859149753427701,78.125886222565896,49.920070883263797,114.925145847659,108.17688406301301,90.460352163634298,89.482005577646206,78.530464337851797,90.198665299886201,71.818377105347096,93.749583625200003,74.8901261270303,65.114474783503596,90.123706414074306
42429,,89.959437235891002,77.711942973468794,50.0642932634928,115.031001260785,109.147154987381,90.763289052931398,89.486082646966807,78.490200017575603,90.273430692975694,71.509358131579106,93.749583625200003,74.580977817142497,64.197149014095004,90.134518865396402
42460,,89.970162646458107,77.267070906998796,57.297571688204499,114.41454345715999,109.088220673683,90.868794863732205,89.577303002307602,78.627070102549297,90.443313014343104,71.775450680937894,93.749583625200003,74.613470694094602,64.197149014095004,90.274753752318901
42490,,90.052795501062704,77.408240686293496,57.772387389612298,114.706571161436,109.454875328006,90.852971194732007,90.394112961250997,78.239282549043807,90.5324588547319,71.245461802196104,93.749583625200003,74.644571282190498,64.197149014095004,90.474297549842305
42521,,89.958779906255103,76.902647022066702,57.739685176998599,114.27360752011199,109.59544119842499,90.516112085529301,90.418714093620906,78.067148293732103,90.588918975438503,71.992647237658502,93.749583625200003,74.808132967990105,64.197149014095004,90.540010198304401
42551,,89.944786600549193,77.071449104954695,57.739685176998599,115.742991039503,109.735378252053,90.006027156720705,90.384759722770795,77.548553128010695,90.624090676835095,71.228599939170095,93.749583625200003,75.014546153022494,64.197149014095004,90.510815434630103
42582,,90.055297206588506,77.034894233137194,57.739685176998599,115.424191546719,109.62711698855,90.368882280742199,90.378333676153503,78.132776871808403,90.405850933068393,72.275704971716294,93.749583625200003,75.3967809544868,64.978697744022597,90.313714318299802
42613,,89.877382700640197,76.737282303400704,57.739685176998599,114.670929450215,109.67515878448199,90.152736342929899,90.337774388763094,77.710246376897601,90.4952474040076,71.776857418497301,93.749583625200003,75.4003962910094,64.176045704534204,90.317270145507905
42643,,89.931262720555594,77.175365707149794,57.731327221702202,115.025660007019,109.593562318566,90.807993010835801,90.352458854187205,77.584567852764593,90.247655068045404,71.025736981330596,93.749583625200003,74.931799908842606,64.176045704534204,90.480316234214499
42674,,89.841283317164297,77.001731909845404,57.655306921205401,114.649123738612,109.371970420336,91.209132050591506,90.392282208932301,77.533577049340707,90.130221445071399,70.997542517775102,93.640354663474099,75.055562271865199,64.176045704534204,90.392946114959699
42704,,89.517965274165704,76.597587249748798,57.7364059523252,114.09082252382299,108.70864151983901,90.5969183055889,90.356660242261299,77.605662714958399,89.893291111561496,70.829255948058602,93.640354663474099,75.102175550514602,64.921033955587902,90.0497837577486
42735,,89.302124196502106,76.107737602874195,57.675678439516098,113.653171941766,108.712064301086,90.614488582411497,90.277728298980193,77.227973486498698,89.586197487582893,70.644022570589001,93.640354663474099,74.917302929862302,64.887687554536697,90.091527235069904
42766,,89.229000962442996,75.606785601317299,57.7331213967012,113.475903399732,108.61119941659901,90.654130970047603,90.318850581899596,77.270269226607496,89.587125387442597,70.617694690645394,93.578967591550693,75.418296716048602,64.881333342033997,90.289650621110496
42794,,89.388938122721399,76.201072026866996,57.696110265905702,113.420641342452,108.540402988004,91.0742605952438,90.325151722892699,77.401858446536707,89.454582828360302,71.5435317941336,93.578967591550693,75.222423585181104,64.914015727487097,90.164188644465597
42825,,89.2652370199514,76.357271913453204,57.805128989106201,113.106560384101,108.034367179868,90.852519580318997,90.292038811509798,77.329294357380405,89.353873240736604,71.606104824174096,93.578967591550693,75.295393407484198,64.912127717586003,90.007811910286506
42855,,89.318882971072995,76.752722800427193,57.805128989106201,113.49805684688199,107.919057068341,90.774031858954302,90.204356680966498,77.446480951648496,89.378505056677795,71.409283393322596,93.554701827474204,75.212391074406099,64.897601357382001,89.811075079148907
42886,,89.286495789471203,76.616984051648799,57.805128989106201,113.25511011647301,107.98711792850899,90.541908364902298,90.192805584239196,77.480375248833397,89.1778614176106,71.273481336802504,93.554701827474204,75.150242568394404,64.898908021690602,90.041134446900699
42916,,89.204296260251198,76.348491530730698,58.698602068334999,113.559559850835,107.796407974915,90.221321330981993,90.182545414141202,77.333771878997894,89.148334963291404,71.947701433984406,93.554701827474204,75.177427087480993,64.991460893406398,90.2076537660989
42947,,89.184298971869495,76.348491530730698,58.698602068334999,113.559559850835,107.701920076523,90.221321330981993,90.182545414141202,77.333771878997894,89.148334963291404,71.947701433984406,93.554701827474204,75.177427087480993,64.991460893406398,90.2076537660989
42978,,89.027332511469297,76.348491530730698,58.698602068334999,113.559559850835,106.96238744924101,90.221321330981993,90.182545414141202,77.333771878997894,89.148334963291404,71.947701433984406,93.554701827474204,75.177427087480993,64.991460893406398,90.2076537660989
43008,,89.177122120524999,76.538755298210603,58.888491270566902,111.855514858316,108.353788199973,89.257956881318293,90.188961740992497,77.003205229783802,89.034430395311006,72.152059167983197,94.151021187763703,74.854741912548107,64.991460893406398,90.121783038826607
43039,,89.010676802947799,76.439069835769899,58.888491270566902,110.98279214092,108.07776036479601,88.703917858065097,90.125763564429107,77.059807757640797,88.954804708063193,72.197175539826006,94.151021187763703,74.520222926606095,65.411812902204403,90.087951066480102
43069,,88.547845281756096,75.954312209841305,58.888491270566902,110.045148984976,106.734540994707,88.487077376618203,90.148833618498898,76.942999620393095,88.822547153086006,72.221142448383105,94.151021187763703,74.556535216118505,65.849164998543401,90.012213394989999
43100,,88.361615940233094,76.002923720544601,58.888491270566902,109.030233648592,106.053688544331,88.352659436358607,90.130300014766405,76.967460816724,88.819564783832504,72.134665050211794,94.151021187763703,74.490273228949306,65.698620287672895,89.984051789732305
43131,,91.962052846675306,80.008656809782707,88.389672391203803,101.370532607421,108.123186542174,89.627729386076297,96.167270157862404,83.535920787725999,91.741885855758696,87.3000867614291,94.235476402133699,79.974350236858797,82.930297861732299,89.865888275316195
43159,,92.000489634530396,80.272291068676594,88.445991658186699,101.38153224407201,108.032252051987,89.699319092215006,96.028357557345799,83.419704088679097,91.681744041532099,86.126677322728497,94.235476402133699,80.402106282465795,82.936703010661603,90.207976510698103
43190,,91.836926198487902,79.995694162506993,88.412899463213606,101.802422401219,107.531203419498,89.667231179242194,96.154078434388097,83.398779403048096,91.677415223742898,85.804175650298703,94.235476402133699,80.282241869339202,82.976159146578695,90.268085886101503
43220,,91.653294466256696,80.298813099619593,88.3913469497938,101.168344412693,106.68474765497599,89.512484051115507,95.840834883759896,83.1270750211295,91.558823014287299,86.019258755928206,94.555394807067003,80.648360946016894,82.949160180783494,90.030293024406902
43251,,91.334573106927706,79.793274548681595,88.3923541319744,100.827283306867,105.939485236316,89.4834213340595,96.164901073092906,83.030721385422794,91.472765128807296,85.690551389317704,94.555394807067003,80.730232336692097,82.927955281109007,89.803939483065605
43281,,91.393200940346404,80.398977183836095,88.335054569616602,101.473219578558,105.17238555925999,89.603178014529306,95.901944403455005,83.193479542778505,91.272941460640098,86.909100304473796,94.555394807067003,80.954370634700197,82.971216238079904,90.089516612765806
43312,,91.310582745814003,81.102035779403195,88.379660809454407,101.028337165267,104.057583304906,89.437003420399705,95.938040262603494,83.175548684918795,91.246383021871495,87.853220850653102,94.555394807067003,81.540740882294102,82.8321232712577,89.957129682218806
43343,,91.1743410057841,81.026441618769994,88.405267710802605,100.93254273429,103.368308735152,89.477763947062797,95.932845011090606,83.2493729870084,91.221332919915795,87.824258317059602,94.555394807067003,82.148337399602596,83.078394762993497,89.661734524593996
43373,,91.072252952899902,81.451511562362498,88.376197321012697,101.15505659744601,102.724564224587,89.522575604964103,95.896959184537906,83.2112612977471,90.974182841495505,86.369149366077906,95.092756178636904,81.856007595064099,83.280065333622503,89.811867487927302
43404,,90.813501052217305,81.655760378904006,88.451433965951693,100.73126042405001,101.890520148071,89.2031981368619,95.435605236478494,82.960012453439504,90.792966256984997,86.024465873119993,95.092756178636904,81.700641474115699,83.236921629643007,90.158396197270207
43434,,90.606289390682207,81.585381225260903,88.439829075675604,100.608058699107,101.01590616979701,89.462770747151794,95.554377929133196,83.095290506179296,90.740374649203403,86.099817426145904,95.092756178636904,81.458193945529601,83.243485881911695,90.102244425503002
43465,,90.2839678314146,81.133670276751104,88.440654296590495,100.695539808501,100.20047400744799,89.384443502905597,95.271711315396303,82.9478191639339,90.655976144639098,86.013162281862094,95.092756178636904,81.416712473885497,83.231784151078699,90.049565660784197
43496,,89.413378360998294,81.9279684085637,88.735044343501499,100.312896862165,95.903643498144106,89.547210105503694,94.967000591143105,82.483176744536294,90.161777161014001,84.757988271400293,95.673434475116807,82.648498203163101,83.442619656979502,90.301525855113994
43524,,89.204247516182903,81.716909824650799,88.686645910045996,100.341989191604,95.286614043952497,89.140001844229602,95.061594580442502,82.437083448973596,90.068340094541298,84.667896359067399,95.673434475116807,82.925114764464297,83.423096937953403,90.4874068432363
43555,,89.1153371388409,81.842543326784906,88.627624420786603,100.443114446257,94.975462970455297,89.143809932196604,94.801734621772994,82.335106635017098,89.967666585390603,84.4504134547539,95.673434475116807,82.776616872901101,83.412007739297906,90.460136819291094
43585,,89.104862712157399,81.929325470199501,88.611517591956598,100.248089670716,94.530601077971198,89.213163830061603,94.933034272545797,83.042691705703106,89.824588477272798,84.213018581833893,96.020227176671796,82.908059407394703,83.368505955563705,90.488200493820599
43616,,89.164263061890907,82.110093753267506,88.481214894519994,101.194605548559,94.212712061655495,89.415460638238898,95.030417030328096,83.106035943068406,89.896512566866306,84.542180996493997,96.020227176671796,82.987518077169895,83.389545036768695,90.558489666670795
43646,,89.303908566309502,82.288818293128898,88.475084519014302,100.936819326921,93.833103327992603,89.320338941868201,94.566024336207505,83.615034698403207,89.9735920986503,87.365370537539604,96.020227176671796,83.725147076102004,83.651314430581806,91.365122621736205
43677,,89.462180038277594,82.046291552617603,88.486083625369901,100.70434624308,93.830275257519801,90.378585670926796,95.457972943451395,84.144574262394798,89.847998888042497,87.8905933237114,96.020227176671796,83.917712595288506,83.608199450330801,92.279667925046994
43708,,89.5539022615785,82.743146963675002,88.386061476825304,100.86894957010701,93.478434036752304,90.874920727615006,95.330051414686693,83.929908886463494,89.735208100134102,87.753477167543394,96.020227176671796,84.112889914144901,83.652150126350193,92.639305607634896
43738,,89.751054704792395,83.377402414009197,88.393839984473104,99.8592739729622,93.569736149023697,91.078688422275604,94.995195508318801,83.7765146486269,89.858422880254693,87.354343069507095,97.626723815306093,84.441741513635293,83.668913602115794,93.117853882111703
43769,,89.665228531290396,83.524916976371301,88.457584411966195,99.736476325261904,93.360245406890797,91.009021793285598,95.201938982937605,83.507762278455601,89.680002373795503,86.777684396957298,97.626723815306093,84.353587375046004,83.661398777025894,93.381571794723996
43799,,89.492477235101205,83.439554437226406,88.485391228978301,99.703660894498896,92.658196160290103,91.200809573529298,95.219122568671906,83.599798214692996,89.692474222389095,86.715790443798497,97.626723815306093,84.2840052023531,83.686256810123695,93.369839821312894
43830,,89.899934846209305,83.515026661136005,88.467168755855994,100.03341778585499,94.150480435949305,91.288578698559206,95.4338139737131,83.394276671564498,89.689017545639203,86.638607880977304,97.626723815306093,84.453477968476193,83.692516080432796,93.507006841182402
43861,,89.796738045432605,83.398987806056994,90.3382987616436,99.543592029597306,93.570238022072999,91.224035728462695,95.639288723950798,83.394192222616098,89.433381036939593,88.372071472526699,97.726833611766196,85.094723919121705,83.726079473492504,93.660247861279203
43890,,89.975933928671907,84.184476429444302,88.659423953913702,99.455479947845603,94.190853431213498,91.1287044730839,95.260761444439794,83.688476922310798,89.583500754451094,85.595396454839403,97.626723815306093,84.172650330889795,83.7540622959731,93.639282449852999
43921,,90.097678519024299,84.738119587355996,88.719366468624898,100.13670415601401,93.892053817385502,91.546992313098201,95.248259078914799,83.803813048307205,89.491293708745999,86.055066478271897,97.626723815306093,84.020808382177606,83.876470667833999,93.846345049226898
43951,,89.922977168917001,86.332741667955005,88.746045978489306,100.16105148595,93.404504019918406,92.032007976740204,95.7189429396755,80.646305959257106,89.261012808110195,85.544483025143094,97.684615778740493,83.677312489650603,83.988281987352394,93.698563177245305
43982,,89.643046655463905,87.082316245787197,88.827104460554594,100.34383041692401,93.253099406443496,91.749338186814995,95.703970716658304,77.398148641490195,89.271126312098801,85.497170362138405,97.684615778740493,83.818683611483905,82.737273542783896,93.625468692974195
44012,,89.292997456677298,86.703155539039997,88.857445499581303,99.002662228357195,92.536251541945106,92.070351478750794,95.676360432962994,76.676637725316098,89.463558083879605,85.830415426556598,97.684615778740493,83.990794119335106,83.377047355536206,93.418643760560599
44043,,94.8915657155394,93.271928407678104,98.947102942456098,106.12668365462901,94.232323134644005,99.892774487657206,98.460200124359304,86.927324609766202,98.374371313874505,87.186840127040796,97.684615778740493,90.447497738985305,94.535634959889606,98.684348804043793
44074,,95.007683005399002,93.476832252543701,99.157568785269703,106.5393291546,93.818321033794803,99.898420651114094,98.500840224471602,88.241703142037196,98.220094014306795,86.371132447661296,97.684615778740493,90.828007660589805,94.724439818414496,99.245732440191503
44104,,94.688526505421905,93.599928347109397,99.309088545919806,105.735839846112,93.866013652752102,100.103084409,98.508146858675602,88.817859567955196,98.386406031266006,86.287174051623296,88.285577093978603,90.728872596080393,95.264020790343693,99.546364520256702
44135,,94.875234597165004,94.139795713284499,99.320540683164594,106.328149373207,93.894207236612004,100.248881930953,98.921167812846704,88.295062076915698,99.361584247368199,86.061731283921901,88.042641378650202,91.034460121918201,96.824429331032903,99.155166819979499
44165,,94.6343749679273,94.043491178680796,99.377034588443095,106.16714435618201,93.101195153828002,99.943597923392005,98.889561813242906,88.813733331707596,99.138495397667299,85.551226611033101,88.042641378650202,90.953777157524001,96.749743625644399,99.186006952100101
44196,,94.502225671958001,93.766710813165403,99.458083261326294,105.788458630671,92.915792448617196,100.096195371611,98.793140726190003,88.422915865605404,99.4564182335222,85.442836255717694,88.042641378650202,91.039833490381199,96.691323772130303,98.938434320010202
44227,,94.614855037696401,93.3326880615639,99.502005573765004,104.97403603176301,92.818157789711094,99.823186155771594,98.686630919699994,89.718820979782805,101.191098328154,86.719023924305901,86.755332928748402,91.249017151676199,96.722702532358994,98.930139006243095
44255,,94.512263477400595,93.259864929192702,99.553044188432295,105.075150152539,92.005150859282296,100.21826521224,98.694735009549603,90.742052321608597,101.039363084313,86.648875702913799,86.755332928748402,90.867512857990704,96.083873675914603,99.482136733866497
44286,,94.504503472461394,93.101975745278196,99.604765960694294,104.669701192856,91.662356024816503,100.424040243913,98.777140777716099,91.858876285117802,101.018527708026,87.016519093961705,86.755332928748402,90.8450276113483,95.892844270326506,99.332294315764102
44316,,94.667963187881,93.420487701946996,99.693134661822398,105.101130240367,91.470390739330597,100.634299052917,98.643344474913803,92.735718689133193,101.048815526437,87.269103753733603,87.409974036424401,91.109237944726303,95.462996407138107,98.635185786450506
44347,,94.829951614424402,93.747405629606007,99.744812106340504,105.236410961223,91.296996618048595,100.82830320995301,98.611901723511394,93.648264833179795,100.885949631565,88.374124948407299,87.409974036424401,90.971680538631801,96.738782330066002,99.074421402577002
44377,,94.981106167087603,94.012078382043896,99.578661713765797,104.874753072796,90.951293843228697,100.62254034277299,98.591325001748601,95.625905383171997,100.729428284192,87.984148309154307,87.409974036424401,91.479267636652807,95.682273186126494,99.609720227118402
44408,,95.222856802259003,94.452781080162893,99.545522350058405,105.421273677622,90.788146232216505,100.628220315763,98.668926034119096,95.853943984424106,100.76620602403101,89.212213987250706,89.766116059099801,91.724804415261701,94.700947267097902,99.368567150559301
44439,,95.323933327894096,95.214906898876606,99.537221751632501,105.23148794260599,90.642636349968697,100.92394846320499,98.696098018350199,95.8052133926832,100.62658508027999,89.885066745768498,89.766116059099801,91.483310908371806,94.353195998472302,99.438353151596999
44469,,95.472339183590805,95.709283660793105,99.535812870627495,104.821298498866,90.946604971962799,100.53279907980099,98.645440689466099,96.005347822924605,100.52131252466501,89.755505683191103,89.766116059099801,91.523137979368002,95.992253601629898,99.717029123054502
44500,,95.869403454619203,95.349763921979999,99.581511036617101,105.296381393731,91.667397799092996,100.80905400135499,98.367440930789002,95.759546912852002,100.90341390121201,90.394661111905904,94.047208767146401,91.856717434357506,94.663014002367504,99.503693647859606
44530,,95.986541916958799,95.4117263591083,99.508121967753198,105.110038435311,91.651880926015394,100.65529046434099,98.463174716794896,95.9683404172807,100.88735789319099,94.506788307881294,94.047208767146401,91.987847482860204,94.590130927220699,99.334596460638494
44561,,96.002186067032198,94.998784018963505,99.537374498275398,104.75881279365601,91.562557632065406,100.513802630406,98.474932656975298,96.533658160425503,101.198155592413,96.464562071121506,94.047208767146401,92.238041021123294,94.920230272672299,99.159568133195194
44592,,96.076413761477795,95.407743165416804,99.537871838410496,103.949151890774,91.379386448386697,100.49315757370501,98.534453808220505,96.500704178501493,101.594085087895,96.051091258998397,94.931205184735504,92.706489731387293,94.117481728682804,99.220285093893807
44620,,96.312195369901104,95.710568530639605,99.513458194892706,104.038879103382,91.565927518124496,101.0668343582,98.501297446067497,97.171968229306898,101.427517384015,96.3172168685591,94.931205184735504,92.663552385249304,94.199278781776002,99.733415583836802
44651,,96.466774040705005,96.0733067075695,99.512840359429902,104.226852078364,91.6726573455785,100.510733136905,98.511814434208802,97.904024317972798,101.154576068594,96.417387085812607,94.931205184735504,93.167575779520504,94.058873981766993,99.850749746757501
44681,,96.816084664795,97.680869519319003,99.462555736267205,104.73430697007601,91.515071190111101,100.601158565741,98.774409008556006,98.1047196318884,100.62203513203001,98.836989461775104,95.163779228481999,93.781517804255202,94.270184218272803,99.136123178895105
44712,,97.016348747959597,98.229393658973905,99.437212373639795,103.695724781929,91.614811947272599,101.112293509343,98.807110947687804,97.968900244758998,100.89215223107399,98.259318426707594,95.163779228481999,94.562440797668003,94.291211302818695,100.01287244745301
44742,,97.244219524787695,98.694925327230493,99.446562535477,103.836546684232,91.754989293088101,101.023929552616,98.810299437256205,98.325634411614303,100.713201349272,98.6926317738818,95.163779228481999,95.5801942614859,94.979206528480105,100.027030373618
44773,,97.737373407324597,98.765016827690303,99.446989542331806,104.222742262531,92.3494381440333,101.072667336943,98.777573178267204,99.273540440128599,100.58332092501,103.394556294945,96.149101946581595,96.795073269276699,93.945250274699802,99.419066306094606
44804,,98.1447822240644,99.519696093746205,99.478399977392002,104.196436610902,92.762255486632696,101.452200694678,98.823956320687103,99.315137238934597,100.652660022395,104.338291571279,96.149101946581595,97.722833345739801,94.997852557440893,100.00002135395199
44834,,98.340203301363005,100.468657057866,99.654958877043796,103.33237931065401,93.780449842999403,100.88837928736601,98.781077739518807,98.841337111857698,100.150526651416,101.862076450833,96.149101946581595,98.122983394961096,94.2789338048415,99.392325762605395
44865,,98.801487365729201,100.282735854042,99.602630315606405,103.31633995143299,94.525104045048394,101.034619596689,98.724352713216504,98.846361177466605,101.549300705169,100.56657320352799,99.229385516535302,98.612099798133997,95.621040089839695,99.689688196265905
44895,,98.947087020332702,99.788052256892897,99.557719007773798,102.876928529945,95.754230610868106,100.372025100778,98.905568739528505,98.779511185379206,101.210020397655,100.45906887085501,99.229385516535302,98.794052666647005,96.080072760998902,99.886606928943607
44926,,99.138970990612194,99.545275125318895,99.555862502168907,102.599525594528,96.633032320426594,100.324436286191,99.024569165974,99.3298390956123,101.12897375324501,99.408552979902595,99.229385516535302,99.024226930632295,97.6382088931054,99.396381362560206
44957,,99.287347403142405,99.877013822837,99.574037261498901,101.196957945059,97.257572046019504,100.235533008197,99.7467255425437,99.136190626047394,100.83088090161699,99.976676647138007,99.262458593724702,99.204519054879,98.677748891003404,99.635540315582205
44985,,99.439084795753899,99.591241981878099,99.870601196149096,101.06355741224699,98.131133349808195,100.066029571969,99.736318167643404,98.889764859670606,100.680993621426,100.151757280056,99.262458593724702,99.204823993941901,102.17882766576599,99.708736155468401
45016,,99.5792597517556,99.204445565985594,99.916689955914194,101.297923262029,98.453866793077495,99.747354338400896,99.768968206363496,99.883948747128002,100.530475860409,99.288423455536105,99.262458593724702,99.827151840868396,102.482055659561,99.751231118601396
45046,,99.854189301909003,99.569320491384204,99.848062935057996,101.725652100974,98.8403120184648,100.26221808477401,100.40226965940199,99.531858549184193,100.362517154291,101.745119114057,99.349430276962707,99.791838847862806,102.188547365399,100.37553297241
45077,,99.701402496550699,99.526549451492798,99.852359875769395,101.145251554993,99.318091370167096,100.27114014608,100.48077786958,99.496702161691204,100.422459244639,101.318556565603,99.349430276962707,97.369342222942294,101.601670071906,100.885030284568
45107,,99.7962928279252,99.524072932275104,99.852012854167796,100.68475991297601,99.780040383200301,100.193136499301,100.205328375466,99.461804235600098,100.058938533881,101.12970117845801,99.349430276962707,98.833462890002096,99.643437670203198,101.08994797408501
45138,,100.149399151187,100.113491283866,99.892610408805396,100.03018514746201,100.13772222572101,100.01392365584699,99.858079136488698,100.917976901712,99.957667434181602,100.62239474958299,100.19051620919301,99.160403937890706,100.16420362872699,100.163911560095
45169,,100.163659347875,99.973567446019601,100.20172925987001,99.419109675912907,100.772511564607,100.00192610911699,99.668981914664599,100.456606930582,99.754052667941394,99.557276236332896,100.19051620919301,100.893372428053,99.050719652169207,99.542982060385199
45199,,100.151905574683,100.180378202234,100.36867733144901,99.304879563961805,101.19367348362999,99.990471982900203,99.672273189469493,100.26169205903,99.611954201213393,98.947807869704903,100.19051620919301,100.610495465591,96.984914610190401,99.817842059478906
45230,,100.40649914216699,100.694758136532,100.236440949382,98.783153929013295,101.529522335344,99.835191358702801,100.084424732188,101.03954070157999,99.597711111997,98.827165013335701,101.209895615327,100.12981517751599,97.765336733424704,99.371421910976096
45260,,100.73809224810699,101.032981330269,100.39595186825299,98.009953239312793,102.182540393322,99.846226273824897,100.215302846965,100.55018475748599,99.221677525369998,99.279224945149394,101.209895615327,102.432219015615,98.911305032110604,99.603533437392699
45291,,100.74530571218401,100.730048127074,99.994188600348707,97.448037618719198,102.557787784018,99.539682253486305,100.165248209222,100.400826071136,98.989441302296996,99.209729340456093,101.209895615327,102.664805663309,100.53448334807899,100.07032920862601
45322,,100.953331227056,100.913885511879,99.198439638659593,97.006388976920505,103.092146573901,99.912879162329205,100.495018496282,100.568223419462,99.216882778109706,100.063305591024,101.55167758584599,103.016286776499,98.582491085168201,100.28775668954501
45351,,101.00780280925601,100.491801216594,98.833813904577895,96.765287591308805,103.614498515104,99.691060265256993,100.43828781705,100.853851426273,99.097157065900902,101.034295536107,101.55167758584599,103.14782576239,99.063413635844896,100.18303339254101
45382,,100.81805471982599,99.964241312062597,98.6817952607188,96.480501810743803,104.02957021146101,99.201357856839394,100.41763833314199,100.320442806396,98.857038542351304,99.977367010916495,101.55167758584599,103.44188967201799,99.013474032563593,100.38793479497799
45412,,101.270265863124,100.46375905238099,98.675730024554397,97.124813754295104,104.52215957242301,99.154085177158294,100.249940733735,101.087547615738,98.764142249137606,100.08703343583799,101.57627916455201,103.658299073378,98.959491808558298,102.25131793267199
45443,,101.33887633300201,100.858217906981,98.841848546012002,97.001714028960095,105.05077219723201,99.022339265439498,100.088570458684,100.70365778136301,98.459984418232693,100.43958995427001,101.57627916455201,103.806777449363,96.593879563687906,102.869441968046
45473,,101.61948254911201,100.933484671977,99.041927585232401,97.361209169383201,105.618015575111,98.760036806061294,100.018471808366,101.263273628497,98.015276542504395,101.005013480169,101.57627916455201,105.009088721049,97.206579737232104,102.39449910572
45504,,101.498970045617,100.67058866151601,99.1059361822293,97.037946957628094,106.46289319891299,98.575052423356894,99.939563037058505,100.30287780174,98.169602323976804,100.822802482298,101.190571108675,104.563329801677,97.458326493812606,102.467850962396
45535,,101.550598687315,100.74577935206401,98.980734779910307,96.721884048154095,107.309503653433,98.382946250958796,99.935029330797505,100.050216766707,98.124448167292002,101.071708779302,101.190571108675,103.53500462840501,97.913318186650898,102.85087892035401
45565,,101.61678170571101,100.832503776208,98.752944991242899,96.505918267358197,108.42134209645801,98.325161995817297,99.696467324990095,99.1920870534085,97.964838235048504,100.747705311342,101.190571108675,104.071180488789,97.961214560930003,102.66494495844999
45596,,101.89811822838701,100.873815625611,98.731137588569794,96.485119725306703,109.414497368667,98.300081570014001,99.593675992938799,99.226989355555901,97.940470061553796,101.09190333625899,100.911452322608,104.5997116433,97.513474668848801,103.978386994681
45626,,102.25280138818,100.873994696507,98.761908914054899,96.439436465824599,109.958817365158,98.077654863164597,99.553728551865703,99.581353802020104,97.661352812551698,102.060326795102,100.911452322608,106.349711462309,100.35541587495,103.60515875030001
45657,,102.19930788094599,100.959200226807,98.758523174137494,96.164040383534598,110.419401995577,97.784042976820103,99.624400339070704,99.448888740744707,97.668130361720401,101.17747006344101,100.911452322608,105.05957570673699,101.068251199671,103.82980484894
45688,,102.60493324198799,101.44283337415099,99.074285911365294,96.293896724830006,110.808584599657,98.184092949224507,99.901875505891198,99.7197903287381,97.532318538284002,101.548547932433,100.873376779167,106.012391008728,102.02801736257901,104.306076232791
45716,,102.717325940058,101.109656557523,99.349807989723502,96.475916338590906,111.23253822557599,98.331557321976902,99.796328289626203,100.028705934717,97.252253356674004,102.84848472892099,100.953889803575,105.26426660055201,104.141633227301,104.64025544403199
45747,,102.958046861038,101.37283761232401,99.395429771679801,96.907153262729594,111.731715729418,98.010900838015402,99.461671015702393,100.24991046217301,97.363734398957604,103.151610564506,101.021806218725,105.580957220584,103.997507333066,105.33337281226299
45777,,103.34829705670499,101.91925447291599,99.395278561114395,96.939639049646104,112.091345589943,98.159525905965907,99.670581846875805,100.461303133695,97.143110133547793,103.388398434777,101.032841359323,106.5530382888,104.23418397221801,106.48102960065
45808,,103.461133924471,101.86812560918,99.405337699714806,96.711885007083197,112.490424164015,97.940202844910502,99.890403490838906,100.570738928547,97.748825707283601,103.51635717540999,101.03533085351999,106.39352841707699,104.310379725331,106.93213933595599
45838,,103.628857863432,101.863630811097,99.364969245648993,96.872177917723803,112.768013945764,98.115076949041907,99.686469659426194,100.794091062223,97.732477278388401,103.83504942138499,101.28025142982,106.464812744071,104.71941956575699,107.687983280879
45869,,103.751080876088,101.72287320834199,99.45667696273,96.903502571553503,113.05040352682001,97.958163221289595,99.8003477049011,101.21179469821401,97.7460041863052,104.33393122698899,101.238373108045,106.52119835719699,105.63278617090501,107.623133948976
45900,,103.894937967031,101.805165616015,99.506484760575901,96.942466446342394,113.555047708069,98.0451387463456,99.788445311615504,101.219876167546,97.717124775486795,103.79240771693,102.01550197879401,106.662935312725,105.859492179946,107.78447471547901
