المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي للوكالة
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/01,"38,647,820"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/01,"38,647,880"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/01,"38,648,062"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/01,"38,648,430"
الخدمات الرقمية,كتابة عدل مدمجة - افتراضية,القطاع العام,خدمة إلكترونية جزئيا,2025/04/01,"38,647,992"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2025/04/01,"38,648,658"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2025/04/01,"38,648,596"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,649,031"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,649,419"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,649,510"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,649,565"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,649,623"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,649,665"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,649,737"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,650,016"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,650,476"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,651,135"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/02,"38,651,289"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2025/04/02,"38,650,549"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,651,600"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,651,961"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,652,313"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,652,340"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,652,375"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,652,472"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,652,531"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,652,886"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,652,999"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,653,192"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,653,335"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,653,362"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,653,363"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,653,714"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,654,155"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,654,171"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,654,257"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,654,298"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,654,382"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,654,571"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,654,709"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2025/04/03,"38,654,996"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,655,097"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,655,103"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,"38,655,262"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2025/04/03,"38,652,360"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2025/04/03,"38,653,449"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/04,"38,656,243"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/04,"38,656,316"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/04,"38,656,510"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/04,"38,656,532"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/04,"38,656,768"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/04,"38,657,203"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/04,"38,657,366"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/04,"38,657,864"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/05,"38,658,530"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/05,"38,658,566"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/05,"38,659,069"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/05,"38,659,170"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/05,"38,659,258"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/05,"38,659,481"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/05,"38,659,515"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/05,"38,659,751"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/05,"38,659,766"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/05,"38,659,817"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/05,"38,660,176"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/05,"38,660,238"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/05,"38,660,396"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/05,"38,660,523"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/05,"38,660,610"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/05,"38,660,767"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/05,"38,660,909"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/05,"38,661,096"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/05,"38,661,818"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/05,"38,662,047"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/05,"38,662,570"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/05,"38,662,596"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/05,"38,662,724"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/05,"38,663,079"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/05,"38,663,980"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/05,"38,663,990"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/05,"38,664,137"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,665,650"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,665,905"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,666,015"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,666,024"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,666,119"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,666,480"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,666,811"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,667,582"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,667,799"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,670,285"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,671,133"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,671,538"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,672,540"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,671,809"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,671,858"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,672,219"
منطقة الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,2025/04/06,"38,672,345"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,672,700"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,672,808"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,672,816"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,672,940"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,673,020"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,673,186"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,673,305"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,673,310"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,673,716"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,674,017"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2025/04/06,"38,673,843"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,674,193"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,674,216"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,674,527"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,674,707"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,674,761"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,675,514"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,675,585"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,676,660"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2025/04/06,"38,675,831"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,675,878"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,675,969"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,676,189"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,676,283"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,676,468"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,677,036"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,679,950"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,678,570"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,678,905"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,679,338"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,679,916"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,680,965"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,681,369"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,681,413"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2025/04/06,"38,681,301"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,681,928"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,681,942"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,682,430"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,682,474"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,"38,682,679"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2025/04/06,"38,680,973"
منطقة الرياض,الدرعيه,القطاع الخاص,خدمة إلكترونية جزئيا,2025/04/06,"38,667,551"
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,2025/04/06,"38,670,583"
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,2025/04/06,"38,674,825"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/07,"38,683,161"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/07,"38,683,202"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/07,"38,683,401"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/07,"38,684,002"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/07,"38,684,113"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/07,"38,684,256"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/07,"38,684,620"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/07,"38,684,680"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/07,"38,684,805"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/07,"38,685,046"
