المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي للوكالة
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"39,997,401"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"39,997,339"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"39,996,438"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"40,003,797"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"39,993,462"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"40,002,190"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/01,"40,003,695"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"40,014,601"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"40,024,189"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"40,012,729"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"40,013,644"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"40,024,031"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"40,025,982"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"40,010,966"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"40,019,904"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/02,"40,008,563"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/03,"40,029,926"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/03,"40,029,535"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/03,"40,039,718"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/03,"40,031,612"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/03,"40,038,759"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/03,"40,037,450"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/03,"40,033,659"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/04,"40,044,286"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/05,"40,053,005"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/05,"40,052,480"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/05,"40,050,769"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/05,"40,052,650"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/06,"40,078,519"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/06,"40,065,074"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/06,"40,079,449"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/06,"40,068,153"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/06,"40,072,060"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/06,"40,074,242"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/07,"40,104,135"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/07,"40,095,193"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/07,"40,089,624"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/07,"40,088,792"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/07,"40,088,705"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/07,"40,098,720"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/07,"40,087,587"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/07,"40,097,628"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/07,"40,085,306"
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,2025/07/07,"40,092,064"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/07/08,"40,116,282"
