المنطقة,الشهر,تصنيف العقار,2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021
المنطقة,الشهر,تصنيف العقار,السعر بالريال السعودي,المساحة بالمتر المربع,عدد الصفقات,السعر بالريال السعودي,المساحة بالمتر المربع,عدد الصفقات,السعر بالريال السعودي,المساحة بالمتر المربع,عدد الصفقات,السعر بالريال السعودي,المساحة بالمتر المربع,عدد الصفقات
منطقة مكة المكرمة,فبراير,جميع التصانيف,"2,490,000,126","1,996,898.52","2,735","3,635,106,753","6,282,221.34","4,203","4,766,498,958","5,768,595.51","5,210","4,267,630,456","5,031,738.40","5,672"
منطقة مكة المكرمة,فبراير,سكني,"2,033,567,950","1,405,133.65","2,454","2,487,272,974","2,562,933.90","3,773","3,476,881,435","3,597,109.23","4,678","3,098,243,994","3,444,876.11","4,703"
منطقة مكة المكرمة,فبراير,تجاري,"440,176,500","306,384.45",233,"1,054,106,650","2,206,325.36",400,"1,271,767,023","1,653,290.56",513,"986,725,464","823,151.68",725
منطقة مكة المكرمة,فبراير,زراعي,"16,255,676","285,380.42",48,"93,727,129","1,512,962.09",30,"17,850,500","518,195.73",19,"181,660,998","763,095.61",243
منطقة مكة المكرمة,فبراير,صناعي,,,,,,,,,,"1,000,000",615.00,1
منطقة مكة المكرمة,مارس,جميع التصانيف,"2,406,251,948","2,444,652.86","3,084","3,544,864,524","3,597,895.65","4,190","2,259,432,122","6,988,562.87","3,574","5,263,497,162","5,838,759.27","5,945"
منطقة مكة المكرمة,مارس,سكني,"2,128,527,097","1,507,136.69","2,783","3,002,276,410","2,212,813.94","3,825","1,849,247,228","6,400,285.86","3,217","3,153,145,902","3,522,200.80","4,883"
منطقة مكة المكرمة,مارس,تجاري,"269,430,576","183,735.97",260,"524,413,068","315,228.74",350,"396,844,794","323,764.15",342,"1,882,606,814","947,105.52",718
منطقة مكة المكرمة,مارس,زراعي,"8,294,275","753,780.21",41,"18,175,046","1,069,852.97",15,"13,340,100","264,512.86",15,"226,744,446","1,368,847.95",343
منطقة مكة المكرمة,مارس,صناعي,,,,,,,,,,"1,000,000",605.00,1
منطقة مكة المكرمة,ابريل,جميع التصانيف,"2,886,501,447","2,588,751.11","3,107","3,104,947,861","2,701,312.78","4,121","501,227,699","329,270.16",685,"2,212,157,110","2,891,476.46","2,925"
منطقة مكة المكرمة,ابريل,سكني,"2,395,966,107","1,902,097.94","2,813","2,649,371,062","2,189,221.21","3,781","435,734,438","295,644.89",627,"1,621,188,171","1,960,785.21","2,332"
منطقة مكة المكرمة,ابريل,تجاري,"479,853,088","267,641.75",276,"453,877,454","323,940.77",329,"48,578,671","28,110.31",37,"477,963,128","376,502.55",383
منطقة مكة المكرمة,ابريل,زراعي,"10,682,252","419,011.41",18,"1,699,345","188,150.80",11,"16,914,590","5,514.96",21,"113,005,811","554,188.70",210
منطقة مكة المكرمة,مايو,جميع التصانيف,"2,281,605,700","2,171,818.71","2,457","3,096,446,936","2,438,488.95","2,860","918,896,058","454,670.92",901,,,
منطقة مكة المكرمة,مايو,سكني,"1,765,915,070","1,275,925.78","2,210","1,785,020,686","1,414,388.08","2,578","832,435,663","387,601.40",802,,,
منطقة مكة المكرمة,مايو,تجاري,"423,183,630","234,251.01",231,"1,307,808,250","262,713.30",268,"79,614,917","65,160.30",91,,,
منطقة مكة المكرمة,مايو,زراعي,"92,507,000","661,641.92",16,"3,618,000","761,387.58",14,"6,845,478","1,909.22",8,,,
منطقة مكة المكرمة,يونيو,جميع التصانيف,"4,809,232,797","3,641,806.29",837,"2,163,924,580","1,768,140.77","2,389","7,872,601,453","6,375,800.43","6,840",,,
منطقة مكة المكرمة,يونيو,سكني,"2,886,861,978","394,675.00",747,"1,937,708,649","1,554,960.24","2,183","6,101,466,843","3,680,964.63","6,027",,,
منطقة مكة المكرمة,يونيو,تجاري,"1,912,670,486","3,194,129.10",85,"224,475,931","184,554.85",202,"1,725,515,558","2,284,039.89",728,,,
منطقة مكة المكرمة,يونيو,زراعي,"9,700,333","53,002.19",5,"1,740,000","28,625.68",4,"44,623,367","409,565.91",83,,,
منطقة مكة المكرمة,يونيو,صناعي,,,,,,,"995,685","1,230.00",2,,,
منطقة مكة المكرمة,يوليو,جميع التصانيف,"2,274,400,256","2,224,105.36","2,863","3,237,830,667","3,734,034.32","4,566","2,093,719,470","3,600,280.02","4,152",,,
منطقة مكة المكرمة,يوليو,سكني,"1,722,923,329","1,565,271.28","2,587","2,523,167,577","2,520,448.52","4,120","1,788,523,740","2,356,411.65","3,793",,,
منطقة مكة المكرمة,يوليو,تجاري,"543,156,841","525,786.24",254,"655,990,590","453,954.59",428,"257,929,892","255,862.85",278,,,
منطقة مكة المكرمة,يوليو,زراعي,"8,320,086","133,047.84",22,"58,672,500","759,631.21",18,"45,965,838","985,545.53",77,,,
منطقة مكة المكرمة,يوليو,صناعي,,,,,,,"1,300,000","2,460.00",4,,,
منطقة مكة المكرمة,اوغسطس,جميع التصانيف,"1,814,843,755","3,194,012.59","1,564","2,220,089,388","1,903,096.41","2,854","1,880,572,577","2,860,139.24","3,511",,,
منطقة مكة المكرمة,اوغسطس,سكني,"1,151,204,349","774,391.59","1,392","1,694,092,380","1,527,231.62","2,551","1,510,986,915","2,068,925.94","3,070",,,
منطقة مكة المكرمة,اوغسطس,تجاري,"632,808,406","2,168,278.11",158,"522,819,980","262,238.97",296,"301,940,932","361,799.04",332,,,
منطقة مكة المكرمة,اوغسطس,زراعي,"30,831,000","251,342.89",14,"3,177,028","113,625.82",7,"67,344,730","428,623.68",108,,,
منطقة مكة المكرمة,اوغسطس,صناعي,,,,,,,"300,000",790.58,1,,,
منطقة مكة المكرمة,سبتمبر,جميع التصانيف,"2,629,737,132","3,969,724.76","2,321","3,156,162,292","4,029,463.09","5,398","3,704,656,653","4,569,757.91","4,618",,,
منطقة مكة المكرمة,سبتمبر,سكني,"1,731,623,628","1,263,850.68","2,095","2,598,531,595","2,960,689.12","4,878","2,697,983,384","3,552,496.91","3,979",,,
منطقة مكة المكرمة,سبتمبر,تجاري,"859,135,941","1,395,761.83",201,"545,002,008","415,024.35",505,"929,947,047","580,781.16",461,,,
منطقة مكة المكرمة,سبتمبر,زراعي,"38,977,563","1,310,112.25",25,"12,628,689","653,749.62",15,"76,126,222","435,269.84",176,,,
منطقة مكة المكرمة,سبتمبر,صناعي,,,,,,,"600,000","1,210.00",2,,,
منطقة مكة المكرمة,اكتوبر,جميع التصانيف,"2,924,829,272","2,799,169.18","3,278","3,914,701,647","4,579,284.65","5,774","3,406,881,436","4,080,711.79","4,615",,,
منطقة مكة المكرمة,اكتوبر,سكني,"2,315,533,635","1,786,155.70","2,916","3,379,600,277","3,306,476.84","5,164","2,411,501,594","2,945,005.28","3,946",,,
منطقة مكة المكرمة,اكتوبر,تجاري,"592,190,772","332,655.73",340,"526,659,370","499,983.32",582,"915,848,664","711,931.27",531,,,
منطقة مكة المكرمة,اكتوبر,زراعي,"17,104,865","680,357.76",22,"8,442,000","772,824.49",28,"79,531,178","423,775.24",138,,,
منطقة مكة المكرمة,نوفمبر,جميع التصانيف,"2,828,683,005","4,293,131.73","3,494","2,736,937,064","3,293,191.98","4,037","4,144,426,466","5,809,217.69","5,515",,,
منطقة مكة المكرمة,نوفمبر,سكني,"2,218,219,493","1,770,961.71","3,147","2,363,073,583","2,591,260.62","3,658","2,996,587,302","3,505,425.11","4,684",,,
منطقة مكة المكرمة,نوفمبر,تجاري,"488,405,374","302,140.17",326,"371,200,481","336,689.36",365,"1,053,848,302","1,959,255.05",640,,,
منطقة مكة المكرمة,نوفمبر,زراعي,"122,058,138","2,220,029.85",21,"2,663,000","365,242.00",14,"93,442,611","343,932.53",190,,,
منطقة مكة المكرمة,نوفمبر,صناعي,,,,,,,"548,251",605.00,1,,,
منطقة مكة المكرمة,ديسمبر,جميع التصانيف,"4,504,417,717","3,525,418.99","4,461","3,351,690,098","3,668,283.40","4,148","3,756,142,071","4,644,503.78","5,311",,,
منطقة مكة المكرمة,ديسمبر,سكني,"3,854,974,450","2,275,730.99","4,009","2,255,270,046","2,180,563.34","3,720","2,679,221,908","3,162,221.93","4,429",,,
منطقة مكة المكرمة,ديسمبر,تجاري,"646,013,267","393,724.45",437,"1,081,876,052","637,931.73",418,"937,411,944","716,973.22",666,,,
منطقة مكة المكرمة,ديسمبر,زراعي,"3,430,000","855,963.55",15,"14,544,000","849,788.34",10,"139,508,219","765,308.63",216,,,
منطقة المدينة المنورة,جميع الشهور,جميع التصانيف,"7,893,630,230","23,070,118.81","10,797","10,393,695,373","23,058,676.46","15,322","6,207,368,702","14,712,851.63","10,740","2,490,483,355","26,903,076.62","4,418"
منطقة المدينة المنورة,يناير,جميع التصانيف,"751,698,344","2,636,167.24",925,"773,621,028","2,129,028.91","1,546","686,211,580","1,138,774.19","1,197","478,603,246","3,197,132.81","1,000"
منطقة المدينة المنورة,يناير,سكني,"580,265,431","618,112.25",722,"603,363,098","869,780.33","1,376","605,049,251","632,740.04","1,067","369,734,223","537,596.62",828
منطقة المدينة المنورة,يناير,تجاري,"144,755,715","157,345.86",141,"129,292,936","112,299.73",143,"76,022,329","89,840.11",120,"76,780,323","75,788.51",111
منطقة المدينة المنورة,يناير,زراعي,"26,677,198","1,860,709.14",62,"40,964,994","1,146,948.85",27,"5,140,000","416,194.04",10,"32,088,700","2,583,747.68",61
منطقة المدينة المنورة,فبراير,جميع التصانيف,"1,163,896,991","2,779,851.16","1,144","904,002,182","2,068,457.64","1,363","823,752,492","1,546,827.31","1,423","730,431,510","4,601,473.03","1,248"
منطقة المدينة المنورة,فبراير,سكني,"593,444,361","755,638.58",965,"532,198,657","710,209.86","1,224","689,054,387","722,054.96","1,282","511,458,474","656,491.58","1,008"
منطقة المدينة المنورة,فبراير,تجاري,"555,428,630","109,978.19",102,"335,011,744","156,271.46",119,"130,965,686","95,971.24",128,"156,652,609","130,419.14",159
منطقة المدينة المنورة,فبراير,زراعي,"15,024,000","1,914,234.39",77,"36,791,781","1,201,976.32",20,"3,732,419","728,801.12",13,"62,320,427","3,814,562.31",81
منطقة المدينة المنورة,مارس,جميع التصانيف,"677,293,390","2,367,319.01",957,"718,288,316","1,930,441.11","1,490","439,263,781","444,940.97",732,"811,813,126","4,233,529.68","1,500"
منطقة المدينة المنورة,مارس,سكني,"484,673,364","492,371.86",815,"557,363,851","905,796.22","1,337","334,827,034","355,963.85",669,"648,359,864","1,117,255.48","1,289"
منطقة المدينة المنورة,مارس,تجاري,"177,077,101","1,154,154.04",90,"146,193,022","162,575.98",134,"103,086,747","35,233.78",60,"131,526,216","264,664.31",129
