السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,3,الثالث ,الشرقية,الاحساء,السلمانية الثاني,أرض,سكني,1,300000,600,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,القطيف,الرضا في محافظة القطيف,فيلا,سكني,1,1000000,400,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,حفر الباطن,الريان,أرض,تجاري,2,1800000,1300,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,المنار,دوبلكس,سكني,4,4755000,1332.71,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,الحزام الأخضر,أرض,سكني,2,3745000,1040,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الاحساء,عين موسى,دوبلكس,سكني,1,536000,416.76,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,البحر,دوبلكس,سكني,1,3614500,508.76,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,الشعلة,أرض,سكني,2,2924922,1318.38,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,حفر الباطن,النايفية,أرض,سكني,3,620000,1260,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,أحد,دوبلكس,سكني,3,2305000,715.9,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,القطيف,التوبي,أخرى,أخرى,1,300000,76.91,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,القطيف,الخصاب,فيلا,سكني,1,1000000,325.59,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,القطيف,أخرى,أخرى,أخرى,1,1424000,363.46,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,الشعلة,أخرى,أخرى,2,1200000,642.23,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,الفردوس,شقة,سكني,3,2107500,475.37,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,القطيف,الدريدي في محافظة القطيف,أرض,تجاري,1,400000,687.87,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,مدينة العمال,مبنى,تجاري,1,800000,550.63,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الجبيل,قرطبة,أرض,سكني,2,1000000,2050,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الاحساء,السلمانية الأول,فيلا,سكني,1,1200000,600,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,العمامرة,أرض,سكني,1,1100000,200.34,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,الحزام الذهبي,أرض,سكني,1,2340000,600,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الجبيل,أخرى,أرض,زراعي,2,4440000,103212.5,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,الدرة,أرض,تجاري,1,296700,345,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,الصناعية الثانية,أرض,سكني,1,1634158,3985.76,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,القطيف,قرطبة,أرض,سكني,3,2880000,1233.7,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,الصفاء,أرض,سكني,1,1457500,250,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,غرناطة,فيلا,سكني,3,1150000,1227,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,ابن خلدون,أرض,تجاري,1,2000000,325.48,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,صناعية الفوازية,أرض,سكني,1,1000000,2034.5,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,الضباب,فيلا,سكني,1,2700000,675,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,الصواري,فيلا,سكني,4,3956000,1651.23,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الجبيل,الحمراء,شقة,سكني,3,1892599,634.55,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,حفر الباطن,الورود,أرض,سكني,1,1100000,495,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الاحساء,المهندسين,أرض,سكني,1,600000,1040,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الاحساء,صويدرة,أرض,سكني,1,514500,395.5,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,أحد,فيلا,سكني,2,2350000,1150,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,الندى,فيلا,سكني,3,5838500,2278.75,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,الفردوس,أخرى,أخرى,1,565000,203.41,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,حفر الباطن,النخيل,أرض,تجاري,1,380000,722.7,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الاحساء,مجمع الدوائر الحكومية الثاني,أرض,سكني,1,1000000,278.375,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,حفر الباطن,السليمانية,أرض,تجاري,2,320000,1400,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,عبدالله فؤاد,أرض,سكني,1,204319.85,599.16,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,العقربية,مبنى,تجاري,1,1299303.57,348.76,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,الجوهرة,أخرى,أخرى,2,550000,340.82,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,الصواري,شقة,سكني,1,595000,164.8,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,الجسر,فيلا,سكني,1,1000000,500,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,الفرسان,أرض,سكني,3,1360963.5,1088.77,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الاحساء,التعاون,أرض,سكني,2,280000,174.56,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الاحساء,الشهابية,أرض,سكني,1,1450000,351,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الاحساء,الورود الثالث,أرض,سكني,1,180000,393.75,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,الشروق,فيلا,سكني,2,3350000,1162.5,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الجبيل,طيبة,مبنى,تجاري,1,2500000,600,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,الجسر,مبنى,تجاري,1,2000000,499.5,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,النزهة,أرض,سكني,2,2693750,1362.5,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الجبيل,الدانة,أرض,سكني,1,1750000,400,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الدمام,طيبة,أخرى,أخرى,4,3129160,886.1,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,بقيق,أخرى,أخرى,أخرى,1,500000,1559.2,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,القطيف,أخرى,أرض,زراعي,2,13103099,19869.22,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,الخبر,أخرى,دوبلكس,سكني,2,1448353,407.68,NULL,NULL,NULL
2025,3,الثالث ,الشرقية,القطيف,الرضا في محافظة القطيف,أرض,سكني,2,3564000,1320,NULL,NULL,NULL
