السنة,الربع,الربع ,المنطقة,المدينة,الحي,نوع العقار,تصنيف العقار,عدد الصكوك ,قيمة الصفقات,المساحة M2,متوسط سعر المتر,الحد الأعلى لسعر المتر,الحد الأدنى لسعر المتر 
2025,2,الربع الثاني,حائل,حائل,السويفلة,أرض,تجاري,2,355000,1278.94,NULL,NULL,NULL
2025,2,الربع الثاني,حائل,حائل,الجثامية,أرض,سكني,2,420500,999.39,NULL,NULL,NULL
2025,2,الربع الثاني,حائل,حائل,الشروق,أرض,سكني,1,350000,750,NULL,NULL,NULL
2025,2,الربع الثاني,حائل,حائل,عقده,أرض,سكني,2,1702818,582,NULL,NULL,NULL
2025,2,الربع الثاني,حائل,حائل,الياسمين,أرض,تجاري,1,610000,655.5,NULL,NULL,NULL
2025,2,الربع الثاني,حائل,حائل,المجد,أرض,سكني,1,849966,500,NULL,NULL,NULL
2025,2,الربع الثاني,حائل,حائل,الياسمين,أرض,سكني,3,1020000,1600,NULL,NULL,NULL
2025,2,الربع الثاني,حائل,سميراء,أخرى,أرض,سكني,4,99000,10117.73,NULL,NULL,NULL
2025,2,الربع الثاني,حائل,حائل,النفل,أرض,سكني,7,2940000,3817.18,666.6666667,775,542.86
2025,2,الربع الثاني,حائل,حائل,الشفاء,دور,سكني,2,980000,494.69,NULL,NULL,NULL
2025,2,الربع الثاني,حائل,حائل,المملكة,أرض,سكني,4,2467286,1952.17,NULL,NULL,NULL
2025,2,الربع الثاني,حائل,الغزالة,أخرى,أرض,سكني,45,2707150,75769,81.67117224,121.43,56.66
2025,2,الربع الثاني,حائل,حائل,أخرى,أرض,تجاري,12,4061171,1313882.06,425.4237064,743,167.93
2025,2,الربع الثاني,حائل,حائل,صديان,أرض,سكني,2,1030000,1120.9,NULL,NULL,NULL
2025,2,الربع الثاني,حائل,حائل,درة مشار,أرض,سكني,2,960000,1141,NULL,NULL,NULL
2025,2,الربع الثاني,حائل,حائل,القيروان,أرض,تجاري,1,480000,659.99,NULL,NULL,NULL
2025,2,الربع الثاني,حائل,موقق,أخرى,أرض,سكني,28,1011000,10557.69,105.3676849,135.36,76
2025,2,الربع الثاني,حائل,حائل,الشفاء,أرض,سكني,8,7490256,5500.5,1126.829023,1437.5,606.25
2025,2,الربع الثاني,حائل,الحائط,أخرى,أرض,سكني,8,1178000,9356.33,21.73913043,55.56,8
2025,2,الربع الثاني,حائل,حائل,أركان,أرض,سكني,48,12985150,25405.96,341.9757043,620,229.89
2025,2,الربع الثاني,حائل,حائل,أجا,أرض,سكني,35,19082037.8,17431.1,1092.71635,1128.92,1051.67
2025,2,الربع الثاني,حائل,الشنان,أخرى,أرض,زراعي,18,4474350,7261188.54,0.691993115,1.06,0.35
2025,2,الربع الثاني,حائل,حائل,الأندلس,أرض,سكني,1,2090000,2201.94,NULL,NULL,NULL
2025,2,الربع الثاني,حائل,حائل,الجبل,شقة,سكني,2,835000,387.56,NULL,NULL,NULL
2025,2,الربع الثاني,حائل,حائل,النقرة,أرض,سكني,12,7574616.36,4854.83,1461.907153,2643.23,755.1
2025,2,الربع الثاني,حائل,حائل,الخزامى,شقة,سكني,9,4953719,2026.96,2728.520699,2799.55,2659.57
2025,2,الربع الثاني,حائل,حائل,الجبل,أرض,سكني,32,19089764,14731.087,716.3530309,1486.15,334.88
2025,2,الربع الثاني,حائل,حائل,المدائن,أرض,سكني,12,2980000,7684.796,236.7213261,823.27,82.28
2025,2,الربع الثاني,حائل,حائل,الوادي,أرض,سكني,22,11024823.41,10653,954.5767985,1818.18,500
2025,2,الربع الثاني,حائل,حائل,العزيزية,أرض,سكني,1,50000,304,NULL,NULL,NULL
2025,2,الربع الثاني,حائل,حائل,ضاحية الملك فهد,أرض,سكني,13,5275419,8425,363.5555556,555.93,266.67
2025,2,الربع الثاني,حائل,حائل,السويفلة,أرض,سكني,19,8415000,12839.41,531.1425191,1250,250
2025,2,الربع الثاني,حائل,حائل,قرطبة,أرض,سكني,7,2445000,2992.18,407.8781323,450,371.62
2025,2,الربع الثاني,حائل,حائل,أخرى,أرض,زراعي,71,19433064,3890323.45,15.35506912,26.03,6.56
2025,2,الربع الثاني,حائل,الشملي,أخرى,أرض,سكني,16,957500,80792.88,34.16335859,63.64,16.67
2025,2,الربع الثاني,حائل,السليمي,أخرى,أرض,سكني,10,248000,6515.5,61.56074597,99.88,48.85
2025,2,الربع الثاني,حائل,بقعاء,أخرى,أرض,سكني,174,5760170,141153.09,40.44924594,95.71,2.29
2025,2,الربع الثاني,حائل,الشنان,أخرى,أرض,سكني,45,1616500,28197.01,53.70516556,95.24,7.25
2025,2,الربع الثاني,حائل,حائل,لؤلؤه الخزامى,أرض,سكني,1,278000,441,NULL,NULL,NULL
2025,2,الربع الثاني,حائل,حائل,أخرى,أرض,سكني,123,25794327.98,66785.11,274.8602257,426,176.77
2025,2,الربع الثاني,حائل,حائل,المصيف,أرض,سكني,8,6383214,4942.5,811.629212,1387.35,564.02
2025,2,الربع الثاني,حائل,حائل,غياض,أرض,سكني,1,120000,271.98,NULL,NULL,NULL
2025,2,الربع الثاني,حائل,حائل,أجا,شقة,سكني,5,3280000,879.22,NULL,NULL,NULL
2025,2,الربع الثاني,حائل,بقعاء,أخرى,أرض,زراعي,37,8373000,8115357.7,0.736302219,1.9,0.13
2025,2,الربع الثاني,حائل,حائل,السمراء,أرض,سكني,3,2194237,1976,NULL,NULL,NULL
2025,2,الربع الثاني,حائل,حائل,قرطبة,فيلا,سكني,1,787500,465.45,NULL,NULL,NULL
2025,2,الربع الثاني,حائل,حائل,الخزامى,أرض,سكني,8,4704483,5679.83,729.7534509,1062.5,394.09
2025,2,الربع الثاني,حائل,حائل,أجا,أرض,تجاري,14,21830466.3,18670.02,1136.162804,1149.6,1100.04
2025,2,الربع الثاني,حائل,حائل,الودي,أرض,سكني,42,4797033,22668.81,235.1169608,320,207.42
