المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي للوكالة
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,640,975"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/02,"41,641,087"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/03,"41,641,738"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/03,"41,642,210"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/03,"41,642,412"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/03,"41,642,785"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/03,"41,642,913"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/03,"41,643,927"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/03,"41,644,236"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/03,"41,645,363"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/03,"41,645,909"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/03,"41,646,160"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/03,"41,646,680"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/03,"41,647,569"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/03,"41,647,718"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,647,884"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,648,043"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,648,768"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,649,418"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,650,006"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,650,217"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,650,229"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,650,530"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,650,708"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,650,757"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,652,139"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,651,669"
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/10/04,"41,651,701"
