المنطقة,المدينة,نوع القطاع,نوع الخدمة,نوع الوكالة,التاريخ ميلادي,التاريخ هجري,عدد الوكالات الصادرة
منطقة الرياض,الدرعيه,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2023/12/02,1445/05/18,3
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,وزارة الموارد البشرية والتنمية الاجتماعية,2023/12/02,1445/05/18,3
منطقة الشرقية,الجبيل,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2023/12/02,1445/05/18,3
منطقة مكة المكرمه,الطائف,القطاع الخاص,خدمة إلكترونية جزئيا,السيارات,2023/12/02,1445/05/18,3
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,الجهات التعليمية,2023/12/02,1445/05/18,2
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,مكافآت الجامعات والمعاهد,2023/12/02,1445/05/18,2
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2023/12/02,1445/05/18,2
منطقة الشرقية,حفر الباطن,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2023/12/02,1445/05/18,2
منطقة القصيم,بريده,القطاع الخاص,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2023/12/02,1445/05/18,2
منطقة المدينة المنوره,المدينة المنورة,القطاع الخاص,خدمة إلكترونية جزئيا,السجلات التجارية,2023/12/02,1445/05/18,2
منطقة المدينة المنوره,المدينة المنورة,القطاع الخاص,خدمة إلكترونية جزئيا,وزارة الموارد البشرية والتنمية الاجتماعية,2023/12/02,1445/05/18,2
منطقة عسير,محايل عسير,القطاع الخاص,خدمة إلكترونية جزئيا,السجلات التجارية,2023/12/02,1445/05/18,2
منطقة مكة المكرمه,الطائف,القطاع الخاص,خدمة إلكترونية جزئيا,البنوك والمصارف,2023/12/02,1445/05/18,2
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,السجلات التجارية,2023/12/02,1445/05/18,2
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2023/12/02,1445/05/18,2
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,السجلات التجارية,2023/12/02,1445/05/18,1
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,الشركات,2023/12/02,1445/05/18,1
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,العقارات,2023/12/02,1445/05/18,1
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2023/12/02,1445/05/18,1
منطقة الباحة,الباحه,القطاع الخاص,خدمة إلكترونية جزئيا,البنوك والمصارف,2023/12/02,1445/05/18,1
منطقة الباحة,العقيق,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2023/12/02,1445/05/18,1
منطقة الجوف,سكاكا,القطاع الخاص,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2023/12/02,1445/05/18,1
منطقة الرياض,الدرعيه,القطاع الخاص,خدمة إلكترونية جزئيا,السيارات,2023/12/02,1445/05/18,1
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,السيارات,2023/12/02,1445/05/18,1
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,الشركات والمؤسسات الأهلية,2023/12/02,1445/05/18,1
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,الهيئات الحكومية,2023/12/02,1445/05/18,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,التراخيص الصناعية,2023/12/02,1445/05/18,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,بنك التصدير والاستيراد السعودي,2023/12/02,1445/05/18,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,العقارات,2023/12/02,1445/05/18,1
منطقة الشرقية,الخبر,القطاع الخاص,خدمة إلكترونية جزئيا,الأمانات والبلديات,2023/12/02,1445/05/18,1
منطقة القصيم,البدائع,القطاع الخاص,خدمة إلكترونية جزئيا,البنوك والمصارف,2023/12/02,1445/05/18,1
منطقة القصيم,بريده,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2023/12/02,1445/05/18,1
منطقة جازان,جيزان,القطاع الخاص,خدمة إلكترونية جزئيا,البنوك والمصارف,2023/12/02,1445/05/18,1
منطقة عسير,خميس مشيط,القطاع الخاص,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2023/12/02,1445/05/18,1
منطقة عسير,محايل عسير,القطاع الخاص,خدمة إلكترونية جزئيا,السيارات,2023/12/02,1445/05/18,1
منطقة مكة المكرمه,الطائف,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2023/12/02,1445/05/18,1
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,الأمانات والبلديات,2023/12/02,1445/05/18,1
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,السجلات التجارية,2023/12/02,1445/05/18,1
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,السيارات,2023/12/02,1445/05/18,1
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,الشركات,2023/12/02,1445/05/18,1
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2023/12/02,1445/05/18,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,المطالبات والمحاكم,2023/12/03,1445/05/19,"3,592"
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,العقارات,2023/12/03,1445/05/19,"2,812"
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,البنوك والمصارف,2023/12/03,1445/05/19,"2,058"
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,الجوازات,2023/12/03,1445/05/19,"1,658"
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,السيارات,2023/12/03,1445/05/19,"1,510"
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,المرور,2023/12/03,1445/05/19,845
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,الوزارات الحكومية,2023/12/03,1445/05/19,780
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,الجهات الأمنية,2023/12/03,1445/05/19,581
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,السجلات التجارية,2023/12/03,1445/05/19,451
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,الأمانات والبلديات,2023/12/03,1445/05/19,337
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,العوائد السنوية,2023/12/03,1445/05/19,287
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,وزارة الموارد البشرية والتنمية الاجتماعية,2023/12/03,1445/05/19,280
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,طلب الخدمات,2023/12/03,1445/05/19,263
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,شركات الاتصالات,2023/12/03,1445/05/19,245
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,الشركات والمؤسسات الأهلية,2023/12/03,1445/05/19,242
