المنطقة,المدينة,نوع القطاع,نوع الخدمة,نوع الوكالة,التاريخ ميلادي,التاريخ هجري,عدد الوكالات الصادرة
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,الجهات التعليمية,2025/02/01,1446/08/02,2
منطقة الرياض,الخرج,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2025/02/01,1446/08/02,2
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,الأمانات والبلديات,2025/02/01,1446/08/02,2
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,فسخ الوكالات,2025/02/01,1446/08/02,2
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,هيئة الزكاة والضريبة والجمارك,2025/02/01,1446/08/02,2
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,أذونات المحاكم,2025/02/01,1446/08/02,2
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,الرئاسات الحكومية,2025/02/01,1446/08/02,2
منطقة الشرقية,القطيف,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2025/02/01,1446/08/02,2
منطقة القصيم,البدائع,القطاع الخاص,خدمة إلكترونية جزئيا,الأمانات والبلديات,2025/02/01,1446/08/02,2
منطقة المدينة المنوره,المدينة المنورة,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2025/02/01,1446/08/02,2
منطقة عسير,خميس مشيط,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2025/02/01,1446/08/02,2
منطقة مكة المكرمه,الخرمه,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2025/02/01,1446/08/02,2
منطقة مكة المكرمه,الطائف,القطاع الخاص,خدمة إلكترونية جزئيا,الجوازات,2025/02/01,1446/08/02,2
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,الهيئات الحكومية,2025/02/01,1446/08/02,2
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,الشركات,2025/02/01,1446/08/02,2
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,المنح الزراعية,2025/02/01,1446/08/02,2
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2025/02/01,1446/08/02,2
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,الجوازات,2025/02/01,1446/08/02,1
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,السيارات,2025/02/01,1446/08/02,1
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,الشركات والمؤسسات الأهلية,2025/02/01,1446/08/02,1
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2025/02/01,1446/08/02,1
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,شبكة إيجار الإلكترونية,2025/02/01,1446/08/02,1
منطقة الرياض,الافلاج,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2025/02/01,1446/08/02,1
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,الهيئات الحكومية,2025/02/01,1446/08/02,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,بنك التصدير والاستيراد السعودي,2025/02/01,1446/08/02,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,مكافآت الجامعات والمعاهد,2025/02/01,1446/08/02,1
منطقة الرياض,حوطة بني تميم,القطاع الخاص,خدمة إلكترونية جزئيا,البنوك والمصارف,2025/02/01,1446/08/02,1
منطقة الرياض,عرقه,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2025/02/01,1446/08/02,1
منطقة الشرقية,الاحساء,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2025/02/01,1446/08/02,1
منطقة الشرقية,الخبر,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2025/02/01,1446/08/02,1
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,البنوك والمصارف,2025/02/01,1446/08/02,1
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2025/02/01,1446/08/02,1
منطقة الشرقية,حفر الباطن,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2025/02/01,1446/08/02,1
منطقة الشرقية,حفر الباطن,القطاع الخاص,خدمة إلكترونية جزئيا,الهيئات الحكومية,2025/02/01,1446/08/02,1
منطقة القصيم,بريده,القطاع الخاص,خدمة إلكترونية جزئيا,السيارات,2025/02/01,1446/08/02,1
منطقة القصيم,بريده,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2025/02/01,1446/08/02,1
منطقة المدينة المنوره,المدينة المنورة,القطاع الخاص,خدمة إلكترونية جزئيا,شبكة إيجار الإلكترونية,2025/02/01,1446/08/02,1
منطقة المدينة المنوره,المدينة المنورة,القطاع الخاص,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2025/02/01,1446/08/02,1
منطقة جازان,ابو عريش,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2025/02/01,1446/08/02,1
منطقة جازان,ابو عريش,القطاع الخاص,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2025/02/01,1446/08/02,1
منطقة جازان,جيزان,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2025/02/01,1446/08/02,1
منطقة عسير,بيشه,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2025/02/01,1446/08/02,1
منطقة عسير,خميس مشيط,القطاع الخاص,خدمة إلكترونية جزئيا,المرور,2025/02/01,1446/08/02,1
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,الوزارات الحكومية,2025/02/01,1446/08/02,1
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,البنوك والمصارف,2025/02/01,1446/08/02,1
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,الرواتب والمستحقات,2025/02/01,1446/08/02,1
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,شركات الاتصالات,2025/02/01,1446/08/02,1
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,المطالبات والمحاكم,2025/02/02,1446/08/03,"4,719"
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,العقارات,2025/02/02,1446/08/03,"3,511"
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,البنوك والمصارف,2025/02/02,1446/08/03,"2,407"
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,السيارات,2025/02/02,1446/08/03,"1,755"
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,الجوازات,2025/02/02,1446/08/03,"1,752"
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,الوزارات الحكومية,2025/02/02,1446/08/03,921
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,السجلات التجارية,2025/02/02,1446/08/03,705
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,المرور,2025/02/02,1446/08/03,649
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,الجهات الأمنية,2025/02/02,1446/08/03,448
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,الشركات والمؤسسات الأهلية,2025/02/02,1446/08/03,365
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,الأمانات والبلديات,2025/02/02,1446/08/03,317
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,إدارة الأحوال المدنية,2025/02/02,1446/08/03,284
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,وزارة الموارد البشرية والتنمية الاجتماعية,2025/02/02,1446/08/03,256
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,وكالة خارج المملكة العربية السعودية فقط,2025/02/02,1446/08/03,250
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,شركات الاتصالات,2025/02/02,1446/08/03,238
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,الجهات التعليمية,2025/02/02,1446/08/03,213
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,الرواتب والمستحقات,2025/02/02,1446/08/03,181
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,طلب الخدمات,2025/02/02,1446/08/03,179
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2025/02/02,1446/08/03,176
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,الهيئات الحكومية,2025/02/02,1446/08/03,152
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2025/02/02,1446/08/03,147
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2025/02/02,1446/08/03,141
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,الشركات,2025/02/02,1446/08/03,136
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,شبكة إيجار الإلكترونية,2025/02/02,1446/08/03,120
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2025/02/02,1446/08/03,107
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,المؤسسات الحكومية,2025/02/02,1446/08/03,92
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2025/02/02,1446/08/03,91
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,مكتب الإستقدام,2025/02/02,1446/08/03,88
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,التعويضات والمساعدات,2025/02/02,1446/08/03,81
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,النكاح,2025/02/02,1446/08/03,77
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,شركة الكهرباء,2025/02/02,1446/08/03,75
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2025/02/02,1446/08/03,72
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,العقارات,2025/02/02,1446/08/03,61
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,البنوك والمصارف,2025/02/02,1446/08/03,56
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,استقدام العمالة,2025/02/02,1446/08/03,55
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,تصديق الوكالات الخارجية,2025/02/02,1446/08/03,55
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,شركة المياه,2025/02/02,1446/08/03,54
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,المنح الزراعية,2025/02/02,1446/08/03,53
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2025/02/02,1446/08/03,47
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,المنح السكنية,2025/02/02,1446/08/03,47
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,صندوق التنمية العقارية,2025/02/02,1446/08/03,46
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,الجهات الأمنية,2025/02/02,1446/08/03,46
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,إثباتات المحاكم,2025/02/02,1446/08/03,45
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,شبكة إيجار الإلكترونية,2025/02/02,1446/08/03,41
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,البنوك والمصارف,2025/02/02,1446/08/03,38
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2025/02/02,1446/08/03,36
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,السجلات التجارية,2025/02/02,1446/08/03,35
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,الشركات,2025/02/02,1446/08/03,32
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,هيئة الزكاة والضريبة والجمارك,2025/02/02,1446/08/03,31
منطقة مكة المكرمه,الطائف,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2025/02/02,1446/08/03,30
منطقة مكة المكرمه,مكة المكرمة,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2025/02/02,1446/08/03,30
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,شبكة إيجار الإلكترونية,2025/02/02,1446/08/03,28
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,البنوك والمصارف,2025/02/02,1446/08/03,27
منطقة الشرقية,الخبر,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2025/02/02,1446/08/03,27
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2025/02/02,1446/08/03,27
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,البنوك والمصارف,2025/02/02,1446/08/03,27
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,وكالة خارج المملكة العربية السعودية فقط,2025/02/02,1446/08/03,25
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,العقارات,2025/02/02,1446/08/03,24
منطقة الشرقية,الدمام,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2025/02/02,1446/08/03,24
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,الضمان الاجتماعي,2025/02/02,1446/08/03,22
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,بنك التنمية الاجتماعية,2025/02/02,1446/08/03,22
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,شبكة إيجار الإلكترونية,2025/02/02,1446/08/03,21
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,تصديق الوكالات الخارجية,2025/02/02,1446/08/03,20
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,التنازل عن كامل الإرث,2025/02/02,1446/08/03,19
منطقة مكة المكرمه,جده,القطاع العام,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2025/02/02,1446/08/03,19
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,التوكيل على الإقرارات,2025/02/02,1446/08/03,18
منطقة الشرقية,الدمام,القطاع العام,خدمة إلكترونية جزئيا,تصديق الوكالات الخارجية,2025/02/02,1446/08/03,18
منطقة المدينة المنوره,المدينة المنورة,القطاع الخاص,خدمة إلكترونية جزئيا,العقارات,2025/02/02,1446/08/03,18
منطقة القصيم,بريده,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2025/02/02,1446/08/03,17
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,إنهائات المحاكم,2025/02/02,1446/08/03,16
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,الحالات الاجتماعية,2025/02/02,1446/08/03,16
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,السيارات,2025/02/02,1446/08/03,15
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,السجلات التجارية,2025/02/02,1446/08/03,15
كتابة العدل الإفتراضية - الرياض,كتابة العدل الإفتراضية - الرياض,القطاع العام,خدمة إلكترونية جزئيا,السيارات,2025/02/02,1446/08/03,13
منطقة الرياض,الرياض,القطاع الخاص,خدمة إلكترونية جزئيا,الأمانات والبلديات,2025/02/02,1446/08/03,13
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,إدارة الأحوال المدنية,2025/02/02,1446/08/03,12
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية جزئيا,السيارات,2025/02/02,1446/08/03,12
منطقة تبوك,تبوك,القطاع الخاص,خدمة إلكترونية جزئيا,المطالبات والمحاكم,2025/02/02,1446/08/03,12
منطقة مكة المكرمه,جده,القطاع الخاص,خدمة إلكترونية جزئيا,الشركات,2025/02/02,1446/08/03,12
منطقة الرياض,الدرعيه,القطاع الخاص,خدمة إلكترونية جزئيا,الشركات,2025/02/02,1446/08/03,10
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,البنك السعودي للتسليف والإدخار,2025/02/02,1446/08/03,10
منطقة الرياض,الرياض,القطاع العام,خدمة إلكترونية,صندوق التنمية الزراعية,2025/02/02,1446/08/03,10
